PCPG	Labels	N:GEXP::MGST1:4257:	N:GEXP::ACSF2:80221:	N:GEXP::SFXN3:81855:	N:GEXP::NDUFA4L2:56901:	N:GEXP::CELF4:56853:	N:GEXP::STAR:6770:	N:GEXP::RHPN2:85415:	N:GEXP::RET:5979:	N:GEXP::CHST11:50515:	N:GEXP::NAV1:89796:	N:GEXP::AQP1:358:	N:GEXP::CPB1:1360:	N:GEXP::SHC3:53358:	N:GEXP::PTN:5764:	N:GEXP::EGFLAM:133584:	N:GEXP::CYP17A1:1586:	N:GEXP::TRIM14:9830:	N:GEXP::MTF2:22823:	N:GEXP::CNTNAP4:85445:	N:GEXP::CYP11A1:1583:	N:GEXP::CYP21A2:1589:	N:GEXP::CDH23:64072:	B:MUTA:nons:HRAS::	N:GEXP::SALL4:57167:	N:GEXP::RGS5:8490:	B:MUTA:COMP:EGFR::	N:GEXP::NTNG2:84628:	N:GEXP::TBL1X:6907:	N:GEXP::CRYBB1:1414:	N:GEXP::EPAS1:2034:	N:GEXP::PLAGL1:5325:	N:METH:cg06344807:RP11-452I5.2:TssU524:Island	N:GEXP::BMP1:649:	N:GEXP::SLC4A10:57282:	N:GEXP::FAR2:55711:	N:GEXP::ADORA2A:135:	N:GEXP::EFNB3:1949:	N:GEXP::THEM5:284486:	N:MIR::hsa-miR-202-5p:Corrected:	N:GEXP::PTPRO:5800:	N:GEXP::INHA:3623:	N:METH:cg24912904:ACTN3:TssU96:Shore	N:GEXP::EML4:27436:	N:GEXP::MID1IP1:58526:	N:GEXP::KCNB2:9312:	N:METH:cg08473199:WNT10A:TssU70:Island	N:GEXP::ASTN1:460:	N:MIR::hsa-miR-139-5p:Corrected:	N:GEXP::PNMT:5409:	N:GEXP::ALAS1:211:	N:GEXP::AADAC:13:	N:GEXP::TCHP:84260:	N:GEXP::OPRM1:4988:	N:GEXP::BCHE:590:	N:GEXP::ZNF423:23090:	N:GEXP::BLMH:642:	N:GEXP::ABTB2:25841:	N:GEXP::FLRT1:23769:	N:GEXP::GLP1R:2740:	N:METH:cg20420826:ATP1A1:TssD1:Island	N:METH:cg22395573:ARHGDIA:TssU851:Island	N:GEXP::DKK3:27122:	N:GEXP::USH2A:7399:	N:GEXP::KCNK13:56659:	N:METH:cg17808823:TMEM154:TssD223:NA	N:GEXP::EIF4E3:317649:	N:GEXP::MC2R:4158:	N:METH:cg16159491:MMP11:TssD253:Island	N:GEXP::CD83:9308:	N:GEXP::JAKMIP1:152789:	N:METH:cg24390938:ALDH3B1:TssU57:NA	N:GEXP::AQP6:363:	N:METH:cg14841337:CD247:TssD62422:Shore	N:METH:cg15573040:ST8SIA2:TssD999:Island	N:MIR::hsa-miR-1185-1-3p:Corrected:	N:GEXP::ALG3:10195:	N:GEXP::CPN2:1370:	N:GEXP::FDXR:2232:	N:METH:cg00414166:ALDH3B1:TssU130:NA	N:GEXP::GSTA3:2940:	N:GEXP::KDM3A:55818:	N:MIR::hsa-miR-138-5p:Corrected:	N:METH:cg11102611:B3GNT5:TssD79:Island	N:GEXP::RGS4:5999:	B:MUTA:COMP:EPAS1::	N:GEXP::AKAP7:9465:	N:METH:cg22627800:PLEKHA6:TssD13758:NA	N:METH:cg21714809:ARAP1:TssD265:Island	N:METH:cg16256504:WNT6:TssU388:Island	N:METH:cg22372709:NA:NA:Island	N:GEXP::MGC14436:84983:	N:GEXP::VGLL1:51442:	N:GEXP::P4HA1:5033:	N:METH:cg02453208:LRRC71:TssD775:Shore	N:GEXP::DGCR9:25787:	N:METH:cg20584198:STAC3:TssD7278:Shore	N:GEXP::PROK2:60675:	N:GEXP::EPHB1:2047:	N:METH:cg05362405:PSMB9:TssD413:Island	N:GEXP::ABCD4:5826:	N:GEXP::CLIP2:7461:	B:MUTA:COMP:RXRA::	N:METH:cg23473081:EMP1:TssU82:NA	N:GEXP::CYP11B1:1584:	N:GEXP::FAM166B:730112:	N:GEXP::UPF1:5976:	N:GEXP::SHB:6461:	N:GEXP::MGC12982:84793:	N:METH:cg02580197:SLITRK3:TssU217:NA	N:METH:cg13286351:C11orf45:TssU106:NA	I:CNVR::NMD3:51068:	I:CNVR::IFITM5:387733:	I:CNVR::ARHGEF3:50650:	I:CNVR::ZCCHC16:340595:	I:CNVR::KBTBD11:9920:	N:MIR::hsa-miR-670-3p:Uncorrected:	N:METH:cg03477792:SOWAHB:TssU273:Island	N:METH:cg06499892:NA:NA:Island
TCGA-SP-A6QD	PCPG_2	0.6566	129.35	3367.0	17695.0	1219.3	12.475	311.23	407.09	70.913	738.02	6824.9	0.0	9.1924	1040.7	9015.1	1.3132	191.07	372.29	328.96	1.3132	28.641	37.426	0	0.6566	193910.0	1	2275.8	3413.7	3.283	17599.0	159.55	0.48111000000000004	976.36	478.66	284.93	801.69	1142.5	0.6566	-0.24744000000000002	19.041	501.64	0.13142	482.6	297.44	59.093999999999994	0.60369	1281.0	87.37200000000001	6.566	649.38	0.0	277.74	0.6566	574.52	165.46	938.94	15.758	309.92	0.0	0.23468000000000003	0.07754	3363.1	3.9396	78.792	0.54545	638.21	0.0	0.2708	438.61	5.9094	0.54051	2.6264	0.57308	0.54795	2.2052	769.53	0.0	323.05	0.32177	0.0	1573.9	7.8252	0.52236	32521.0	0	195.67	0.47186000000000006	0.6549699999999999	0.51386	0.25340999999999997	2.6264	0.0	1452.4	0.24156999999999998	209.46	0.29624	1.9698	28.234	0.061711	600.79	1021.7	0	0.61327	1.9698	1.9698	1999.3	69.6	47.275	0.20508	0.57284	-1	-1	-1	0	0	6.0491	0.10113	0.13962
TCGA-SP-A6QF	PCPG_1	6.3875	47.551	1580.5	1541.5	5285.3	185.95	159.69	13820.0	665.72	2040.5	2281.8	0.0	317.96	3584.8	1471.3	83.669	960.85	136.98	10.645999999999999	71.682	52.938	9.2264	1	131.3	179840.0	0	129.88	395.32	44.713	3944.6	90.135	0.034065	584.1	1.4194	349.15	146.2	51.81	12.065	0.11721	100.07	105.75	0.020768000000000002	1632.4	742.37	562.1	0.11899000000000001	2209.4	61.075	52571.0	546.49	0.0	711.85	85.167	626.69	444.29	435.06	304.47	1867.3	15.614	0.029833	0.025584	15715.0	153.3	58.196999999999996	0.030297	2049.0	0.7097	0.024052	596.17	2293.8	0.056465999999999995	95.103	0.031773	0.014419999999999999	0.2676	388.93	0.0	313.7	0.056514	0.0	396.74	106.52	0.015177000000000001	2204.4	0	136.98	0.039227	0.04709	0.04052	0.047918	295.95	4.9681	256.92	0.042352999999999995	17.033	0.035158999999999996	215.05	14.904000000000002	0.040147	354.15	2100.8	0	0.02375	34.775999999999996	12.775	6442.9	640.17	14.904000000000002	0.1063	0.054417999999999994	-1	0	0	0	0	0.51479	0.07427	0.032327
TCGA-SP-A6QG	PCPG_2	4.0723	59.049	1995.4	5460.5	1274.6	47.341	345.13	642.41	50.903999999999996	1028.3	4435.4	0.0	9.1627	1205.9	5664.6	7.2844	248.41	195.47	465.26	136.93	18.972	21.38	0	11.708	125700.0	1	1159.6	3345.9	4.5814	17148.0	300.74	0.38908000000000004	528.38	202.6	419.92	559.41	3051.2	0.0	0.25399	7.1265	86.02799999999999	0.075043	595.07	377.2	72.793	0.44973	2406.2	176.17	39.196	606.77	0.0	747.3	2.0362	226.01	382.8	1022.1	156.78	1065.4	1.0181	0.20045	0.063194	10250.0	6.6175	220.92	0.24799000000000002	771.7	0.0	0.16353	230.59	32.069	0.6310600000000001	16.798	0.17829	0.43701	2.6581	324.26	0.0	331.38	0.075825	0.0	1826.9	6.2893	0.011918000000000002	20180.0	0	238.23	0.22704000000000002	0.30835	0.19613	0.39404	5.5994	0.0	620.01	0.19305	84.501	0.1035	0.509	13.744000000000002	0.44538999999999995	747.78	1923.2	0	0.28384000000000004	5.5994	5.0904	4026.5	226.01	31.051	0.075659	0.49538000000000004	-1	0	-1	-1	0	2.6025	0.079871	0.14851
TCGA-SP-A6QI	PCPG_1	2.0171	23.197	800.81	752.39	4453.4	138.17	195.16	26501.0	286.44	2454.9	647.36	0.0	71.609	2954.1	2147.8	1.5532	771.56	100.35	13.616	38.326	3.9536	9.0772	0	114.98	164670.0	0	193.14	291.98	84.21600000000001	4704.0	19.163	0.042371	228.44	1.0086	419.98	208.26	595.06	13.616	-0.1929	119.52	87.242	0.021261000000000002	1017.6	1191.1	550.18	0.01937	4473.5	28.965999999999998	28031.0	623.3	0.0	1099.8	131.11	1557.2	813.92	492.18	27.736	5016.6	83.20700000000001	0.039238	0.021287999999999998	19965.0	107.41	125.57	0.04099	2033.9	0.0	0.024024	917.3	4085.7	0.052746	56.48	0.037107999999999995	0.012494	0.5051100000000001	247.6	0.0	245.59	0.026811	0.0	841.15	54.873000000000005	0.013456000000000001	3376.2	0	509.83	0.034393	0.039844	0.046372000000000003	0.052099	77.66	0.5043	276.35	0.048458999999999995	21.18	0.030679	38.83	24.71	0.037339	383.76	1789.7	0	0.027620999999999996	0.5043	3.0257	3737.8	161.88	2.5214	0.084387	0.05488200000000001	-1	0	0	0	-1	1.1573	0.22487	0.045687
TCGA-SP-A6QJ	PCPG_1	0.0	25.738000000000003	1119.3	1064.7	3920.9	164.47	127.43	13616.0	327.68	2059.0	892.65	1.2555	139.36	2748.9	1138.7	1.5882	610.8	131.2	32.015	116.76	39.969	13.81	1	98.556	246960.0	0	232.89	365.35	44.57	6441.9	30.76	0.037099	581.92	11.927	428.09	148.14	351.54	32.015	-0.12897	87.885	75.957	0.02658	1568.7	920.9	346.52	0.019266	3885.8	99.801	14742.0	549.91	0.0	707.47	129.94	603.26	631.51	500.94	460.14	2054.0	92.279	0.030186	0.029450999999999998	18002.0	134.34	50.22	0.030611000000000003	2261.3	0.0	0.027326	401.13	2067.2	0.039992	90.395	0.037545	0.013865	1.147	367.23	0.0	308.85	0.022302000000000002	0.0	740.74	76.518	0.018982	2530.4	0	254.87	0.034785	0.036741	0.049407	0.062269000000000005	54.614	0.0	251.1	0.041479	23.226999999999997	0.025947	381.67	45.198	0.044086	433.77	1395.5	0	0.030111000000000002	0.0	15.065999999999999	7265.5	319.52	5.6497	0.14786	0.056474	-1	0	0	0	0	2.4487	0.054463	0.038555
TCGA-SP-A6QK	PCPG_4	6138.4	606.9	831.63	522.28	3434.0	68755.0	71.441	13657.0	192.82	1448.9	1667.4	874.63	178.26	2741.1	545.86	146870.0	400.9	228.89	54.794	15861.0	22674.0	88.781	0	199.76	111340.0	0	134.56	375.93	9.0168	5953.2	350.27	0.037798000000000005	1788.1	7.6296	249.7	124.81	90.16799999999999	7.6296	8.5266	108.2	925.96	0.020873	1383.0	697.76	239.99	0.016191999999999998	2358.2	70.093	13205.0	24747.0	1682.7	667.94	67.279	451.54	342.64	460.55	2183.5	1328.9	43.696999999999996	0.042649	0.024937	8267.7	270.5	44.391000000000005	0.03302	1267.2	4310.7	0.033004	2306.9	1593.9	0.06767999999999999	78.377	0.044739999999999995	0.012078	0.7238600000000001	463.33	52.02	7172.5	0.031965	232.36	667.94	78.346	0.014212	1625.1	0	650.6	0.041132999999999996	0.034536000000000004	0.043051	0.070905	22.195	1.3872	425.18	0.043601999999999995	13.177999999999999	0.025578999999999998	42.31	15.953	0.042582999999999996	455.0	1655.6	0	0.03728	83485.0	10668.0	4815.7	387.72	34.68	0.09349	0.074813	-1	0	0	0	0	2.8808	0.026119	0.05349299999999999
TCGA-SQ-A6I4	PCPG_4	386.38	32.199	1713.4	1495.9	5095.8	2805.5	96.068	4065.4	415.94	2397.5	2294.0	20.586	119.82	3323.3	1492.7	672.15	942.73	129.85	1.5835	1001.3	1504.4	178.94	0	33.782	17793.0	0	342.04	1381.4	10.029	4120.9	64.39699999999999	0.35727	1126.4	15.835	236.45	765.33	887.83	15.835	3.4231	223.28	180.0	0.022225	950.12	1516.5	117.18	0.020801	5066.2	27.709	130.91	1286.9	67.036	445.03	372.13	385.33	134.07	580.1	186.33	396.94	38.533	0.031248	0.048458	26243.0	15.307	20.058	0.33483	1526.0	133.02	0.046725	187.38	721.56	0.2046	7.3898	0.03052	0.015059999999999999	1.9689	410.66	12.14	185.27	0.036814	10.029	751.12	51.217	0.014422999999999998	2231.2	0	101.35	0.042588	0.030406	0.042863	0.06140399999999999	10.557	0.0	393.24	0.043472000000000004	11.613	0.038512	35.365	269.73	0.037422000000000004	369.49	2771.7	0	0.02049	1012.4	82.87100000000001	2986.0	533.65	31.143	0.08409900000000001	0.06243200000000001	-1	0	0	0	0	0.0	0.042441	0.057692999999999994
TCGA-SQ-A6I6	PCPG_1	0.4234	7.1973	1489.0	346.74	4909.4	76.207	100.34	38710.0	610.08	3768.4	2672.0	0.4234	405.59	5024.1	7859.9	1.6935	1437.8	123.2	1.2701	13.548	4.0432	6.3506	0	298.9	169860.0	0	38.527	724.81	41.913999999999994	3623.6	19.052	0.056137	300.59	0.8467	1493.0	120.66	1324.3	17.782	-0.1542	258.68	49.534	0.020464	4447.9	952.16	484.33	0.021255	5577.1	87.197	8742.2	552.92	0.0	1951.3	401.36	1202.0	552.5	273.92	27.519000000000002	4836.6	74.936	0.095175	0.032614	39465.0	11.008	12.700999999999999	0.038897	2099.7	0.0	0.020707	205.33	4254.9	0.046136	96.52799999999999	0.047466	0.014193	0.35973	302.29	0.0	77.053	0.028186000000000003	0.0	1052.5	45.598	0.018844	1660.0	0	233.7	0.044786	0.037645	0.043325999999999996	0.092049	171.47	0.4234	367.06	0.043924	18.628	0.031114999999999997	39.373000000000005	118.12	0.041557	243.44	3458.5	0	0.16255	0.0	0.4234	8657.9	478.41	13.548	0.11383	0.051054	-1	0	-1	-1	0	0.87305	0.032008	0.029411
TCGA-SR-A6MP	PCPG_1	42.45	38.205	1053.4	597.94	2522.1	437.84	17.586	16811.0	371.74	2337.8	2262.0	30.320999999999998	128.56	1589.5	2099.4	410.33	295.33	135.84	3.0321	106.73	716.48	22.438000000000002	0	77.016	272390.0	1	146.15	482.11	23.651	5853.2	57.004	0.038686	411.16	1.2129	1608.7	143.72	106.12	18.192999999999998	1.1333	641.6	58.824	0.033283999999999994	1620.4	1206.2	608.25	0.036585	5663.4	32.606	7934.5	1237.7	10.915999999999999	1551.2	322.01	608.85	442.09	366.28	234.08	2485.8	18.192999999999998	0.028306	0.036532	26846.0	539.12	126.74	0.033192	2286.3	21.225	0.034367	522.74	1963.6	0.078553	201.33	0.039409	0.01554	0.8513299999999999	341.42	0.0	446.33	0.053696	0.0	803.52	33.186	0.017184	3289.3	0	234.69	0.056405	0.050223000000000004	0.058583	0.084388	185.57	0.0	369.31	0.052658	3.0321	0.038185000000000004	45.482	39.418	0.045288	340.81	2029.1	0	0.048218000000000004	416.01	44.876000000000005	7564.6	239.54	19.406	0.08186	0.057535	-1	0	0	0	-1	5.5028	0.052126	0.041086000000000004
TCGA-SR-A6MQ	PCPG_1	2.6408	48.416000000000004	1158.5	4619.7	2614.9	109.59	114.88	24780.0	517.61	2952.0	1843.7	0.4401	262.76	4604.3	3578.3	1.3204	1353.0	148.77	42.254	73.944	8.037	15.405	1	371.48	163420.0	0	335.39	831.87	4.4014	6137.8	33.451	0.059596	508.8	93.75	1167.8	561.62	1750.9	47.095	-0.12714	362.68	257.48	0.39964	2135.6	1276.0	451.58	0.031019	5540.9	167.34	6317.8	874.12	0.0	1274.2	447.18	154.49	688.38	581.87	91.54899999999999	3750.0	1398.8	0.14420999999999998	0.039383	32564.0	1383.4	94.63	0.040379000000000005	2198.5	0.0	0.023566999999999998	539.17	2507.0	0.064001	235.47	0.043713999999999996	0.016019	1.2303	234.59	0.0	445.86	0.033871	0.0	1397.9	34.266	0.014478	5121.0	0	71.303	0.049039	0.055452	0.037170999999999996	0.061138	772.89	0.4401	308.98	0.039358	16.725	0.023721000000000003	139.08	10.562999999999999	0.045119	460.39	1901.8	0	0.050496	0.0	3.0810000000000004	5168.1	584.95	5.2817	0.096849	0.050992	-1	0	0	-1	0	0.19153	0.041188999999999996	0.032261
TCGA-SR-A6MS	PCPG_3	2.3704	5.9259	877.04	3002.1	4704.6	226.96	20.741	23147.0	160.0	1006.2	1506.9	0.0	51.556000000000004	20.148	1377.8	15.55	182.52	144.0	0.0	4.1481	8.6578	2.3704	0	1.1852	112650.0	0	354.37	725.93	0.5926	4816.6	18.963	0.039279	3271.7	0.0	332.99	207.99	31.406999999999996	32.593	-0.066996	2.3704	684.44	0.032523	1160.3	685.63	303.41	0.017189	50.963	338.4	2318.2	1131.3	0.0	500.15	0.5926	23.704	2224.0	619.26	1605.3	1376.0	0.0	0.029713	0.033072000000000004	40877.0	1.7778	85.926	0.057085000000000004	780.56	0.0	0.025404	119.7	1056.6	0.042911000000000005	8.8889	0.042967	0.014759999999999999	-0.16058	1624.3	0.5926	149.33	0.032267000000000004	0.0	1155.0	0.7366	0.016968	6359.7	0	120.89	0.19584000000000001	0.029988	0.047605	0.06397	11.259	2.963	789.33	0.036762	171.26	0.028457999999999997	1.7778	137.48	0.084858	138.07	861.04	0	0.0288	4.7407	1.1852	2750.2	507.85	3.5556	0.066308	0.059885	0	0	0	0	1	6.8004	0.069302	0.09147999999999999
TCGA-SR-A6MT	PCPG_2	3.9268	14.922	1522.4	10172.0	1454.5	69.112	1358.3	9184.8	123.3	971.49	507.73	0.0	41.231	550.14	424.49	29.694000000000003	698.97	197.91	2724.8	6.6755	9.3104	12.173	0	1.9634	79853.0	1	78.536	688.37	1.178	3181.9	16.1	0.28944000000000003	477.89	4079.2	293.99	74.97399999999999	4750.2	0.0	-0.19361	16.1	90.709	0.046594	669.12	434.3	294.9	0.027089	4046.9	334.5	297.26	643.99	0.3927	365.69	0.3927	16.1	79.714	720.57	31.807	1150.5	0.7854	0.13646	0.052247	8116.3	0.3927	80.892	0.056790999999999994	915.73	0.3927	0.06655499999999999	139.4	491.63	0.36761	18.456	0.07634400000000001	0.026612	1.9576	381.68	0.0	114.66	0.37861999999999996	0.0	1374.4	15.777000000000001	0.014699	8660.9	0	58.902	0.13702	0.050224	0.11925999999999999	0.093261	58.117	0.0	307.07	0.041563	39.661	0.08227899999999999	0.0	45.551	0.06733600000000001	388.36	2692.6	0	0.033513	12.565999999999999	2.7488	6564.0	371.08	9.817	0.081086	0.05413	-1	-1	-1	1	-1	13.863	0.05732	0.085133
TCGA-SR-A6MU	PCPG_4	8778.4	227.96	1195.4	1113.6	4012.7	37523.0	95.314	13476.0	367.75	902.3	970.61	210.48	92.137	894.36	1046.1	146210.0	269.87	169.98	0.0	23146.0	61394.0	38.126	0	16.68	77656.0	0	800.63	617.95	12.709000000000001	2638.6	97.697	0.043264	1333.6	0.0	322.48	86.561	154.88	0.0	9.4672	127.88	2309.8	0.027302	893.57	845.91	397.14	0.06175	3374.1	71.373	84678.0	3814.9	1818.1	521.05	16.68	6.3542	330.42	507.55	306.59	287.53	5.56	0.084281	0.055451	9103.3	85.78200000000001	15.886	0.060677999999999996	612.39	1572.7	0.042033	722.8	23.034000000000002	0.079803	73.074	0.050371	0.015691999999999998	2.6777	849.09	12.709000000000001	4636.2	0.039928	613.98	679.11	19.595	0.018213	4948.4	0	641.78	0.073225	0.040323000000000005	0.042375	0.07283099999999999	11.914000000000001	0.7943	530.58	0.053971000000000005	37.330999999999996	0.048822000000000004	1.5886	17.474	0.074451	394.76	583.0	0	0.06479700000000001	28090.0	8046.1	3147.7	304.21	13.503	0.1089	0.059467	-1	-1	-1	0	1	9.1006	0.055321	0.093546
TCGA-SR-A6MV	PCPG_2	28.553	16.439	2400.2	54016.0	3346.7	186.03	137.57	2169.2	68.354	1827.4	5419.0	1.7305	19.035	2825.0	1395.6	433.39	380.7	246.59	145.36	62.297	295.57	97.772	0	16.439	302790.0	0	1307.4	1168.1	11.248	10795.0	23.361	0.18292	911.96	37.205	299.36	1900.0	449.06	8.6524	-0.18911	165.26	471.56	0.030733	1103.2	613.46	173.91	0.022879	2850.1	153.8	851.39	465.5	7.7872	640.28	66.623	19.901	331.39	494.05	8.6524	1225.2	16.439	0.037188	0.041414	8358.2	121.13	139.3	0.04811	1329.0	6.9219	0.032753	449.92	1468.3	0.32971	16.439	0.046169	0.20656999999999998	2.8666	734.59	0.8652	420.51	0.10634	0.0	853.99	23.489	0.016000999999999998	25331.0	1	122.86	0.086906	0.14769000000000002	0.061778	0.08288999999999999	18.17	0.0	396.28	0.041932	60.567	0.052139	64.028	95.176	0.048764	402.34	1307.4	0	0.035066	128.06	26.822	3702.4	217.18	19.901	0.10712	0.058355	-1	-1	-1	0	0	2.8374	0.078512	0.08633400000000001
TCGA-SR-A6MX	PCPG_2	29.819000000000003	201.28	3113.4	7792.3	1442.5	140.04	628.86	10.117	55.91	1371.1	7635.0	1.5974	6.9223	760.38	11772.0	224.46	648.56	238.02	222.04	102.77	114.83	76.145	0	4.7923	67589.0	0	1663.5	3295.5	7.4547	14224.0	402.94	0.5555399999999999	701.28	305.11	304.0	1169.3	4239.6	0.5325	-0.050749	2.1299	135.25	0.18732000000000001	607.03	271.56	49.521	0.48886	1754.5	161.03	12.78	719.38	1.5974	551.65	0.0	219.38	138.98	1065.0	172.52	193.82	2.6624	0.26237	0.35633000000000004	7106.5	31.949	240.15	0.73763	680.51	6.9223	0.56645	133.65	1.065	0.11610999999999999	39.404	0.7346699999999999	0.46862	1.2002	326.94	0.0	466.99	0.72058	0.0	2428.7	14.575999999999999	0.42533000000000004	10654.0	0	222.04	0.36282	0.71741	0.48063	0.66825	2.6624	0.0	1516.5	0.77325	271.56	0.509	0.5325	41.001000000000005	0.49027	753.99	1553.8	1	0.049583999999999996	84.665	7.4547	3745.5	33.014	27.156999999999996	0.10199	0.6098899999999999	-1	0	-1	-1	0	35.726	0.45169	0.31393000000000004
TCGA-SR-A6MY	PCPG_1	3.4568	28.642	1156.0	1550.6	3599.5	116.54	156.54	9388.6	556.54	2070.1	2750.0	0.0	168.4	1583.2	1774.8	0.5037	1097.8	120.99	3.4568	90.37	9.4272	13.827	1	90.37	213240.0	0	125.43	463.7	11.852	7661.7	44.938	0.034807	797.04	3.9506	541.68	138.27	1123.5	24.691	-0.24744000000000002	71.111	192.59	0.023579	1254.8	906.17	323.46	0.01949	3321.0	32.329	35258.0	1217.3	0.0	946.67	332.84	936.3	399.01	493.33	227.65	1631.6	199.51	0.03508	0.028429000000000003	25084.0	636.54	17.778	0.033766000000000004	1952.2	0.0	0.025116	447.41	1436.5	0.035986000000000004	99.259	0.033694999999999996	0.013130000000000001	1.9502	357.04	0.4938	299.26	0.026492	0.0	970.37	26.748	0.015347999999999999	5192.6	0	136.79	0.054732	0.026664999999999998	0.07171799999999999	0.082102	550.62	0.0	413.33	0.048082	10.864	0.029519999999999998	86.42	61.728	0.041888	342.22	1880.0	0	0.050142	0.0	2.963	5323.9	554.07	17.284000000000002	0.11795	0.054837000000000004	-1	0	0	-1	0	0.21745	0.084095	0.052065999999999994
TCGA-SR-A6MZ	PCPG_4	3247.9	593.82	1063.9	800.54	1490.8	25122.0	87.955	44042.0	616.18	2002.1	754.33	286.23	174.42	4700.9	707.12	79242.0	1462.0	163.99	6.9569	13964.0	30889.0	47.208	0	306.11	181270.0	0	72.551	507.36	18.386	6315.4	226.08	0.044475	651.47	18.883	574.83	246.46	38.76	34.288000000000004	8.826	314.06	1271.1	0.028689	1499.2	1492.8	113.3	0.021443	3887.4	104.19	13086.0	6943.5	554.57	1269.7	170.44	152.06	365.74	417.91	336.42	1529.5	217.65	0.04217	0.036098000000000005	33938.0	164.98	20.374000000000002	0.047866000000000006	922.79	500.4	0.043937000000000004	696.69	2492.6	0.055041999999999994	85.471	0.041976	0.019181	1.0149	458.16	5.4662	4853.4	0.07320800000000001	111.31	648.98	51.773	0.027913	3411.4	0	384.12	0.032494999999999996	0.042114	0.057942999999999995	0.073295	316.04	0.0	415.93	0.042998	11.925999999999998	0.031283	3.9754	111.31	0.046120999999999995	399.53	1100.7	0	0.03347	15545.0	1936.0	10459.0	367.23	23.851999999999997	0.12550999999999998	0.078169	-1	0	0	0	0	0.37871	0.039084	0.046794
TCGA-SR-A6N0	PCPG_4	8615.9	1455.9	896.5	6696.5	958.3	69318.0	450.53	6096.0	179.44	690.72	2989.0	2186.6	115.18	555.17	1672.5	101910.0	303.4	268.63	484.94	23856.0	69835.0	50.931000000000004	0	0.0	45806.0	0	220.88	1008.2	15.802	6565.5	565.62	0.060067999999999996	2083.8	1754.7	117.96	98.323	1131.8	2.4581	11.398	28.092	1189.4	0.018253	1160.2	576.95	168.2	0.16174000000000002	2158.2	343.33	625.76	40077.0	2986.9	242.36	0.7023	123.25	449.83	694.23	1952.1	458.61	1.0535	0.087332	0.033088	3481.7	4.9162	56.185	0.059989999999999995	437.6	3501.0	0.080946	1323.5	128.87	0.22316	6.6719	0.055166999999999994	0.013856	0.87928	849.44	17.909000000000002	11252.0	0.029505	164.69	701.25	10.449000000000002	0.13243	3116.8	0	1135.6	0.094075	0.052537	0.12075999999999999	0.063862	64.26100000000001	0.0	761.65	0.042517	10.535	0.033161	0.7023	28.092	0.045187	514.79	1267.7	0	0.019684	69324.0	5999.5	3462.4	293.21	25.634	0.066178	0.09311699999999999	0	-1	0	0	1	4.0546	0.035052999999999994	0.053779999999999994
TCGA-TT-A6YJ	PCPG_1	1.9135	28.703000000000003	878.68	297.74	2772.3	88.404	175.66	15384.0	310.37	2994.6	1248.4	0.0	271.34	7975.5	9094.5	6.2725	1080.0	147.72	6.8886	136.24	6.172999999999999	6.5059	0	488.71	217420.0	1	106.01	716.8	30.616	975.51	7.2713	0.31093000000000004	164.18	580.56	1505.5	189.43	1669.0	8.0367	-0.13275	50.898999999999994	46.306999999999995	0.019244999999999998	4189.4	951.78	342.9	0.018197	3291.2	62.495	19145.0	756.98	0.0	2148.9	53.961000000000006	3599.3	447.76	234.21	7.2713	1502.5	75.775	0.043619	0.024824000000000002	13796.0	138.16	7.2713	0.034319999999999996	2381.1	0.0	0.042293	222.73	2240.3	0.089242	176.43	0.034973000000000004	0.015491999999999999	0.47741000000000006	358.59	0.7654	270.19	0.07148600000000001	0.0	1788.0	128.6	0.016125	2338.3	0	118.64	0.065025	0.044714	0.069117	0.075847	209.34	0.0	198.24	0.036802999999999995	16.456	0.046508999999999995	7.2713	6.5059	0.045634	304.25	1742.8	0	0.03988	1.9135	0.7654	7040.2	20.666	3.827	0.1405	0.05364	-1	0	0	-1	0	6.5468	0.037924	0.060478
TCGA-TT-A6YK	PCPG_2	6.6088	51.769	2032.2	20370.0	1380.2	17.624000000000002	155.86	2795.5	129.97	1347.1	9589.2	2.7537	15.970999999999998	7952.1	2301.5	0.5507	488.5	332.64	164.12	56.726000000000006	37.12	264.9	0	47.913999999999994	148880.0	0	865.76	1037.6	13.767999999999999	22347.0	178.97	0.11037000000000001	1217.7	48.465	358.5	965.41	646.01	8.261000000000001	-0.20754	210.38	312.82	0.022431	1927.6	487.4	106.29	0.34919	1883.0	91.891	474.74	631.7	0.0	689.0	153.66	174.58	740.74	703.29	22.029	741.29	20.377	0.072305	0.044627	9706.7	40.204	100.23	0.066451	952.77	0.0	0.028091	968.2	527.05	0.18224	35.247	0.049211000000000005	0.013337	1.3655	422.42	0.0	307.31	0.34819	0.0	1355.4	14.253	0.015007	12750.0	0	215.34	0.069395	0.13559000000000002	0.047719	0.099824	6.6088	4.4059	870.72	0.07711599999999999	164.12	0.057245000000000004	19.826	39.653	0.047304	622.88	1227.6	0	0.034607	0.0	6.0581	3082.5	229.11	42.958	0.091584	0.070867	-1	-1	-1	0	0	2.2723	0.059177	0.28581
