SARC	Labels	B:MUTA:COMP:TP53::	N:GEXP::ATP1B1:481:	N:GEXP::MDM2:4193:	N:GEXP::MAPK10:5602:	N:GEXP::DAB2:1601:	N:GEXP::EPM2AIP1:9852:	N:GEXP::KCNH2:3757:	N:GEXP::ITGB1BP2:26548:	B:MUTA:COMP:MACF1::	N:GEXP::MYH11:4629:	N:GEXP::CDK4:1019:	N:GEXP::TSPAN31:6302:	N:GEXP::PAPSS2:9060:	N:GEXP::COL4A5:1287:	N:GEXP::SPATA18:132671:	N:GEXP::NFASC:23114:	N:GEXP::CTDSP2:10106:	N:GEXP::ACTG2:72:	N:GEXP::EGF:1950:	N:GEXP::LMOD1:25802:	N:GEXP::PGD:5226:	N:GEXP::SYNPO2:171024:	N:GEXP::FRS2:10818:	N:METH:cg24549639:MDM2:TssU476:Shore	N:GEXP::MARVELD2:153562:	N:METH:cg05258214:STK19:TssU25:Shore	N:GEXP::CNN1:1264:	N:GEXP::S100A10:6281:	N:GEXP::CSRP1:1465:	N:GEXP::KYNU:8942:	N:GEXP::SPEG:10290:	N:GEXP::YEATS4:8089:	I:CNVR::MDM2:4193:	N:GEXP::FKBP9:11328:	N:MIR::hsa-miR-26a-5p:Corrected:	N:MIR::hsa-miR-3913-5p:Corrected:	N:GEXP::MYLK:4638:	N:GEXP::CCT2:10576:	B:MUTA:COMP:PIK3CB::	N:GEXP::PPP1R12B:4660:	N:MIR::hsa-miR-143-3p:Corrected:	N:GEXP::ASAP3:55616:	N:GEXP::KCNMB1:3779:	N:GEXP::METTL1:4234:	N:GEXP::AKAP1:8165:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::SORBS1:10580:	N:GEXP::TBC1D1:23216:	N:GEXP::C9orf122:158228:	N:GEXP::CYP27B1:1594:	N:MIR::hsa-miR-145-5p:Corrected:	N:GEXP::RAMP1:10267:	N:GEXP::RBM24:221662:	N:GEXP::C10orf28:27291:	N:GEXP::LOC728264:728264:	N:GEXP::LHX2:9355:	N:GEXP::MARCH9:92979:	N:GEXP::C15orf52:388115:	N:GEXP::ANXA2P3:305:	I:CNVR::FAS:355:	N:GEXP::RBM20:282996:	N:GEXP::C6orf155:79940:	N:GEXP::SLC35E3:55508:	N:GEXP::ADPGK:83440:	N:METH:cg25533943:MAP3K14-AS1:TssD1:Island	N:MIR::hsa-miR-490-3p:Corrected:	N:GEXP::C6orf147:387097:	N:GEXP::FAM119B:25895:	N:GEXP::TSFM:10102:	N:GEXP::LOC401093:401093:	N:GEXP::CAP2:10486:	N:GEXP::FBXL22:283807:	N:GEXP::NPAS4:266743:	N:GEXP::RYR3:6263:	N:GEXP::MYOCD:93649:	N:GEXP::BCAN:63827:	I:CNVR::SCHIP1:29970:	N:METH:cg03577153:ZNF350:TssU63:NA	N:METH:cg21729847:RBM6:TssU207:Shore	N:METH:cg11345918:KRTAP5-AS1:TssD1285:Shore	N:GEXP::DNAH14:127602:	I:CNVR::ELMO1-AS1:100861514:	N:METH:cg16154073:CMTM7:TssU43:Island	I:CNVR::H6PD:9563:	N:GEXP::LEFTY1:10637:	N:GEXP::RPRD1A:55197:	I:CNVR::PSEN2:5664:	I:CNVR::ZCCHC5:203430:	I:CNVR::KERA:11081:	I:CNVR::PPDPF:79144:	N:METH:cg24526499:EFNA1:TssD17:Island	N:METH:cg05270922:NA:NA:NA	N:METH:cg16346212:SEMA3A:TssU37:NA
TCGA-HB-A3YV	SARC_3	0	1040.7	57949.0	116.74	4469.5	709.6	332.36	4.57	0	101.37	95131.0	13739.0	610.72	864.56	462.82	59.256	57526.0	78.521	2.0773	144.16	3243.9	3256.3	3791.9	0.14855	8.7246	0.49593999999999994	49.023999999999994	3086.0	1881.6	14.956	945.58	775.24	1	7929.8	11123.0	10.978	735.77	8268.8	1	824.26	23154.0	2071.5	24.511999999999997	1695.1	455.75	10.265999999999998	490.65	2630.2	1.2464	380.56	466.05	274.2	74.366	421.27	59.41	579.98	2060.7	48.608000000000004	33.652	-1	9.14	33.652	7857.5	867.6	0.043233999999999995	3.0389	28.445999999999998	2225.2	3459.9	56.356	125.47	9.4931	8.7246	2.0773	8.3091	46.946000000000005	-1	0.08555700000000001	0.094047	0.82294	114.67	-1	0.08054700000000001	1	19.921	661.82	-1	-1	1	1	0.031175	0.017881	0.05915700000000001
TCGA-HB-A43Z	SARC_1	1	4555.0	2121.9	345.13	1010.5	1481.5	4508.4	1080.8	0	135710.0	3209.6	455.35	187.45	7574.8	2.0113	1408.2	6520.5	139470.0	96.943	26978.0	992.36	20657.0	1670.6	0.097832	10.459000000000001	0.023781	18240.0	1487.1	21318.0	22.928	6829.4	354.38	0	1319.4	750.48	1.3533	101850.0	3753.8	0	42901.0	1462100.0	230.09	3732.5	142.8	5636.8	348.91	7882.1	8121.1	150.04	19.71	14099.0	2995.2	1351.2	173.37	7996.0	333.06	98.552	2307.7	14.079	-1	40.225	62.751000000000005	352.37	513.09	0.012444	0.32918000000000003	39.96	242.56	476.67	2476.9	3213.2	1086.6	133.95	793.64	13006.0	203.14	-1	0.062731	0.17014	0.045529	339.5	0	0.10672999999999999	0	21.13	4393.8	1	1	0	-1	0.018569	0.6177	0.062067
TCGA-HB-A5W3	SARC_1	1	5175.4	728.84	1227.5	2300.1	1066.9	3027.2	158.9	0	238050.0	1782.8	552.25	120.03	3914.5	25.043000000000003	1002.8	2839.8	45630.0	56.563	13360.0	337.65	30398.0	560.88	0.067116	31.951999999999998	0.02673	39754.0	1048.8	32092.0	34.542	5354.1	189.12	-1	2946.5	541.46	0.84086	78812.0	1721.1	0	22022.0	819640.0	186.96	7465.0	201.64	8107.9	293.37	6328.1	2184.4	8.2038	5.6131	10059.0	3704.7	1260.8	221.07	5031.1	371.33	222.8	1312.2	12.953	-1	28.066	56.995	165.37	421.42	0.041354	12.462	36.114000000000004	268.57	386.01	2641.1	1380.4	890.61	100.17	558.72	1987.5	193.44	0	0.045695	0.65272	0.065802	1.7271	0	0.15821	-1	12.832	1465.5	-1	-1	-1	-1	0.072008	0.017485	0.038436
TCGA-HS-A5N7	SARC_1	0	2229.7	1141.7	297.07	2062.6	1200.3	3430.7	31.971999999999998	0	195170.0	1444.5	329.04	170.07	2079.0	121.23	527.38	3016.4	132310.0	91.03	12956.0	802.4	38588.0	426.29	0.050585000000000005	3.1083	0.041579000000000005	66584.0	2758.0	42425.0	43.961000000000006	6821.1	226.91	-1	2194.1	413.51	0.26537	105620.0	1795.7	0	15956.0	1485200.0	200.27	5249.6	149.65	6153.6	265.56	6993.3	3026.2	35.524	9.7691	14494.0	4671.9	732.68	142.1	5860.1	398.31	241.12	709.59	27.531	-1	74.156	73.268	157.19	450.89	0.01587	0.41603	124.54	201.16	313.94	527.28	416.52	187.94	231.35	372.11	447.6	54.174	0	0.074496	0.36267	0.048362999999999996	60.835	-1	0.05416900000000001	0	7.9751	609.24	-1	-1	-1	0	0.048216	0.018330000000000003	0.57281
TCGA-HS-A5N8	SARC_1	0	1400.6	1326.6	57.202	3289.7	482.06	930.84	7.8003	0	1107.4	6405.6	1007.8	873.63	1664.1	97.764	203.2	5564.7	315.65	56.681999999999995	278.73	3538.7	466.98	525.22	0.05218099999999999	101.4	0.063127	434.74	2565.3	2787.8	60.321999999999996	615.71	502.86	1	3191.4	1404.9	2.3687	1590.7	3110.2	0	1393.1	94729.0	801.87	36.400999999999996	409.78	1298.0	22.355999999999998	207.49	3328.7	6.2402	38.481	1097.9	491.94	1167.5	200.73	144.05	248.05	1268.8	99.844	17.160999999999998	-1	289.13	26.521	381.18	1382.7	0.037029	1.187	84.98700000000001	437.34	766.51	63.167	1601.7	15.081	0.52	14.040999999999999	17.160999999999998	2540.3	1	0.08068099999999999	0.05064	0.055439999999999996	235.05	0	0.069375	0	1.9033	1122.7	1	0	1	0	0.055541999999999994	0.2276	0.061158000000000004
TCGA-IE-A3OV	SARC_1	0	504.19	1155.7	96.337	1548.5	1020.6	4235.7	87.65100000000001	0	440090.0	1991.1	488.0	105.42	2227.2	7.1068	4344.2	4838.2	60776.0	33.56	68542.0	789.25	25192.0	964.16	0.12582000000000002	3.9482	0.061092999999999995	64736.0	2701.4	96423.0	100.68	8654.1	298.09	0	1462.0	1403.2	2.8132	99352.0	2224.8	0	48531.0	1622000.0	371.92	7624.4	174.51	7434.1	272.1	8763.9	3157.8	0.3948	38.298	10951.0	298.88	1575.3	255.45	2513.1	34.35	232.16	864.27	17.372	-1	623.43	13.424000000000001	281.11	507.77	0.060752	0.15556	5.6736	291.38	467.08	3808.3	2337.3	1797.8	115.29	529.46	1565.1	52.117	0	0.21941	0.33747	0.062476	2.3689	-1	0.12105999999999999	0	12.22	824.78	1	-1	0	1	0.049729	0.027632	0.048052
TCGA-IE-A4EH	SARC_1	1	6277.0	481.04	64.95	1555.8	1079.3	7085.1	409.49	0	127690.0	2491.4	356.72	72.561	2369.7	1.0148	87.70299999999999	3187.6	136250.0	59.368	28838.0	944.31	6516.8	334.9	0.09927799999999999	22.326	0.045880000000000004	49259.0	1573.0	116990.0	20.804000000000002	2921.2	168.46	-1	4530.3	728.47	1.4835	69203.0	1792.7	0	24357.0	815820.0	733.22	2806.0	283.14	2316.9	262.77	4712.9	8941.8	1.0148	10.655999999999999	16267.0	19.789	3480.9	161.36	5252.3	289.74	277.56	1023.5	30.953000000000003	-1	214.64	1.0148	124.83	513.51	0.017802000000000002	3.2173	27.051	224.79	264.87	3262.8	1239.6	1255.0	263.86	233.41	1062.0	174.55	0	0.086579	0.059645000000000004	0.039907	6.0891	0	0.097911	-1	247.79	764.18	0	-1	-1	0	0.035886	0.019422	0.066643
TCGA-IE-A4EI	SARC_1	1	3303.3	1391.3	531.49	2697.4	1198.9	8952.6	49.203	0	194930.0	1904.3	510.55	86.715	1710.4	2.923	4765.5	4195.4	49902.0	161.74	20237.0	847.17	30850.0	1005.5	0.085344	33.614000000000004	0.035995	34306.0	1206.2	92248.0	44.332	3928.5	247.48	0	3190.4	525.73	0.64132	119800.0	1865.3	0	41020.0	1635800.0	138.84	3640.6	204.61	4158.4	296.91	6425.7	4600.8	124.23	9.2561	11925.0	1842.5	763.38	124.71	12815.0	78.433	324.45	3547.5	49.203	-1	576.8	98.40700000000001	178.79	680.16	0.014849000000000001	10.249	28.406	192.92	403.86	3267.0	821.84	890.93	82.818	324.45	2987.3	92.561	0	0.047689999999999996	0.073253	0.088257	38.973	1	0.10452	1	43.148	1566.7	1	1	0	1	0.05887100000000001	0.021186	0.041611
TCGA-IE-A4EJ	SARC_2	1	540.39	1093.8	4.3884	20515.0	428.42	258.37	3.8398	0	766.7	1834.3	409.76	1923.8	77.89399999999999	26.33	112.18	6344.5	397.15	0.0	350.52	3537.6	1613.3	642.9	0.06739500000000001	18.102	0.11582	275.92	2786.1	2520.6	88.865	71.86	281.4	1	5246.3	1664.6	2.5705	712.56	2413.6	0	548.55	77104.0	4944.6	24.685	212.29	582.56	25.924	174.44	1300.0	0.0	47.724	846.32	20.845	4.9369	292.92	234.23	5.4855	88.865	98.19	117.94	-1	21.393	7.1311	204.61	1805.4	0.38156	0.42416000000000004	8.7767	314.32	249.04	100.09	7.1311	35.913000000000004	1.0971	7.6796	16.456	7.6796	-1	0.05341	0.027163999999999997	0.045367000000000005	24.136	1	0.06896000000000001	1	7.6796	273.18	-1	-1	1	1	0.047212	0.018698	0.055785
TCGA-IE-A4EK	SARC_1	1	3360.2	855.23	932.2	267.65	1487.3	4899.0	120.06	0	572240.0	1640.5	597.46	57.91	8738.0	4.9435	7190.1	5021.2	1877.8	147.6	47290.0	351.69	33760.0	1182.2	0.069663	2.8249	0.034307	65161.0	726.7	171780.0	7.0621	6739.4	193.5	0	4242.2	722.16	0.87621	163210.0	1853.1	0	45348.0	1384900.0	217.51	7948.4	204.1	7161.7	298.83	11110.0	5126.4	33.192	16.949	15773.0	5089.7	1470.3	173.73	3355.2	7.0621	406.78	2434.3	19.774	-1	580.51	39.548	221.75	250.0	0.014173	0.44278	17.408	522.6	401.84	4090.2	3383.5	705.46	113.7	158.19	1283.2	74.153	0	0.070091	0.24514	0.041527999999999995	0.0	0	0.089688	-1	104.53	2078.4	0	-1	0	0	0.019772	0.024569	0.039678
TCGA-IE-A6BZ	SARC_2	1	1136.9	864.6	1.5343	8766.4	606.83	3.4522	0.0	0	284.69	2499.0	181.05	1303.8	0.3836	5.3702	9.9923	9050.2	167.24	0.7672	59.839	4003.4	344.84	909.09	0.13538	0.7672	0.36876	619.87	13357.0	3201.8	35.29	9.206	198.31	-1	8966.6	1067.3	2.0298	452.57	1705.4	1	752.21	74548.0	3655.9	12.658	153.05	1384.7	11.142000000000001	251.25	3038.7	0.0	8.4388	296.56	6.9045	0.7672	296.51	11.124	0.7672	249.71	15.343	90.525	-1	5.3702	1.5343	139.24	1144.6	0.3624	0.15556	12.908	326.43	261.22	54.062	5.3702	7.1538	0.0	5.7537	2.6851	5.3702	-1	0.056205	0.028895999999999998	0.060708000000000005	0.3836	1	0.088295	1	2.8999	1175.7	-1	0	-1	-1	0.057145	0.020564	0.046888
TCGA-IF-A4AJ	SARC_1	1	4930.1	1125.8	235.83	971.09	1537.4	3468.2	379.82	0	449460.0	1716.5	450.11	68.027	10067.0	3.9683	6210.9	4455.8	63393.0	12.472000000000001	42692.0	551.59	13972.0	568.59	0.039468	83.333	0.03119	36727.0	1234.1	48129.0	36.848	8460.9	127.55	-1	2500.0	826.26	1.6327	51121.0	1693.3	0	83748.0	1543300.0	292.52	3095.8	281.18	2907.6	121.57	7004.0	7181.4	58.957	18.141	12606.0	585.03	1602.6	176.3	19038.0	180.27	234.13	3711.4	16.44	-1	201.25	26.076999999999998	111.11	847.25	0.021668	0.15556	77.494	259.64	417.8	2538.6	1324.8	1338.5	248.87	270.41	81.066	65.193	1	0.074269	0.15737	0.05613200000000001	191.61	0	0.069387	0	192.31	844.1	1	-1	-1	0	0.015756	0.017034	0.050845
TCGA-IS-A3K6	SARC_1	1	7041.6	1516.2	1669.2	2209.8	953.14	486.98	5.2062	0	138.04	5273.5	822.19	24.029	167.8	4.0048	45.286	2142.6	977.97	90.10799999999999	2491.0	1966.0	1729.3	721.67	0.09694	16.82	0.042429	310.37	243.09	4778.1	51.662	1580.3	333.6	0	1848.6	1516.0	3.9037	17426.0	2907.1	0	8293.1	568350.0	755.31	2038.8	485.38	1628.8	157.1	339.61	5918.3	38.446	24.029	7952.9	1535.8	9388.1	169.0	1225.1	246.3	581.5	792.55	27.233	-1	668.4	17.221	178.61	765.72	0.036251	6.3677	26.428	237.08	642.37	218.0	1306.0	24.65	12.815	9.6115	11.614	14.818	0	0.06124400000000001	0.096509	0.05318099999999999	116.54	0	0.091895	0	16.271	1028.8	0	1	0	0	0.046252999999999996	0.83511	0.041062
TCGA-IS-A3K7	SARC_1	1	808.86	879.82	234.41	3133.6	1098.2	15.49	7.7449	0	1465.2	6561.5	1243.3	401.7	25.3	24.267	416.11	4036.7	1508.2	18.588	298.44	1150.4	373.31	629.92	0.093753	17.555	0.054366	540.08	11601.0	4392.4	111.53	1634.7	238.54	0	4400.7	1520.7	3.0242	4969.7	2744.3	0	449.72	72357.0	852.98	421.84	862.27	355.75	52.11600000000001	113.59	3470.8	1.0327	23.235	3478.9	248.87	86.227	153.87	485.35	34.078	728.02	82.613	43.888000000000005	-1	45.437	7.2286	131.66	857.11	0.05279	0.69485	49.97	130.63	817.35	46.303999999999995	213.24	8.695	0.5163	6.7123	2.5816	5.1633	-1	0.32004	0.080033	0.07538099999999999	82.613	1	0.086357	-1	8.1477	474.51	0	-1	0	1	0.048148	0.035911	0.046464
TCGA-IW-A3M4	SARC_1	0	10806.0	2297.7	1545.0	2777.3	1536.4	3438.5	221.79	0	110750.0	4580.1	749.77	527.98	645.91	16.137	69.556	4154.8	55535.0	26.896	13199.0	1228.1	19487.0	1080.0	0.098194	4.1378	0.032683	17779.0	203.16	42882.0	7.0342	4342.6	285.92	0	3626.8	1537.7	5.9992	85857.0	3887.4	0	21072.0	635900.0	371.16	2869.6	483.71	2529.4	268.98	7763.3	10237.0	0.8276	46.343	17693.0	7669.0	3282.5	347.16	1916.6	1.2413	376.12	258.61	26.482	0	226.34	27.309	216.41	312.82	0.021598	2.0733	5.8963	455.98	645.5	664.61	1406.0	346.35	353.37	149.37	7345.8	325.64	-1	0.1285	0.028406999999999998	0.057177	144.82	0	0.098263	-1	90.336	1144.1	0	-1	0	0	0.030358	0.049802	0.03934
TCGA-IW-A3M6	SARC_1	0	3348.4	1308.2	428.23	3279.9	668.55	5938.8	331.56	0	111640.0	3258.7	1476.7	288.2	519.93	146.81	3218.6	4242.6	72660.0	22.586	36158.0	729.53	9825.4	430.04	0.095564	6.7758	0.034567	36672.0	1132.0	102980.0	66.855	3431.7	160.36	0	3023.8	1257.8	1.7075	92234.0	2871.2	0	24489.0	870770.0	456.69	9017.3	393.0	764.77	475.62	6157.4	2835.5	9.4862	5.4207	19660.0	5288.8	209.6	211.41	6007.0	3.6138	549.29	2070.7	21.230999999999998	-1	37.493	9.9379	249.35	602.98	0.17106	0.43298000000000003	25.373	285.04	663.58	4676.7	766.57	647.84	46.979	44.269	2479.1	121.97	0	0.11788	0.051233	0.06816799999999999	138.68	-1	0.088041	-1	95.485	908.41	1	-1	0	0	0.075275	0.039401	0.046373000000000004
TCGA-JV-A5VE	SARC_1	0	2267.9	1272.7	395.54	2193.3	1088.1	884.54	71.74	0	12201.0	2489.2	425.79	186.91	279.2	62.04600000000001	32.229	3307.4	21606.0	61.27	2872.7	1611.2	1541.1	412.6	0.15855999999999998	7.3679	0.045355	5354.5	932.24	26640.0	81.82300000000001	2956.9	289.68	-1	2699.0	827.73	2.9247	24941.0	2254.6	0	4695.3	152710.0	1175.4	1354.5	356.76	1001.6	397.06	582.07	6875.4	7.7557	32.961999999999996	12541.0	1699.3	3003.8	197.77	1897.8	300.92	110.13	75.618	22.104	-1	96.55799999999999	4.6534	116.33	540.77	0.033243	6.7565	39.647	184.97	380.42	1096.8	981.1	105.33	49.248999999999995	49.248999999999995	560.35	17.062	0	0.079486	0.6803100000000001	0.042383	144.64	0	0.15966	1	25.369	1703.2	0	-1	-1	1	0.056964	0.13235999999999998	0.041261
TCGA-JV-A75J	SARC_1	0	2575.5	1372.8	11.0	539.88	1094.3	295.68	4.84	0	137.98	7714.9	626.55	224.84	6266.4	13.2	233.36	8642.0	21.12	27.28	55.43899999999999	4282.0	98.999	377.08	0.024833	113.52	0.037685	130.24	636.23	2289.3	2.2	1249.6	443.96	0	2343.9	944.62	1.8685	170.72	4816.2	0	385.88	12821.0	1241.2	12.32	684.19	1260.6	4.4435	762.51	1449.3	7.4799	95.039	130.87	205.92	182.16	229.24	60.278999999999996	528.0	435.16	41.8	26.84	-1	172.92	4.4	169.4	1324.4	0.012918	30.551	98.33	220.44	576.83	32.661	279.84	28.34	2.2	40.92	0.44	20.68	0	0.12297000000000001	0.040498	0.079782	109.56	0	0.032218000000000004	0	20.24	918.71	0	-1	0	0	0.010706	0.013215000000000001	0.084079
TCGA-K1-A3PN	SARC_1	1	4073.0	1574.9	1520.4	756.15	877.85	11796.0	464.88	0	220500.0	2842.5	778.97	99.77600000000001	1258.6	167.78	1853.0	5876.1	140390.0	218.34	41263.0	499.33	75871.0	954.81	0.1432	15.213	0.033098	95544.0	2593.7	114950.0	59.955	12234.0	490.38	0	2987.5	711.14	0.1776	134060.0	2411.6	0	46944.0	1852800.0	206.26	6693.5	290.38	8318.1	144.28	19494.0	3479.2	10.738	9.396	6771.7	4523.0	1470.7	414.76	3053.2	377.18	534.68	2385.7	26.398000000000003	-1	89.93299999999999	15.213	331.54	321.5	0.049118	23.634	42.045	283.67	477.4	4771.5	679.2	757.8	105.14	348.1	12004.0	87.696	0	0.16932	0.18708	0.065844	66.219	0	0.11423	0	7.8837	1603.1	0	-1	0	0	0.06454299999999999	0.14533	0.036111000000000004
TCGA-K1-A3PO	SARC_1	0	671.98	1521.5	821.22	2128.7	648.54	3538.0	75.249	0	75595.0	2890.8	1366.2	717.26	675.07	289.25	191.32	4184.8	57367.0	5.6546	7253.1	1689.8	5310.5	317.53	0.1237	12.614	0.04845	14342.0	3182.2	31437.0	315.35	1665.9	149.19	0	6662.4	1313.0	1.7730000000000001	26969.0	2647.7	0	4218.3	924610.0	469.76	5388.8	309.7	2200.1	210.91	6234.4	3105.2	15.659	6.9595	13314.0	3361.0	138.32	375.81	2083.5	0.8699	603.74	895.16	54.371	0	81.339	10.439	230.53	707.15	0.015616999999999999	2.6805	5.9025	260.11	634.62	333.55	433.23	536.5	22.183000000000003	62.635	1798.2	21.313000000000002	0	0.083353	0.047583	0.05123	54.806000000000004	0	0.10425	-1	9.5127	1036.5	0	0	0	0	0.031287	0.01883	0.041631
TCGA-K1-A42W	SARC_1	0	6071.5	1073.3	352.84	1321.4	857.35	2633.8	118.45	0	113640.0	2146.3	448.18	156.38	622.97	14.807	2135.8	2630.2	49837.0	38.641999999999996	25112.0	628.03	16136.0	394.37	0.07640599999999999	3.2503	0.044969999999999996	37361.0	2321.4	63191.0	57.783	2715.1	428.32	0	1407.7	910.69	1.4231	31468.0	3511.0	0	24116.0	1402600.0	131.82	3695.6	250.99	2027.1	162.09	6346.0	3250.3	10.112	13.722999999999999	5454.8	1680.8	1475.3	255.69	4379.9	301.19	161.79	1286.4	35.753	-1	119.18	15.168	170.46	685.46	0.30729	5.1809	13.722999999999999	242.33	520.05	1990.5	1193.6	261.68	56.338	316.0	542.44	33.586	0	0.056978999999999995	0.24398000000000003	0.06880800000000001	15.529000000000002	-1	0.090652	-1	8.4977	1391.8	1	-1	0	1	0.021782	0.20895	0.060422000000000003
TCGA-K1-A42X	SARC_1	0	11116.0	2349.9	2469.8	582.7	1905.2	1751.8	926.1	0	256790.0	2575.7	916.81	29.275	0.9294	62.731	378.41	6717.4	35504.0	38.103	21375.0	464.21	24341.0	1210.0	0.079603	0.9294	0.024941	21813.0	1543.2	52292.0	7.4348	13958.0	298.79	0	3086.4	2075.7	4.9239	94083.0	3612.4	0	190360.0	1184800.0	481.4	2167.2	356.87	3137.5	208.21	29684.0	8652.7	13.94	9.7582	11377.0	4332.6	4097.1	341.54	10063.0	0.0	420.07	4975.3	5.5761	0	2993.4	4.1821	353.15	438.65	0.013732	299.28	38.471	282.52	586.89	2195.2	3443.7	4613.5	368.95	938.64	13390.0	227.23	0	0.1231	0.058080999999999994	0.049674	273.69	1	0.1036	-1	819.74	2123.1	1	-1	0	0	0.016443	0.029138999999999998	0.042402999999999996
TCGA-K1-A6RU	SARC_2	0	1449.6	620.22	10.79	13035.0	368.34	22.695999999999998	2.9765	0	928.71	2860.0	602.36	1319.3	115.71	15.254000000000001	84.01100000000001	7151.7	2599.6	2.6044	498.93	4439.8	1280.6	367.22	0.025862	1.8603	0.15905999999999998	338.2	13912.0	10499.0	266.77	225.09	233.65	-1	6079.1	1827.0	0.95589	1353.4	1558.2	0	488.88	72577.0	4132.1	54.321000000000005	197.56	998.98	16.224	320.71	1367.3	0.3721	5.2088	530.5	13.394	8.1853	285.0	108.27	492.98	305.09	124.64	61.762	-1	16.371	2.6044	91.898	1273.8	0.56775	0.15556	3.821	149.19	492.23	104.04	27.904	12.277999999999999	2.6044	10.046	2.6044	8.1853	-1	0.055688	0.031961	0.078419	6.325	1	0.06579600000000001	0	4.1112	442.0	-1	0	-1	1	0.01296	0.015068000000000002	0.085967
TCGA-K1-A6RV	SARC_1	1	9142.9	727.18	22.430999999999997	3467.4	611.89	2.0866	6.2598	0	7.6943	3611.4	451.75	233.7	8.3464	1.5649	1.5649	3014.6	9853.4	23.996	130.41	2944.2	30.776999999999997	325.51	0.080948	1.0433	0.037153	531.56	20035.0	3934.3	106.42	299.95	412.62	-1	4252.0	857.08	1.9768	1191.9	3279.1	0	198.75	384790.0	485.65	16.171	372.46	310.38	52.665	677.1	4243.6	0.5216	7.8247	4255.9	161.71	165.36	161.71	374.54	335.42	282.73	40.167	298.9	-1	0.5216	6.2598	121.02	1453.5	0.65395	0.88951	29.473000000000003	125.72	709.44	243.21	470.53	26.604	15.128	6.7814	0.0	8.3464	0	0.075961	0.15345	0.070604	121.54	-1	0.085608	1	9.5409	566.51	-1	1	0	-1	0.023883	0.014791	0.068426
TCGA-KD-A5QS	SARC_1	0	2851.9	529.48	563.01	1984.9	635.48	2804.2	3.7858	0	25934.0	3263.9	194.7	187.13	8.1125	1.6225	1.6225	3741.5	9043.3	3.7858	1435.9	1586.8	1153.6	383.99	0.060213	10.276	0.031738999999999996	1110.9	4890.2	8470.0	63.277	387.24	289.35	-1	3295.8	740.11	2.6299	10932.0	2137.9	0	3510.0	38833.0	939.43	3.245	138.45	2107.6	138.27	469.44	2226.6	22.715	17.307000000000002	3867.7	2.7042	94.646	306.11	401.84	1130.9	514.87	66.52199999999999	36.777	-1	36.236	8.6533	132.5	1556.8	0.8372799999999999	0.15556	45.678999999999995	232.02	392.1	467.51	37.858000000000004	177.96	44.348	14.602	0.0	169.82	1	0.056228	0.033821	0.051276	51.379	-1	0.10184	-1	38.491	669.01	-1	-1	0	1	0.067237	0.5737899999999999	0.061269000000000004
TCGA-KD-A5QT	SARC_1	1	4771.4	1516.8	1064.5	263.61	2707.1	1166.7	833.65	0	224140.0	2830.6	281.75	129.29	2777.3	5.7893	165.97	4073.7	45939.0	431.11	16092.0	698.96	9615.2	814.36	0.10855999999999999	13.894	0.028406999999999998	46661.0	2224.6	32183.0	16.21	7985.7	440.76	0	1213.8	554.47	1.4347	164350.0	3394.8	0	30481.0	1342100.0	557.7	3692.0	283.29	6416.8	737.44	16980.0	7771.5	58.278999999999996	20.455	16152.0	1393.7	1863.0	444.23	4816.7	9.2628	260.9	922.81	13.122	0	159.4	9.6488	253.18	206.1	0.026831	177.82	22.96	149.36	480.51	3027.7	655.35	1985.8	211.89	673.87	7821.7	39.753	0	0.049655	0.084973	0.051216	60.208	0	0.15702	0	11.949000000000002	1509.1	0	0	0	0	0.032641	0.052990999999999996	0.04138
TCGA-KD-A5QU	SARC_1	0	10483.0	1113.5	1124.9	1148.7	799.78	6388.1	200.83	0	55534.0	2530.8	376.8	130.61	497.03	39.347	218.8	3863.7	83841.0	102.47	16524.0	1298.7	16824.0	571.62	0.13385	4.0986	0.03731	26508.0	1024.9	49260.0	22.406	6217.4	262.86	-1	4223.8	641.26	1.9180000000000001	115330.0	2645.5	0	26618.0	421690.0	374.34	1682.1	242.37	3346.7	535.26	6269.6	9565.1	4.9184	7.6508	15331.0	484.46	1821.2	193.46	1803.4	419.7	454.95	839.67	29.237	-1	186.9	3.8254	120.5	518.31	0.033802	113.7	22.776999999999997	168.32	421.34	3629.7	752.51	761.58	98.367	67.764	3768.8	17.214000000000002	1	0.056355999999999996	0.19809000000000002	0.043729000000000004	166.41	1	0.13789	-1	100.55	1036.7	1	1	-1	0	0.059620000000000006	0.33741	0.049174
TCGA-KF-A41W	SARC_1	1	1992.6	1012.6	143.16	3589.5	858.95	133.68	49.474	0	20387.0	3381.1	466.32	1619.0	311.58	8.4211	296.87	4486.3	18526.0	10.526	2816.8	3517.9	1824.2	778.95	0.056807	9.4737	0.082217	6514.7	4705.3	19701.0	84.21	1345.3	524.21	1	3412.6	1216.6	2.1707	7309.4	6608.4	1	2932.6	307960.0	940.0	695.79	324.21	651.58	126.05	1494.7	3604.2	0.0	10.526	8987.5	1002.1	290.53	315.79	1619.0	346.32	118.95	473.68	121.05	-1	32.632	4.2105	193.68	694.74	0.013012000000000001	3.3329	52.19	276.84	518.95	387.64	427.37	113.33	55.788999999999994	61.053000000000004	109.47	24.21	1	0.054135	0.055574	0.030562	60.0	-1	0.07660800000000001	1	43.368	361.05	-1	0	1	1	0.012145999999999999	0.017044	0.050825999999999996
