ESCC	Labels	N:GEXP::SPARC:6678:	N:GEXP::AKR1C3:8644:	N:GEXP::IGF2:3481:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TUBB6:84617:	N:GEXP::KRT8:3856:	N:GEXP::SLPI:6590:	N:GEXP::C3:718:	N:GEXP::DSP:1832:	N:GEXP::MGST1:4257:	N:GEXP::CLCA2:9635:	N:GEXP::CLU:1191:	N:GEXP::AKR1C2:1646:	N:GEXP::C4A:720:	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::GSTA1:2938:	N:GEXP::PPL:5493:	N:GEXP::CLDN1:9076:	N:GEXP::GAPDH:2597:	N:GEXP::LGALS3BP:3959:	N:GEXP::DHCR24:1718:	N:GEXP::SPRR3:6707:	N:GEXP::GNAS:2778:	N:GEXP::HSPB1:3315:	N:GEXP::HSP90AB1:3326:	N:GEXP::B2M:567:	N:GEXP::AKR1B10:57016:	N:GEXP::LAMB3:3914:	N:GEXP::EPS8:2059:	N:GEXP::PKM2:5315:	N:METH:cg08195943:TRH:TssD955:Island	N:GEXP::A2ML1:144568:	N:GEXP::MYL9:10398:	N:GEXP::SPRR1A:6698:	N:GEXP::LCN2:3934:	N:GEXP::C7:730:	N:GEXP::HLA-B:3106:	N:GEXP::TPT1:7178:	N:GEXP::KRT16:3868:	N:GEXP::SERPINA3:12:	N:GEXP::GJA1:2697:	N:GEXP::TUBB2A:7280:	N:GEXP::HLA-A:3105:	N:GEXP::ALDOA:226:	N:GEXP::KLK10:5655:	N:GEXP::RBP1:5947:	N:GEXP::LY6D:8581:	N:GEXP::UBC:7316:	N:GEXP::SMARCD3:6604:	N:GEXP::GPC3:2719:	N:MIR::hsa-miR-221-3p:Corrected:	N:GEXP::ACTG1:71:	N:GEXP::TMSL3:7117:	N:GEXP::CYP4F11:57834:	N:GEXP::MATN2:4147:	N:GEXP::HSP90AA1:3320:	N:GEXP::C6orf168:84553:	N:GEXP::OLFM1:10439:	N:GEXP::TMBIM6:7009:	N:GEXP::STK32B:55351:	N:GEXP::MYH14:79784:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::XIST:7503:	N:GEXP::SERPINB5:5268:	N:GEXP::SMARCA2:6595:	N:GEXP::RHOD:29984:	N:GEXP::NEFL:4747:	N:GEXP::MCF2L:23263:	N:GEXP::SPRR1B:6699:	B:MUTA:LOF:PODXL::	N:METH:cg23706497:OTX2:TssD123:Shelf	N:GEXP::WNK2:65268:	N:GEXP::CEL:1056:	N:GEXP::SHH:6469:	N:GEXP::IRF6:3664:	N:GEXP::FERMT1:55612:	N:GEXP::TCF4:6925:	N:GEXP::TMEM51:55092:	N:GEXP::NTS:4922:	N:METH:cg07222309:MIR3663HG:TssD3812:Shore	N:GEXP::GLI2:2736:	N:GEXP::RAB6B:51560:	N:GEXP::SEL1L3:23231:	N:GEXP::DSG2:1829:	N:GEXP::ALCAM:214:	N:GEXP::SCN9A:6335:	N:GEXP::NDRG4:65009:	N:METH:cg12049688:RNF220:TssD5833:Shore	N:GEXP::CALB1:793:	N:GEXP::SYNPO2:171024:	N:GEXP::C9orf167:54863:	N:GEXP::TUB:7275:	N:GEXP::LRIG1:26018:	N:GEXP::SYNM:23336:	N:METH:cg07344528:RP11-24M17.4:TssU30:NA	N:GEXP::BDKRB1:623:	N:GEXP::FAM83A:84985:	N:METH:cg17205316:OTX2:TssD1781:Island	N:GEXP::TLE2:7089:	N:GEXP::PI3:5266:	N:GEXP::UGT1A7:54577:	N:GEXP::PKN1:5585:	N:GEXP::RNF222:643904:	N:GEXP::CDC42BPA:8476:	N:GEXP::LRP1B:53353:	N:GEXP::KIAA1549:57670:	N:GEXP::FAM69B:138311:	N:METH:cg13880950:RNF220:TssD5725:Shore	N:GEXP::GNG5:2787:	N:METH:cg20701977:NA:NA:Island	N:GEXP::RHCG:51458:	N:GEXP::PPP2R2C:5522:	N:GEXP::GEFT:115557:	N:METH:cg14868994:RP11-89K21.2:TssU136:Shore	N:GEXP::NUCKS1:64710:	N:METH:cg27061249:PHACTR2:TssU151:Shore	N:MIR::hsa-miR-129-5p:Corrected:	N:GEXP::DSG1:1828:	N:GEXP::NPDC1:56654:	N:GEXP::DEPDC7:91614:	N:GEXP::ABHD2:11057:	N:GEXP::ABCA2:20:	N:METH:cg20264068:CR1L:TssD142:Island	N:METH:cg05372242:SFTA3:TssU507:Island	N:METH:cg26053083:CALCB:TssD69226:Island	N:METH:cg09427998:LINC01097:TssD2527:Shore	N:GEXP::EHD4:30844:	B:MUTA:LOF:PTPRD::	N:MIR::hsa-miR-5589-3p:Corrected:	N:GEXP::PHC3:80012:	N:METH:cg08749108:RP11-175E9.1:TssD7720:Shore	N:GEXP::KATNAL2:83473:	N:GEXP::CDC14B:8555:	N:METH:cg22009488:NA:NA:Island	N:METH:cg02427443:COMMD4:TssU31:Island	N:GEXP::LMBR1:64327:	N:GEXP::GATS:352954:	N:GEXP::CEP68:23177:	N:GEXP::FAM190A:401145:	N:GEXP::CABYR:26256:	N:GEXP::GANC:2595:	N:GEXP::COCH:1690:	N:GEXP::JAKMIP3:282973:	N:GEXP::DDX60L:91351:	N:GEXP::WDSUB1:151525:	N:GEXP::RGS9:8787:	N:METH:cg07214715:ST3GAL5:TssU210:Shore	N:METH:cg18807485:LHX5:TssD6993:Island	N:GEXP::PRKAA2:5563:	N:GEXP::SLCO4C1:353189:	N:GEXP::NUDT7:283927:	N:GEXP::RHOQ:23433:	N:GEXP::PANX2:56666:	N:GEXP::PITPNM1:9600:	N:GEXP::PRKG2:5593:	N:GEXP::AKR1C4:1109:	N:GEXP::RHOG:391:	N:GEXP::GNG10:2790:	I:CNVR::RHOV:171177:	N:METH:cg15438207:NA:NA:NA	N:METH:cg14475758:HLA-DMA:TssD6:NA	N:GEXP::SDK1:221935:	N:GEXP::MED8:112950:	N:METH:cg03778788:RP5-921G16.1:TssU70:Island	N:GEXP::LOC100130093:100130093:	N:GEXP::PNLIPRP3:119548:	N:METH:cg14971325:LINC01586:TssD49:Island	I:CNVR::MGA:23269:	N:METH:cg16899280:TGFB2-AS1:TssD442:Shore	N:GEXP::RPS6KB2:6199:	N:GEXP::GPR85:54329:	I:CNVR::RHOD:29984:	I:CNVR::NBAS:51594:	I:CNVR::PAXIP1-AS2:100132707:	I:CNVR::AKIRIN1:79647:	I:CNVR::SYT12:91683:	I:CNVR::GRB14:2888:	I:CNVR::C11orf86:254439:	I:CNVR::C3orf79:152118:	I:CNVR::GALNT3:2591:	I:CNVR::HIST2H2BA:337875:	I:CNVR::LINC00624:100289211:	I:CNVR::HIST2H2BF:440689:	I:CNVR::NDUFS5:4725:	N:METH:cg12311600:ARL17B:TssU305:Island	N:METH:cg24294989:CAMTA1:TssD895330:Island
TCGA-LN-A7HX	ESCC_2	22409.0	11264.0	1812.8	0	17181.0	5471.3	73.125	6094.4	1327.9	87907.0	1398.9	28964.0	2982.3	36481.0	579.71	5431.7	562.21	51.95399999999999	12388.0	2085.3	58616.0	9286.0	18683.0	7025.1	12718	21652.0	49579.0	90035.0	6541.3	30118.0	161.63	93558	0.075499	3410.0	1428.9	11801.0	1112.4	2.3284	36477.0	15615.0	48801.0	37.46	7668.2	1436.2	35217.0	31211.0	15683.0	2758.5	635.63	30306.0	118.85	26.21	304.2	104470.0	28919.0	1831.3	873.11	78100.0	118.26	17.437	21355.0	7.6366	3905.4	199900.0	0.0	27437.0	1138.7	1835.7	18.968	114.3	31180.0	0	0.14413	18.039	57.211999999999996	0.095557	2962.2	8786.6	814.29	350.55	0.26283	0.13455999999999999	561.7	22.178	555.64	4539.5	1425.8	17.596	651.24	0.28001	173.47	99.932	441.59	54.463	216.2	694.8	0.015915000000000002	361.37	17776.0	0.055133	47.361000000000004	7165.0	13.745999999999999	407.4	71.49	545.17	0.010121	24.654	80.665	0.4413	1514.2	0.035910000000000004	16940.0	3378.8	132.85	0.041059	7501.3	0.055718	1.3765	296.23	116.93	165.18	3774.1	602.93	0.022532	0.086881	0.23968000000000003	0.029283999999999998	2818.3	0	0	1872.5	0.09146599999999999	1.0223	177.82	0.052578	0.017211	707.06	68.70100000000001	326.61	0.40245	105.47	652.29	32.759	14.979000000000001	1447.5	100.64	2.1992	0.06364700000000001	0.067807	3.1865	1.3428	50.208	552.09	750.1	1322.7	21.951	0.036881	1292.8	280.17	1	0.038588	0.023944999999999998	450.04	745.84	0.015795	41.794	291.98	0.08918999999999999	1	0.026680000000000002	922.05	27.697	0	-1	0	0	0	-1	0	1	-1	0	0	0	0	0.01319	0.0206
TCGA-LN-A7HY	ESCC_1	69781.0	88.499	1994.3	0	117.38	3848.4	21471.0	964.97	5862.4	11114.0	1416.8	1173.5	2165.2	134.19	21641.0	2446.9	199.77	20.093	4274.5	1543.9	40833.0	8636.4	5426.3	11612.0	24976	17127.0	41712.0	57782.0	402.88	1468.2	271.22	31021	0.6120899999999999	1289.9	27715.0	3866.7	503.14	1104.1	32847.0	41324.0	10418.0	89.579	5196.6	1652.6	30238.0	30976.0	890.19	972.98	805.99	36267.0	592.81	54.788999999999994	117.53	76439.0	50125.0	20.756	1407.8	24270.0	591.92	265.09	18920.0	28.364	2292.9	5434.3	4.2211	2055.3	1529.7	861.57	10.585	275.26	5123.2	0	0.363	748.4	54.256	9.5076	748.34	432.47	1459.7	340.23	17.54	0.52227	560.0	779.0	1923.7	5161.9	715.76	13.802999999999999	918.76	0.5945699999999999	0.26106999999999997	3994.5	176.14	302.6	942.8	5958.0	0.025798	15.068	711.43	0.36862	725.16	2095.9	0.89426	4340.5	15.133	1181.5	10.267000000000001	508.01	263.5	0.47566	2367.8	0.029463999999999997	5107.6	330.49	995.0	0.33157	5298.0	0.07556	5.8767	192.11	1400.3	75.78699999999999	1370.3	1353.0	0.50934	0.5340199999999999	0.46493	0.22573000000000001	1017.7	0	0	3060.2	0.20538	83.29299999999999	388.26	0.62631	0.016996	1595.8	189.74	782.65	44.957	4.1701	390.28	1346.5	78.045	381.22	242.78	72.292	0.09798	0.05719400000000001	179.56	57.728	141.22	1666.6	616.28	1062.4	33.368	2.3258	993.22	831.49	-1	0.043406	0.024753	247.51	1374.3	0.02301	40.361999999999995	12.587	0.049685	-1	0.039061	1784.7	90.72	1	1	1	1	1	0	1	1	0	0	0	0	1	0.023698	0.022941
TCGA-LN-A7HZ	ESCC_1	23886.0	15875.0	1122.2	0	53150.0	2435.8	16524.0	297.19	3125.4	9126.6	8871.9	2786.9	17949.0	16190.0	2279.8	11299.0	6767.6	5327.2	3408.7	5356.0	112680.0	16190.0	3650.0	231.98	27860	24220.0	48361.0	128950.0	52906.0	4588.5	1537.6	34654	0.09085599999999999	9.7061	2263.7	674.45	581.03	181.63	67454.0	99008.0	3560.5	24.066999999999997	1875.7	452.66	56109.0	37767.0	8627.4	485.1	967.89	60544.0	419.95	232.38	483.45	81910.0	25333.0	6518.0	3044.5	106600.0	257.13	4512.6	15339.0	8.1515	5299.4	37246.0	0.0	5005.5	3870.0	234.67	609.18	624.56	1058.3	1	0.60449	1027.7	800.56	12.536	824.92	1234.5	3335.9	142.68	2.0028	0.51279	1887.7	931.32	1648.3	3765.4	4857.3	1108.8	2848.7	0.6580199999999999	0.6075	256.05	150.8	118.16	2628.2	542.08	0.031494	26.636	134.25	0.64678	87.37200000000001	1330.8	373.85	1768.4	2.9198	1198.6	49.924	204.16	308.75	0.53099	1523.3	0.028738999999999997	250.83	1086.1	415.9	0.42013999999999996	17293.0	0.2995	6.0092	37.59	840.46	154.1	3616.1	1194.8	0.52895	0.43792	0.35277	0.084005	771.97	0	0	1399.1	0.23119	22.99	573.99	0.54369	0.17854	1114.5	301.52	700.61	82.432	1819.9	308.13	392.5	260.86	402.83	181.53	53.051	0.15166	0.096937	154.86	188.66	216.77	1248.8	910.27	448.11	76.37899999999999	2.2079	1519.7	712.15	0	0.042599	0.05745599999999999	1140.3	614.17	0.24605	71.983	1.0533	0.32813000000000003	0	0.036092	757.72	48.266999999999996	0	0	1	-1	0	0	0	1	0	-1	-1	-1	-1	0.6471899999999999	0.026157
TCGA-LN-A8HZ	ESCC_1	6987.1	9499.0	425.39	1	46299.0	2864.6	13066.0	3075.6	318.87	40900.0	71.18	7469.8	3051.1	28773.0	455.93	18214.0	5699.3	2936.1	7724.2	8695.1	105880.0	12846.0	15347.0	18630.0	28596	25843.0	39023.0	18546.0	33753.0	21761.0	2397.1	50726	0.30138000000000004	2534.2	539.0	12763.0	3075.4	3.3413	3132.1	34411.0	60237.0	51.994	8938.1	1294.3	6733.8	33886.0	3281.2	839.11	2393.7	41093.0	443.56	1028.6	417.89	77827.0	19622.0	8690.5	2465.2	66240.0	307.96	1465.0	12904.0	175.45	11724.0	116710.0	0.069573	9998.1	2174.9	506.14	2378.9	362.29	15340.0	0	0.5584600000000001	3040.7	194.32	70.744	3712.0	2520.0	2952.1	177.71	5639.2	0.6874100000000001	2011.2	1545.1	2297.8	7391.8	9201.7	1631.5	4412.5	0.7086600000000001	135.53	108.94	83.65	403.01	2494.9	690.24	0.034136	102.31	2079.8	0.54423	78.74	25297.0	374.16	1838.0	10.686	1066.5	149.46	801.37	215.88	0.7047800000000001	890.86	0.029111	8991.3	1933.3	297.03	0.15009	14734.0	0.14955	14.737	204.5	265.63	151.88	8189.9	693.5	0.32328	0.49128	0.53581	0.074987	1327.4	0	0	2148.7	0.26909	55.273999999999994	568.89	0.55919	0.12575	1325.9	210.06	1245.5	100.45	864.21	302.23	830.01	351.53	285.77	161.31	23.225	0.16091	0.15736	286.09	94.74600000000001	81.015	1207.6	1796.6	707.5	42.152	0.65175	1140.7	494.95	1	0.041102	0.02461	1740.2	668.83	0.040177	46.088	32.2	0.065479	1	0.06740299999999999	825.8	25.885	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	0.56689	0.050211
TCGA-LN-A8I0	ESCC_1	25464.0	30572.0	1377.1	0	33503.0	6099.4	2277.3	6763.8	1116.8	26265.0	8753.3	3063.5	15007.0	34146.0	1618.4	18663.0	3645.8	113.43	6843.3	8086.3	127150.0	21305.0	8232.9	8837.9	22152	81897.0	29525.0	88807.0	24107.0	20462.0	428.14	44294	0.081971	2876.3	2237.2	26827.0	6325.9	5.0297	33429.0	111450.0	98914.0	344.82	9635.6	1613.9	36111.0	48792.0	8757.3	1923.5	15290.0	48170.0	328.96	359.75	338.67	124770.0	29169.0	3748.5	2215.5	52709.0	302.17	3685.2	20061.0	146.31	7066.7	81147.0	0.0	11951.0	3046.7	2057.4	1174.6	638.71	71056.0	1	0.37928	1575.2	1111.6	12.552999999999999	5203.8	2839.3	1048.0	396.01	2863.4	0.50998	1443.8	962.56	991.67	7973.0	2374.9	329.33	2150.2	0.7409	118.73	203.52	2491.5	251.94	554.77	421.68	0.022058	124.51	4413.7	0.47033	46.42	20063.0	1473.6	818.15	56.466	968.99	84.084	246.93	416.52	0.66986	1786.8	0.042450999999999996	7091.7	1745.3	428.23	0.15492	12224.0	0.083958	5.0548	2260.6	732.07	294.59	2935.3	1431.9	0.042285	0.5173800000000001	0.39302	0.45261	1175.1	0	0	1450.5	0.020871	40.429	219.14	0.17722000000000002	0.025773	759.22	218.42	620.81	116.68	720.61	452.18	437.59	402.14	625.01	160.54	10.949000000000002	0.06795599999999999	0.049529000000000004	125.53	73.561	168.24	1110.4	1853.6	936.49	26.055999999999997	0.45993	1684.1	650.86	-1	0.047245999999999996	0.029785000000000002	990.77	1049.0	0.11506	67.612	40.598	0.7427	-1	0.032987999999999996	1275.5	18.342	0	0	0	0	0	0	0	1	0	1	1	1	0	0.020028	0.022052000000000002
TCGA-LN-A8I1	ESCC_1	7071.4	35044.0	557.01	0	27593.0	2117.5	16214.0	4767.6	10309.0	17481.0	12961.0	5116.5	10455.0	27420.0	31252.0	11474.0	8455.3	607.47	3326.8	8805.1	123990.0	24076.0	5059.8	9073.1	58263	51917.0	50580.0	83765.0	25820.0	15372.0	2254.0	44447	0.66746	642.45	3297.5	3454.8	3786.3	4.9837	70468.0	50920.0	31356.0	14775.0	7905.2	2185.2	56575.0	47062.0	2132.5	4190.0	7433.0	68066.0	764.68	438.61	496.01	105600.0	28320.0	4835.1	1700.9	46277.0	142.42	1712.3	22642.0	6.1146	6094.0	20831.0	12179.0	3183.5	1149.7	585.02	530.15	464.46	5560.3	1	0.63502	953.78	1582.3	12.077	2351.0	827.33	1201.5	340.59	333.27	0.45206	460.4	375.8	3256.2	3553.4	2258.7	981.54	943.26	0.39413000000000004	5.8069	115.77	67.633	238.86	2076.7	273.2	0.051041	84.251	1202.1	0.34439000000000003	241.36	7924.9	32.635999999999996	2590.4	27.468000000000004	1238.1	187.88	564.42	335.57	0.73012	2930.7	0.027717000000000002	4202.1	954.79	584.48	0.13975	17920.0	0.064019	7.3447	33.921	399.6	47.403	1605.0	905.48	0.79487	0.03781	0.37075	0.1422	1381.9	0	0	1363.2	0.10818	66.89699999999999	213.29	0.38678	0.18567999999999998	925.79	274.06	802.81	124.65	649.68	222.7	198.4	342.98	371.9	298.04	38.919000000000004	0.16906	0.077192	252.01	39.334	120.33	2459.8	1657.7	754.6	8.7283	3.5523	1106.2	447.07	0	0.043713	0.036525	2604.2	845.71	0.051179	132.7	28.485	0.06944299999999999	0	0.048362999999999996	817.57	179.54	1	1	0	0	1	1	1	1	1	-1	-1	-1	0	0.019051	0.022577
TCGA-LN-A9FO	ESCC_2	10969.0	170.58	1926.0	0	900.94	1677.8	6038.5	1264.6	6922.5	28517.0	3316.2	10490.0	1795.4	1069.2	738.35	2303.8	29.415	0.96888	3832.4	2609.3	74829.0	15438.0	8562.2	4541.2	32772	31870.0	66290.0	78511.0	911.57	12547.0	299.79	30996	0.073349	771.13	807.69	983.05	199.01	55.699	34770.0	47543.0	22641.0	1208.5	4721.7	981.61	19123.0	30204.0	1141.3	242.37	5216.4	74646.0	263.23	34.137	363.69	64544.0	23806.0	128.42	295.77	97008.0	107.15	25.021	21261.0	6.9786	2401.7	16175.0	51.315	7146.1	1284.2	531.74	45.986000000000004	232.6	3071.2	0	0.059003999999999994	177.37	20.158	8.6615	3651.7	1712.4	1212.3	563.69	7.4614	0.061377	27.53	116.31	594.74	5559.3	328.08	57.285	175.73	0.044057	32.187	414.4	309.17	192.39	1869.3	597.5	0.022403	671.58	1768.9	0.23876	28.069000000000003	1341.0	5.3855	904.03	19.742	1211.6	44.558	491.17	40.983000000000004	0.04397	1640.1	0.025046000000000002	4376.0	242.3	352.26	0.085873	17067.0	0.038617	1.3289	405.79	269.6	195.31	1314.0	426.02	0.2838	0.18629	0.3603	0.040785	1475.3	0	0	2461.7	0.17889000000000002	72.625	180.25	0.064786	0.016413	2420.5	128.42	821.39	39.545	116.27	507.14	118.45	9.7088	2471.9	283.69	15.919	0.048648000000000004	0.078545	107.54	42.716	106.62	981.67	173.31	1521.2	3.9757	0.036881	722.05	240.26	0	0.041555	0.043348000000000005	181.74	920.75	0.015531	98.655	436.84	0.063566	0	0.044862	1365.9	47.98	1	0	1	1	1	1	1	1	1	1	1	1	1	0.014862	0.022454
TCGA-LN-A9FP	ESCC_1	31791.0	1718.4	7457.3	0	2527.4	4656.1	4060.6	671.61	53797.0	18688.0	317.4	2158.5	13603.0	1270.2	30841.0	3217.3	858.16	26.857	2245.4	463.31	27253.0	5688.0	4369.8	39.028	22589	10690.0	23211.0	43495.0	701.84	2890.0	2122.0	14965	0.026583999999999997	123.11	71030.0	180.71	317.39	30778.0	10887.0	60239.0	5542.4	2286.4	23642.0	1685.5	11042.0	13534.0	625.67	478.36	1391.5	36147.0	448.51	921.14	77.743	57443.0	51765.0	49.321999999999996	3748.8	47885.0	400.69	657.49	14555.0	136.32	2287.1	1840.3	9056.8	1744.1	4170.6	51.589	6.1754	1318.1	184.16	0	0.097229	3391.2	7.3839999999999995	7.7501	1234.8	504.66	3814.9	202.54	3894.9	0.08279500000000001	492.95	661.98	1159.2	2233.3	3295.8	244.6	464.18	0.055783000000000006	47.528999999999996	73247.0	103.41	444.69	4770.2	132330.0	0.020051	147.16	11.314	0.15542999999999998	748.2	92.84899999999999	476.61	1622.2	0.0	3504.7	17.087	221.06	151.15	0.061949000000000004	1209.3	0.032683	128.1	15.325	1537.7	0.082195	14804.0	0.059153	2.7886	20.746	1010.9	55.128	3883.2	1979.6	0.20329	0.20022	0.10022	0.030010000000000002	1354.6	0	0	3210.4	0.052613	40.092	548.34	0.024921000000000002	0.017155	1113.1	282.8	1375.1	22.713	37.258	354.57	505.96	103.81	425.68	177.91	148.14	0.073451	0.047393	1486.2	19.605	96.01	3170.1	108.04	617.17	409.02	0.036881	695.56	452.65	-1	0.053817	0.025269	1278.8	503.39	0.028704	56.423	0.44719	0.06757200000000001	-1	0.040244	410.9	49.922	0	1	0	1	0	0	0	0	0	1	1	1	1	0.16398	0.022265
TCGA-LN-A9FQ	ESCC_1	35506.0	12980.0	2012.0	1	35564.0	1865.3	1284.9	2058.4	1004.2	36244.0	3933.6	10629.0	2980.8	14433.0	3915.8	18195.0	2484.6	6.1746	9902.3	9589.6	63618.0	3171.2	8671.1	942.06	33865	16336.0	38952.0	39200.0	35642.0	14255.0	2799.8	28455	0.28985	1106.2	5336.7	1366.8	1134.9	371.8	15471.0	55701.0	7267.2	122.15	10281.0	942.57	13164.0	25188.0	1831.3	4055.8	583.69	38580.0	394.56	311.95	104.15	79551.0	14909.0	14481.0	2374.4	41117.0	538.97	1236.8	8813.0	104.84	21867.0	18198.0	0.097622	5271.2	7530.5	684.97	1890.4	1011.5	3331.9	1	0.68308	490.46	501.31	41.306999999999995	3241.9	2969.2	3501.9	177.38	6.0653	0.73149	4604.9	1814.0	2636.5	4759.0	17378.0	2655.4	3416.8	0.7537	3.0553	2594.8	175.59	369.46	3681.0	3882.5	0.018244	13.782	1431.1	0.65673	341.09	3387.7	658.94	1600.0	4.7828	3421.8	194.97	644.69	241.58	0.6090399999999999	719.33	0.030166000000000002	617.06	3430.0	576.24	0.51986	19794.0	0.34865	14.470999999999998	26.403000000000002	553.25	50.39	10392.0	1376.5	0.69344	0.6311399999999999	0.36759000000000003	0.64152	749.81	0	0	2025.5	0.32063	34.051	622.37	0.36138000000000003	0.06878300000000001	1514.3	343.97	1423.5	124.67	469.49	206.95	330.54	538.19	293.89	174.97	32.69	0.3635	0.26808000000000004	361.25	242.82	129.35	1910.2	1485.0	790.47	62.452	2.7784	594.32	322.64	-1	0.084274	0.12387000000000001	3708.7	636.69	0.29701	66.57	7.6215	0.18363	-1	0.76372	663.68	280.98	-1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	0.014588999999999998	0.01763
TCGA-LN-A9FR	ESCC_1	90001.0	4601.6	1226.0	0	12640.0	3187.2	2098.5	120.79	2984.1	34092.0	1838.1	12020.0	2383.6	5808.6	1235.0	15757.0	4031.0	5.5772	4115.3	12376.0	45844.0	9729.3	5754.4	53.913999999999994	15329	13221.0	56786.0	33245.0	6216.9	44137.0	2045.6	38860	0.58106	190.11	3734.0	239.31	401.31	38.61	15283.0	39127.0	12165.0	533.63	20926.0	385.51	12921.0	14549.0	290.93	7479.7	4617.5	49014.0	173.79	370.08	152.95	116630.0	19681.0	6477.7	3173.0	44604.0	99.736	1505.6	14367.0	35.37	2417.7	2304.8	0.0	4954.6	2845.1	874.7	1570.0	197.67	612.82	0	0.23237	518.22	87.47200000000001	0.088399	3943.3	2623.5	2071.3	351.39	1.9583	0.2821	1541.0	177.36	1580.2	21512.0	5830.6	997.01	1292.7	0.63746	2.1783	878.29	171.67	131.16	1210.1	962.42	0.026313999999999997	58.942	780.89	0.1199	114.04	23.331	18.262	1517.3	1.7447	1984.0	5.0342	677.05	42.472	0.39671999999999996	1122.8	0.032454000000000004	942.41	2147.2	362.24	0.30879	11024.0	0.059183000000000006	10.969000000000001	14.422	243.84	132.27	4835.6	515.84	0.33745	0.45382	0.42511000000000004	0.16064	936.48	0	0	1892.8	0.023426	12.448	515.84	0.042959	0.022311	918.31	209.72	986.22	25.391	486.56	391.13	129.11	51.917	515.33	169.11	47.012	0.040407	0.50046	34.339	4.0383	9.7568	1455.4	1344.0	1273.6	9.1139	1.857	757.16	385.1	-1	0.062089	0.065732	2639.2	652.35	0.16234	41.725	0.44719	0.16108	-1	0.037767	630.89	90.691	1	1	0	0	1	1	1	1	1	-1	-1	-1	0	0.009249700000000001	0.016403
TCGA-Q9-A6FU	ESCC_1	18882.0	2542.2	2009.5	0	4803.5	2636.7	2318.3	1433.2	1463.5	72352.0	2096.8	61593.0	2251.4	4899.8	827.95	3694.2	482.5	3.4107	3463.0	37193.0	31199.0	4468.1	26807.0	7.4797	16713	17886.0	30419.0	67345.0	9665.7	17733.0	708.78	40741	0.52523	406.24	2419.6	464.36	340.33	40.871	28914.0	17718.0	31729.0	704.62	49363.0	1951.6	26242.0	9092.8	78.857	11391.0	13251.0	31350.0	65.23	118.0	338.42	67145.0	28765.0	317.0	1483.6	40946.0	236.12	156.67	23062.0	19.61	4527.3	38410.0	1088.9	6344.0	1307.1	914.04	780.65	1339.8	3780.4	0	0.35763	2080.2	161.78	0.19012	4342.0	3160.5	1193.8	296.18	25.449	0.41216	584.44	488.24	4332.1	5840.2	2645.3	220.14	3207.4	0.55191	22.478	304.02	106.07	280.1	741.43	476.31	0.01881	164.49	2718.5	0.44036000000000003	35.757	717.76	0.55261	458.37	0.27725	1934.7	21.098000000000003	130.13	30.531	0.59809	1118.8	0.026802999999999997	2264.9	3544.4	93.70700000000001	0.044317	16724.0	0.09349199999999999	3.3814	183.76	181.36	220.38	4093.0	637.94	0.020477000000000002	0.4204	0.33548	0.043737	826.37	0	0	3172.0	0.015824	10.959000000000001	537.92	0.049982	0.015472999999999999	1469.8	87.251	1024.7	36.442	68.04	288.57	243.48	38.923	173.71	219.56	25.136999999999997	0.043776	0.18216	584.11	31.05	85.79799999999999	1443.0	793.33	1374.8	59.699	0.2512	823.61	395.39	-1	0.041493	0.025580000000000002	882.26	474.04	0.046618	20.8	53.992	0.077016	-1	0.0323	509.42	34.085	0	0	0	0	0	0	0	1	0	0	0	0	0	0.012819	0.019725
