THCA	Labels	N:GEXP::FN1:2335:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	N:GEXP::CLDN1:9076:	N:GEXP::NQO1:1728:	B:MUTA:HOTS:NRAS:pQ61:	N:GEXP::IGF1R:3480:	N:GEXP::C17orf28:283987:	B:MUTA:nons:NRAS::	B:MUTA:COMP:NRAS::	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::PDK4:5166:	N:GEXP::PROS1:5627:	N:GEXP::RET:5979:	N:GEXP::TMEM116:89894:	N:MIR::hsa-miR-21-5p:Corrected:	B:MUTA:COMP:HRAS::	N:GEXP::TACSTD2:4070:	N:GEXP::ETV5:2119:	N:MIR::hsa-miR-96-5p:Corrected:	N:GEXP::RPS6KA2:6196:	N:GEXP::MDFIC:29969:	N:GEXP::ATRNL1:26033:	B:MUTA:nons:HRAS::	N:GEXP::STON2:85439:	N:GEXP::TMEM215:401498:	N:GEXP::PLEKHA6:22874:	N:GEXP::PTPRE:5791:	N:GEXP::RUNX2:860:	N:GEXP::TMPRSS6:164656:	N:GEXP::CLCN2:1181:	N:MIR::hsa-miR-125b-1-3p:Corrected:	B:MUTA:HOTS:HRAS:pQ61:	N:GEXP::C15orf23:90417:	N:GEXP::PDLIM4:8572:	N:GEXP::HGD:3081:	N:GEXP::B3GAT1:27087:	N:GEXP::AGPAT5:55326:	N:MIR::hsa-miR-195-5p:Corrected:	N:GEXP::ENTPD1:953:	N:GEXP::MTRF1:9617:	N:GEXP::PLCH2:9651:	N:MIR::hsa-miR-6715a-3p:Corrected:	N:GEXP::AHNAK:79026:	N:METH:cg07809452:FGFRL1:TssD873:Island	N:GEXP::ETV6:2120:	N:GEXP::SLIT1:6585:	N:GEXP::EPHA1:2041:	N:GEXP::PVRL4:81607:	N:GEXP::RBPJ:3516:	N:GEXP::LRRK2:120892:	N:MIR::hsa-miR-7704:Corrected:	N:GEXP::LOC389332:389332:	N:GEXP::KLHDC8A:55220:	N:GEXP::FAM176A:84141:	N:GEXP::DUSP2:1844:	N:METH:cg25339408:AC016700.5:TssD987:Island	N:GEXP::NSUN5P2:260294:	N:GEXP::POLG2:11232:	N:METH:cg01037890:PHYHIPL:TssD29:Island	N:GEXP::HDHD2:84064:	N:GEXP::RPS6KL1:83694:	N:MIR::hsa-miR-92b-5p:Corrected:	N:METH:cg15816267:HLA-E:TssD758:Island	N:GEXP::CRYL1:51084:	N:MIR::hsa-miR-335-5p:Corrected:	N:MIR::hsa-miR-485-5p:Corrected:	N:GEXP::HSF4:3299:	N:METH:cg02604675:HELT:TssU1194:Shore	N:METH:cg04655365:SERF2:TssD468:Shore	N:METH:cg27015057:SPRY4:TssD37:Island	N:GEXP::NSUN5P1:155400:	I:CNVR::CRELD2:79174:	N:GEXP::KCNAB1:7881:	N:GEXP::LLGL1:3996:	N:METH:cg11203377:MDK:TssU256:Island	N:GEXP::C15orf43:145645:	N:METH:cg00860370:RP11-153F1.1:TssU15:Island	N:METH:cg06161720:SNX6:TssU81:Island	N:GEXP::FAM153B:202134:	N:GEXP::C1orf130:400746:	N:GEXP::LOC150197:150197:	N:GEXP::KCNV1:27012:	N:GEXP::PDIA5:10954:	N:GEXP::GABRB3:2562:	I:CNVR::SPECC1:92521:	N:GEXP::TRIP12:9320:	N:GEXP::ZP4:57829:	N:METH:cg18695917:FSTL5:TssU154:NA	I:CNVR::KMT2C:58508:	N:METH:cg19557422:BTBD10:TssD658:Shore	N:METH:cg27243389:ALOX5:TssD26:Island	N:METH:cg04028010:BCR:TssD76:Shore	N:METH:cg07307975:CTD-2589M5.5:TssD684:Island
TCGA-BJ-A28W	THCA_2	4023.0	0	0	0	398.29	851.22	0	696.51	795.26	0	0	8.8103	28.308000000000003	1053.3	497.7	55.958	243.58	119870.0	0	156.02	399.61	3.7029	1260.0	1199.5	19.75	0	348.25	1.975	107.97	382.49	204.08	9.2166	60.566	6.0012	0	349.57	477.95	853.19	153.39	423.96	94.23200000000001	1109.3	125.74	144.17	1.7876	6839.4	0.032712	1100.1	11.192	329.16	44.108000000000004	1086.2	175.77	6.7674	3.2916	11.85	20.408	1800.5	0.09736900000000001	808.13	150.76	0.039206	869.65	86.899	0.0	0.078967	827.52	23.111	0.25537	174.97	0.13693	0.11417999999999999	0.086923	416.72	0	798.55	552.34	0.087645	0.6583	0.019336000000000002	0.074456	1.3167	198.81	25.675	3.2916	1252.8	317.97	0	2080.3	0.0	0.093168	0	0.082109	0.019327	0.12043	0.16752999999999998
TCGA-BJ-A28X	THCA_1	535380.0	1	1	1	12718.0	721.09	0	2466.2	430.0	0	0	5.5526	515.93	1897.2	8559.6	36.878	155.75	329450.0	0	5480.5	1533.5	10.452	4315.4	2473.0	5.3706	0	287.86	160.04	401.36	2134.3	448.26	1461.2	79.484	5.2259	0	432.87	1821.3	75.904	964.55	524.53	27.763	4611.9	105.26	195.13	0.0	20616.0	0.015556	1052.6	364.84	308.99	614.39	602.58	4874.7	3.5928	0.358	725.74	526.32	216.97	0.08613	533.83	126.75	0.042873	887.58	23.273000000000003	0.32661999999999997	0.058677	825.28	9.472000000000001	0.9798600000000001	56.964	0.033355	0.072215	0.041961	170.78	0	103.11	689.94	0.063588	0.0	0.012740000000000001	0.079713	12.889000000000001	242.75	15.395999999999999	19.692	586.11	34.73	0	3543.1	0.0	0.066815	0	0.07397000000000001	0.018458000000000002	0.12718	0.099932
TCGA-BJ-A28Z	THCA_2	491310.0	0	0	0	14470.0	1855.0	0	1991.0	615.49	0	0	3.8315	2949.1	6422.1	5144.0	1068.4	90.304	231450.0	0	3558.0	1999.5	15.786	4334.6	2840.8	6.1787	0	248.57	337.93	341.25	1971.0	629.75	259.03	63.688	7.9696	0	340.3	1973.9	115.02	154.94	618.35	75.098	3422.1	78.422	74.62	3.2185	21805.0	0.022558	1162.5	10249.0	265.68	468.63	697.24	9219.1	2.2989	0.4753	1317.5	300.86	449.62	0.090892	232.9	115.49	0.12179000000000001	836.5	32.319	0.6130399999999999	0.088337	827.47	18.545	0.0	68.902	0.095213	0.067676	0.16858	116.44	0	660.65	889.26	0.060961	0.0	0.017077000000000002	0.098548	1.4259	423.95	6.1787	22.814	606.94	134.51	0	3164.4	0.0	0.13279000000000002	0	0.062659	0.017377	0.1005	0.10845
TCGA-BJ-A290	THCA_1	293520.0	1	1	1	3388.5	3104.9	0	1767.2	312.72	0	0	2.3029	8676.0	2041.4	4658.5	70.57300000000001	195.53	177700.0	0	9395.3	2200.4	33.595	3066.7	1822.3	2.2661	0	199.09	79.314	720.62	1929.4	741.66	1098.1	105.86	3.6575	0	243.12	1926.8	4.5322	905.79	914.21	13.275	6565.6	84.493	265.13	0.13546	9879.9	0.036019999999999996	1178.4	1119.8	181.94	735.51	603.11	7136.3	7.0441	0.0	409.84	419.23	215.93	0.027941000000000004	486.21	148.59	0.097811	1138.6	72.515	1.6256	0.11417000000000001	272.58	16.12	0.13546	126.72	0.050536000000000005	0.030808999999999996	0.026910000000000003	291.36	0	184.2	973.78	0.043597000000000004	0.0	0.025693	0.076099	5.1797	467.14	17.805	7.122000000000001	330.2	150.21	0	2969.2	0.0	0.03196	0	0.052461	0.016465999999999998	0.033463	0.048717
TCGA-BJ-A291	THCA_2	5889.6	0	0	0	510.96	3051.1	0	1717.5	372.56	0	0	8.1037	46.672	1365.7	704.95	8.1169	226.46	21772.0	0	104.3	340.5	12.606	2744.7	1474.8	9.7403	0	922.48	1.6234	2208.2	185.88	51.136	2.4351	63.718	2.4761	0	90.90899999999999	129.46	945.62	818.59	358.36	56.501000000000005	1043.0	64.529	6049.9	9.0041	7639.6	0.015928	816.96	15.015999999999998	310.47	2.0292	523.54	191.56	2.4761	2.0292	66.964	145.7	15.422	0.25139	178.0	79.14	0.036963	1488.6	230.52	0.0	0.12387000000000001	1224.4	5.8527	0.6753100000000001	35.864000000000004	0.22138000000000002	0.11884000000000002	0.027034	89.286	0	232.14	431.41	0.18120999999999998	2.8409	0.11456	0.085853	0.4058	143.67	4.8701	31.25	1260.2	227.68	0	2475.2	0.0	0.083875	0	0.07760399999999999	0.020819999999999998	0.065262	0.06224
TCGA-BJ-A2N7	THCA_3	29462.0	0	0	0	2757.8	3371.0	1	3549.0	626.46	1	1	14.834000000000001	1124.1	24262.0	2657.9	10.966	167.86	66429.0	0	1436.5	2181.1	15.345999999999998	6408.8	783.92	200.76	0	108.81	634.33	88.289	344.16	97.287	72.824	75.074	3.0692	0	2199.1	411.08	547.45	680.73	807.82	17.136	6333.2	79.291	24.743000000000002	72.126	8583.4	0.3459	767.33	1356.6	167.86	113.31	582.03	9978.1	2.5577	12.372	1313.9	50.893	62.42100000000001	0.20165999999999998	271.43	125.97	0.03685	1441.3	60.733999999999995	0.0	0.09800299999999999	1563.6	32.482	0.0	134.43	0.094351	0.066755	0.023014	97.84899999999999	0	4191.2	497.12	0.083458	0.0	0.01492	0.10307999999999999	2.5306	823.84	32.898	23.9	1171.9	919.44	0	2613.0	0.0	0.052348	0	0.056169000000000004	0.49272	0.034434	0.039642000000000004
TCGA-BJ-A2N8	THCA_3	29468.0	0	0	0	7172.7	18625.0	1	1655.6	716.21	1	1	6.1488	3825.2	44228.0	4044.1	7.3389	233.51	74304.0	0	2182.0	2026.5	59.951	3851.6	911.69	251.86	0	243.18	2279.4	57.376999999999995	851.98	84.73100000000001	104.41	69.38600000000001	3.843	0	509.38	688.18	967.73	1407.7	1356.0	11.017000000000001	12598.0	123.43	66.383	7.1736	8112.4	0.029854000000000002	613.8	5305.9	72.388	282.55	384.29	7426.9	2.4339	135.1	2372.1	46.035	75.39	0.056336000000000004	588.78	142.11	0.029962	1738.0	61.713	1.0248	0.12072000000000001	1307.7	9.8637	0.0	57.573	0.079942	0.10497999999999999	0.020802	240.51	0	1230.9	511.72	0.089876	0.0	0.072484	0.079822	2.0015	924.36	34.025999999999996	26.353	4303.6	625.8	0	2442.5	0.0	0.073211	0	0.25311999999999996	0.0325	0.0317	0.05581900000000001
TCGA-BJ-A2N9	THCA_2	5361.4	0	0	0	221.62	6783.4	0	568.34	366.02	0	0	31.781999999999996	16.215999999999998	1356.8	180.31	7.3359	601.16	75576.0	0	147.49	139.0	42.894	2238.6	1378.0	6.5637	0	299.23	33.591	5.7915	79.53699999999999	14.672	1.1583	66.023	1.778	0	440.15	72.20100000000001	1566.4	231.66	406.18	27.781	965.25	91.12	38.224000000000004	8.2232	2383.0	0.23306999999999997	701.54	10.039	598.84	30.888	454.83	64.865	3.3337	8.8803	62.548	36.679	104.63	0.24756	764.34	97.68299999999999	0.035938	1353.7	75.29	0.22225	0.19452	1440.9	36.449	0.0	264.76	0.07120499999999999	0.16427999999999998	0.42858	284.94	0	313.9	454.44	0.28774	1.5444	0.052623	0.13171	0.3861	221.62	50.965	4.2471	1009.3	476.83	0	1558.3	0.0	0.066065	1	0.1009	0.019712999999999998	0.088769	0.077191
TCGA-BJ-A2NA	THCA_1	598010.0	1	1	1	15028.0	1373.7	0	3009.4	406.27	0	0	1.1184	2850.8	1965.2	12948.0	9.7179	165.2	202220.0	0	22716.0	2401.6	9.817	4954.9	2283.1	4.3887	0	530.41	335.11	519.75	2538.9	336.99	1927.9	96.552	6.4618	0	672.1	3109.7	31.660999999999998	1081.8	585.27	52.937	5565.8	80.878	118.81	0.12427	23670.0	0.0281	887.46	811.89	284.95	1053.9	586.21	4799.4	6.9589	0.627	519.75	560.82	47.335	0.054479999999999994	294.71	82.445	0.062918	1108.5	38.245	0.3728	0.0689	896.87	14.165999999999999	0.12427	64.915	0.10299000000000001	0.038058999999999996	0.018580000000000003	92.163	0	109.72	1123.2	0.076461	0.0	0.034964999999999996	0.13993	4.7022	430.41	13.48	27.586	492.16	17.555	0	3500.3	0.0	0.073547	0	0.057714999999999995	0.016331000000000002	0.040612999999999996	0.04967
TCGA-BJ-A2P4	THCA_3	8525.3	0	0	0	2327.0	10355.0	0	1516.6	970.27	0	0	11.89	1266.6	10563.0	1057.0	2.4366	179.34	49502.0	1	105.26	2018.0	28.285	4968.8	580.9	20.468	1	169.59	1810.4	89.181	275.34	46.784	1.9493	70.663	5.0444	1	491.71	793.37	584.31	524.85	762.67	14.232000000000001	6689.6	68.71300000000001	10.234	27.564	5224.7	0.16265	748.54	3966.2	114.03	188.11	999.51	7154.0	2.1619	27.778000000000002	1337.2	16.082	44.347	0.08528	542.03	113.06	0.41888000000000003	1656.4	75.536	0.18016	0.1035	927.88	19.277	0.0	443.4	0.088818	0.080106	0.017677000000000002	256.82	-1	2835.3	385.96	0.18761	0.0	0.01888	0.08311900000000001	2.4366	880.12	43.372	23.392	1138.9	1130.6	0	1635.0	0.0	0.056641	0	0.053986	0.024191999999999998	0.033779	0.09763
TCGA-BJ-A3EZ	THCA_1	494100.0	1	1	1	11854.0	1074.1	0	2443.8	335.89	0	0	2.3679	225.44	881.32	12994.0	12.209000000000001	156.44	334720.0	0	19420.0	1854.3	14.638	5831.4	2421.6	6.2465	0	415.96	24.134	377.91	2085.8	371.1	2385.9	87.166	5.1663	0	387.85	2954.6	52.527	580.64	659.85	14.423	6196.2	83.759	153.04	0.43051999999999996	14541.0	0.032574	891.54	398.57	220.9	1017.0	558.21	6379.6	20.665	1.9875	153.61	471.89	40.885999999999996	0.049486	327.66	114.99	0.050388	1225.7	13.629000000000001	0.0	0.066961	1244.5	11.839	0.0	129.16	0.081305	0.058086	0.016656999999999998	116.69	0	28.109	759.23	0.072072	0.0	0.011301	0.044725	19.875	289.89	13.912	42.306000000000004	433.56	4.2589	0	2964.5	0.0	0.13627	0	0.05471	0.021912	0.041566000000000006	0.057437
TCGA-BJ-A3F0	THCA_2	9060.5	0	0	0	230.45	6658.6	0	1056.1	787.88	0	0	6.7622	81.65	3305.3	1017.6	7.6308	491.04	47855.0	0	125.53	2074.1	37.552	4508.7	532.25	10.683	0	296.08	4.1969	26.326	299.89	8.0124	17.932000000000002	48.836999999999996	1.7265	0	157.58	88.51700000000001	1374.3	1650.5	446.78	33.236	6544.2	54.56	13.354000000000001	237.4	10593.0	0.24005	859.99	650.13	380.4	46.166000000000004	437.25	781.01	8.0571	20.985	226.63	48.456	2.6708	0.48268999999999995	247.07	122.47	0.12387000000000001	1359.0	83.176	0.14388	0.30414	636.79	14.675	0.28775	29.756	0.093751	0.47258	0.014667	121.33	0	2773.4	476.16	0.36004	1.5262	0.05246699999999999	0.08137	0.0	779.87	14.88	4.96	1825.7	1062.2	0	2081.3	0.0	0.12804000000000001	0	0.12237	0.044256000000000004	0.39455	0.36432
TCGA-BJ-A3PR	THCA_1	250000.0	0	0	0	6436.8	747.8	0	1223.2	583.49	0	0	6.5401	326.33	794.42	3222.8	21.398000000000003	182.65	262830.0	0	11525.0	908.67	8.5524	2813.1	2015.3	16.049	0	285.06	7.6423	273.21	1395.1	227.74	631.64	81.009	5.5339	0	414.6	1333.2	198.7	380.21	435.23	46.032	3027.5	105.85	266.72	2.0123	14388.0	0.069618	933.51	473.02	366.07	568.97	443.26	2226.6	6.7916	3.8212	258.31	400.46	675.97	0.084866	672.0	141.0	0.087482	800.92	27.13	0.0	0.07605	766.91	3.7731	0.0	148.71	0.09300599999999999	0.09891	0.25304	304.17	0	382.5	936.95	0.08688799999999999	0.0	0.015227000000000001	0.070997	1.9106	108.52	12.992	15.667	611.0	119.98	0	2603.0	0.3821	0.12907000000000002	0	0.057866999999999995	0.10362	0.15305	0.15755999999999998
TCGA-BJ-A3PT	THCA_3	30598.0	0	0	0	5897.9	7024.6	1	1421.8	828.45	1	1	6.5012	678.25	19547.0	1589.0	111.01	173.7	137800.0	0	490.62	2165.4	14.628	4843.6	975.59	20.896	0	198.08	1838.9	62.253	371.34	176.75	15.237	67.042	10.786	0	448.4	643.86	979.94	539.82	695.67	59.397	5584.1	84.891	96.209	30.142	5365.1	0.034302	805.37	1265.0	236.39	239.44	372.21	7992.8	5.3192	16.543	1867.2	72.266	109.7	0.10908	252.88	109.7	0.081798	1427.5	44.403999999999996	0.29551	0.12747999999999998	1800.5	22.163	0.0	265.44	0.19585	0.11537	0.028395999999999998	194.59	-1	2860.2	424.45	0.16096	0.0	0.044372	0.092212	4.7887	587.7	16.977999999999998	26.991	1352.2	626.88	0	1726.1	0.0	0.058934	0	0.077652	0.042672	0.092343	0.056377
TCGA-BJ-A3PU	THCA_1	603780.0	1	1	1	8969.5	1079.9	0	2075.0	350.08	0	0	2.477	1834.8	1106.7	14247.0	15.651	182.87	330880.0	0	32215.0	1507.0	7.6215	3655.3	1763.6	0.4119	0	322.9	32.537	309.72	1969.9	350.91	3145.8	81.96	7.4309	0	356.67	6070.4	37.891	183.69	350.08	10.48	2616.6	58.483999999999995	65.074	0.19054000000000001	9932.9	0.017306000000000002	809.72	847.99	249.18	1627.3	467.05	1580.7	18.101	2.4712	219.93	764.0	156.1	0.13132	597.94	108.32	0.12704000000000001	993.41	12.767999999999999	0.76215	0.085809	1770.6	13.527999999999999	0.0	123.45	0.04214	0.059874000000000004	0.024343	252.06	0	41.18600000000001	1114.9	0.07169199999999999	0.0	0.033747000000000006	0.19159	4.1186	446.46	12.767999999999999	18.534000000000002	460.46	11.12	0	2091.0	0.0	0.070924	0	0.0595	0.035904000000000005	0.12153	0.06300599999999999
TCGA-BJ-A45C	THCA_2	1988.9	0	0	0	843.0	386.13	0	4147.6	1222.9	0	0	11.318	88.795	851.11	604.62	3.6844	380.24	95442.0	0	33.897	1491.1	7.3655	4021.9	657.3	364.02	0	677.2	13.632	4.7898	95.796	10.685	0.3684	142.59	2.6947	0	400.5	115.32	541.61	580.67	529.09	24.971	1067.8	67.057	50.477	9.3417	8770.5	0.022326	502.19	941.0	356.29	5.5267	429.98	303.23	1.9761	5.5267	35.001999999999995	26.896	20.265	0.23384000000000002	653.36	211.86	0.071575	1177.9	21.000999999999998	0.53894	0.16937	693.41	16.528	0.0	951.22	0.031388	0.18267	0.025677999999999996	198.96	0	3110.8	704.47	0.15291	0.0	0.012748	0.081121	10.685	275.96	121.22	8.4742	1332.7	387.6	0	1929.9	0.0	0.047685000000000005	0	0.066085	0.06700199999999999	0.06502999999999999	0.06358
TCGA-BJ-A45D	THCA_3	7307.1	0	0	0	5040.2	17581.0	0	1332.1	1034.6	0	0	6.9461	1585.3	14086.0	1816.4	4.1264	204.82	100540.0	1	968.21	2678.4	22.733	4500.1	447.9	18.006	1	169.18	211.95	79.903	510.93	46.891000000000005	5.6269	76.52600000000001	4.1045	1	573.2	570.95	1583.8	1051.9	396.51	30.625999999999998	3836.4	60.771	15.38	5.9989	5874.9	0.016590999999999998	911.19	4296.1	103.16	102.78	563.07	4695.5	0.63146	54.019	873.67	110.29	107.29	0.04353	490.99	117.42	0.046042	1191.8	54.019	0.31573	0.10026	1518.9	10.419	0.0	132.22	0.27893	0.075813	0.024089	262.21	-1	2227.1	510.18	0.1387	0.0	0.014145	0.065967	0.3751	1340.3	7.8777	21.381999999999998	2410.2	402.89	0	2126.2	0.0	0.0531	0	0.052965	0.020806	0.051912	0.037511
TCGA-BJ-A45E	THCA_2	36548.0	0	0	0	1488.2	908.11	0	741.57	1007.2	0	0	7.4524	17.947	488.15	576.45	20.101	251.26	297550.0	0	519.74	520.46	9.3756	2526.9	2168.7	6.4609	0	213.21	0.0	116.3	687.72	309.4	6.4609	104.81	1.6828	0	208.18	327.35	207.47	425.7	370.42	21.155	2058.9	137.11	389.09	0.4808	11183.0	0.034076999999999996	1371.9	18.665	412.06	82.556	569.27	297.92	0.2404	2.1536	6.4609	71.07	465.18	0.091557	946.19	137.83	0.11395	1083.3	71.07	0.2404	0.06851900000000001	769.56	10.818	0.0	232.02	0.08106000000000001	0.21204	0.31122	283.56	1	260.59	615.22	0.11535	0.0	0.010731999999999998	0.07258099999999999	1.4358	160.8	22.254	1.4358	737.98	46.662	0	2351.0	0.0	0.19227	1	0.053119000000000006	0.017697	0.11985	0.13134
TCGA-BJ-A45F	THCA_3	5958.7	0	0	0	3442.7	8877.5	1	1600.9	1287.8	1	1	5.5626	166.05	32961.0	2018.8	2.8629	282.95	77233.0	0	84.934	2142.9	20.539	8910.4	663.25	27.675	0	94.477	1675.3	48.193000000000005	253.37	68.71	1.9086	94.477	0.8557799999999999	0	1285.0	180.84	840.27	1049.3	751.52	24.39	9768.8	92.09100000000001	3.8172	8.5578	9172.9	0.022713	678.99	1222.9	167.48	163.19	363.59	25370.0	0.64183	9.5431	795.42	11.929	10.975	0.07029400000000001	661.43	118.81	0.06340499999999999	1578.9	80.16199999999999	0.21394000000000002	0.13324	1477.3	5.3486	0.0	475.76	0.041277999999999995	0.11832999999999999	0.021523	182.75	-1	1669.6	349.75	0.12317	0.0	0.058274	0.082599	9.066	968.63	49.147	16.701	545.39	1201.5	0	1928.2	0.0	0.35269	0	0.06264600000000001	0.07875499999999999	0.049625	0.037932
TCGA-BJ-A45G	THCA_3	6286.2	0	0	0	5735.4	6275.9	1	2477.8	1169.4	1	1	3.8773	1272.8	18526.0	1621.0	9.88	203.95	91492.0	0	277.7	2001.8	26.956	6481.6	667.61	145.38	0	216.3	1837.7	50.106	323.57	51.163999999999994	5.9986	117.86	2.4002	0	745.59	260.06	712.42	959.77	908.96	28.618000000000002	8471.4	87.86200000000001	42.343	9.7854	7776.6	0.028986	630.56	2121.7	276.99	126.68	449.19	6207.8	0.0	13.761	1568.8	39.52	55.04600000000001	0.263	501.19	119.97	0.051433000000000006	1387.8	58.575	0.36926	0.22105	1489.1	10.524000000000001	0.0	316.28	0.041722	0.1255	0.028932	183.84	0	2701.5	378.62	0.15761	0.0	0.026586000000000002	0.10502	36.696999999999996	846.51	64.22	18.701	1639.0	1778.0	0	2512.3	0.0	0.072483	0	0.070283	0.1478	0.071949	0.042692
TCGA-BJ-A45H	THCA_2	97114.0	1	1	1	9007.9	2812.8	0	2496.5	508.62	0	0	5.2435	6888.7	8377.3	5201.7	82.441	150.44	266210.0	0	17791.0	2132.3	10.689	4688.4	1971.1	6.055	0	396.83	663.72	455.52	1776.4	476.94	617.61	105.73	3.8318	0	462.04	4492.8	548.21	638.57	441.08	39.124	16795.0	83.838	139.26	1.0084	16466.0	0.02203	919.42	2598.0	389.38	702.84	425.71	6191.4	0.60502	0.9315	866.79	555.19	89.89299999999999	0.11600999999999999	335.67	131.81	0.037302999999999996	1157.9	39.124	0.0	0.11582	916.16	8.4702	0.0	64.406	0.05505	0.092323	0.030805000000000003	149.98	0	730.79	1009.3	0.07287	0.4658	0.11092	0.10071000000000001	4.6577	358.17	30.275	3.7261	799.25	114.11	0	2425.7	0.0	0.061651	0	0.080125	0.14164000000000002	0.057099000000000004	0.078682
TCGA-BJ-A45I	THCA_1	804390.0	1	1	1	14017.0	740.41	0	2256.3	499.59	0	0	1.9838	1534.7	1177.5	11459.0	37.959	162.45	410680.0	0	13114.0	1500.4	9.9191	4964.9	2211.0	1.6327	0	447.35	20.408	575.1	2860.0	323.67	3479.2	80.816	3.141	0	465.31	3129.4	18.776	2271.8	506.12	22.153000000000002	4105.7	82.85700000000001	123.27	0.0	13956.0	0.021631	1020.4	534.69	240.82	1403.7	504.9	3446.9	0.0	6.5306	398.78	651.43	132.25	0.041270999999999995	469.87	97.959	0.06430599999999999	824.49	23.265	0.16532	0.073838	809.39	7.1087	0.0	89.08200000000001	0.043336	0.041204000000000005	0.031389999999999994	214.29	0	49.79600000000001	1062.0	0.065703	0.0	0.12879000000000002	0.08843200000000001	12.652999999999999	222.86	16.326	13.469000000000001	492.65	11.837	0	2618.0	0.0	0.16737	0	0.07620199999999999	0.023955	0.28943	0.07289
TCGA-BJ-A45J	THCA_1	452310.0	1	1	1	14835.0	1298.1	0	3373.9	541.49	0	0	2.4922	2739.2	9221.3	4516.1	39.349000000000004	113.35	295770.0	0	7083.8	2075.0	28.078000000000003	7130.0	2332.8	4.6929	0	316.95	58.842	585.89	3617.5	402.15	2997.3	99.99600000000001	4.9843	0	639.68	4382.1	15.162	690.58	487.7	15.119000000000002	9233.9	101.8	237.17	1.163	12476.0	0.016511	923.79	1288.3	363.16	785.16	406.48	6528.6	0.49843000000000004	0.0	785.52	1266.4	181.58	0.038327999999999994	518.25	101.08	0.047182999999999996	1005.7	21.299	0.8307200000000001	0.077274	644.38	6.3134	0.0	63.716	0.046241000000000004	0.037226999999999996	0.024568	216.6	0	150.9	1363.5	0.057752	0.0	0.027707	0.083935	0.361	125.63	13.357000000000001	10.469000000000001	622.36	63.174	0	2142.2	0.0	0.069724	0	0.061596000000000005	0.024689	0.054425	0.06275900000000001
TCGA-BJ-A45K	THCA_2	6497.9	0	0	0	712.54	852.13	0	2621.6	982.14	0	0	17.995	8.2699	1122.1	418.13	2.6464	395.63	98895.0	0	65.167	1164.7	32.134	3853.1	712.21	4.3004	0	740.32	11.909	27.125	147.54	13.562999999999999	0.0	226.26	4.9272	0	683.43	21.833000000000002	1755.9	463.45	307.31	13.282	4465.1	101.56	1214.0	11.997	13692.0	0.044657999999999996	730.73	21.833000000000002	493.88	81.045	375.45	278.86	0.64268	1.6540000000000001	19.517	8.9315	5.2928	0.11534000000000001	573.37	142.9	0.041859	983.13	122.73	0.0	0.20363	895.8	11.14	0.0	433.36	0.27812	0.30921	0.054222	272.58	0	2211.1	684.42	0.20495	0.0	0.010962000000000001	0.056076	1.6540000000000001	446.25	126.36	3.9696	1041.3	224.94	0	2092.0	0.0	0.05879500000000001	0	0.25792	0.018934	0.12419000000000001	0.087164
TCGA-BJ-A4O8	THCA_1	750490.0	1	1	1	13266.0	1003.2	0	3087.2	468.58	0	0	2.7657	2049.4	1472.2	6288.2	145.52	155.25	370290.0	0	9701.3	1939.6	9.4495	4315.4	2859.3	2.4321	0	586.95	176.73	653.83	2651.0	688.69	3215.7	110.25	5.0705	0	359.14	4447.9	58.776	506.28	521.28	13.597999999999999	3655.8	123.23	266.31	0.0	17400.0	0.014758000000000002	1291.0	1297.1	299.96	1503.5	541.55	6486.8	0.9219	2.8375	1294.3	796.92	146.74	0.037069	805.33	119.98	0.037623000000000004	820.02	23.916	0.23048000000000002	0.054904999999999995	608.03	6.6838	0.0	116.92	0.34436	0.052910000000000006	0.020985	321.85	0	284.15	1458.0	0.046103	0.0	0.034297	0.10705999999999999	5.2696	201.05	29.590999999999998	35.266	453.59	19.052	0	2375.8	0.0	0.036807	0	0.057040999999999994	0.31625	0.10343	0.040808
TCGA-BJ-A4O9	THCA_1	131930.0	1	1	1	9051.1	1703.8	0	2677.3	415.04	0	0	4.1032	1376.5	2592.1	8742.1	0.5624	218.49	83264.0	0	15370.0	2751.8	31.314	4853.7	739.54	8.4359	0	79.297	2128.9	359.93	827.56	317.75	76.485	178.0	4.5352	0	370.62	3825.4	49.208999999999996	1825.8	549.46	6.2628	6591.8	72.829	23.339000000000002	0.0	10469.0	0.023992	584.61	2154.9	211.18	517.96	313.81	2308.3	0.64788	9.5606	412.23	283.16	125.41	0.12317	429.66	111.35	0.039335	1390.0	25.589000000000002	0.21595999999999999	0.097345	888.29	13.39	0.0	126.85	0.021946	0.067285	0.014586000000000002	131.04	0	80.703	1321.9	0.14	0.0	0.43445	0.23	3.0931	509.24	16.59	58.77	419.26	167.31	0	2544.8	0.0	0.043595	0	0.068107	0.016535	0.057502	0.045925
