LUSC	Labels	N:GEXP::AKR1C3:8644:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TNFSF13B:10673:	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::AKR1C2:1646:	N:GEXP::TXNRD1:7296:	N:GEXP::CYP4F3:4051:	N:GEXP::CD74:972:	N:GEXP::NQO1:1728:	N:GEXP::ABCC5:10057:	N:GEXP::MAOA:4128:	N:GEXP::NTRK2:4915:	N:GEXP::C3AR1:719:	N:GEXP::FGFR2:2263:	N:GEXP::SOX2:6657:	N:GEXP::GPX2:2877:	N:GEXP::SELPLG:6404:	N:GEXP::SFN:2810:	N:GEXP::CTSS:1520:	N:GEXP::BCL2:596:	N:MIR::hsa-miR-205-5p:Corrected:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::ARHGDIB:397:	N:GEXP::HLA-DMB:3109:	N:GEXP::CYP4F11:57834:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::SLC9A3R1:9368:	N:GEXP::KLF5:688:	N:GEXP::ME1:4199:	N:GEXP::LCP2:3937:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::SERINC2:347735:	N:GEXP::ARRB1:408:	N:GEXP::ADAM23:8745:	N:MIR::hsa-miR-142-3p:Corrected:	N:GEXP::TP63:8626:	N:MIR::hsa-miR-196b-5p:Corrected:	N:GEXP::PTPRZ1:5803:	N:GEXP::ADH7:131:	N:GEXP::SRGN:5552:	N:GEXP::PHLDB1:23187:	N:GEXP::HLA-DRA:3122:	N:GEXP::SAMSN1:64092:	N:GEXP::CD86:942:	N:METH:cg24237439:RANBP3L:TssU89:NA	N:MIR::hsa-miR-429:Corrected:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::CCRL2:9034:	N:GEXP::TMEM51:55092:	N:GEXP::DPYD:1806:	N:GEXP::PMEPA1:56937:	N:GEXP::HLA-DPA1:3113:	N:METH:cg19237753:SIRPA:TssD272:Shore	N:GEXP::APCDD1L:164284:	N:GEXP::PHC2:1912:	N:GEXP::CSF2RB:1439:	N:GEXP::RAB6B:51560:	N:GEXP::IL21R:50615:	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::RAC2:5880:	N:GEXP::SCN9A:6335:	N:MIR::hsa-miR-378a-3p:Corrected:	N:GEXP::PITX1:5307:	N:GEXP::TRIM16L:147166:	N:GEXP::SOX2OT:347689:	N:GEXP::PTPRC:5788:	N:GEXP::FOXE1:2304:	N:METH:cg16970828:UBA7:TssD13:NA	N:GEXP::ITGAL:3683:	N:GEXP::PTPN22:26191:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::C12orf54:121273:	N:GEXP::TINAGL1:64129:	N:GEXP::C1orf38:9473:	N:GEXP::ACSL5:51703:	N:GEXP::FHL2:2274:	N:GEXP::GBP6:163351:	N:GEXP::LOC730101:730101:	N:GEXP::LAPTM5:7805:	N:GEXP::CXXC5:51523:	N:GEXP::S100A16:140576:	N:GEXP::SNX31:169166:	N:GEXP::BEND5:79656:	N:GEXP::CHST10:9486:	B:MUTA:COMP:NFE2L2::	N:GEXP::SGEF:26084:	N:GEXP::TALDO1:6888:	N:GEXP::TMEM176B:28959:	N:GEXP::OSGIN1:29948:	N:GEXP::FAM107B:83641:	N:GEXP::PHLDA2:7262:	N:METH:cg18110535:LPIN2:TssU467:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GJB3:2707:	N:GEXP::TXN:7295:	N:GEXP::HLA-DOA:3111:	N:GEXP::CRIP2:1397:	N:GEXP::C12orf53:196500:	N:GEXP::PYGL:5836:	N:GEXP::C18orf1:753:	N:GEXP::MGAT4A:11320:	N:GEXP::ADCY3:109:	N:GEXP::CYSLTR1:10800:	N:GEXP::CXCR3:2833:	N:METH:cg21692936:SLC3A2:TssD353:Shore	N:GEXP::TMEM170B:100113407:	N:GEXP::SULT1C4:27233:	N:GEXP::FRAS1:80144:	N:MIR::hsa-miR-376c-3p:Corrected:	N:GEXP::FMO4:2329:	N:GEXP::HAPLN4:404037:	N:GEXP::MAGED4:728239:	N:GEXP::BLCAP:10904:	N:GEXP::SEMA4D:10507:	I:CNVR::ASIC2:40:	I:CNVR::RD3L:647286:	N:GEXP::TDRD7:23424:	I:CNVR::LOC100132781:100132781:	I:CNVR::GPATCH3:63906:	I:CNVR::ATP11B:23200:
TCGA-39-5011	LUSC_1	5900.0	0	63182.0	304.51	10.658	1866.3	1514.2	32676.0	226.86	98496.0	17403.0	662.31	1797.4	8.3741	925.71	28.928	839.31	11889.0	1017.1	5670.5	6102.8	111.15	4111.7	0.094215	5171.0	4307.7	1007.9	166.96	1548.1	1269.4	5300.8	1074.5	289.67	249.32	2404.5	1129.0	1.1419	13783.0	336.1	28.359	0.0	3.0451	4876.4	890.7	42725.0	613.97	668.4	0.08511	178.54	20.77	186.13	482.27	2436.1	1477.6	15937.0	0.091129	48.341	3034.4	477.7	324.3	493.08	15.977	1854.8	674.84	270.41	615.49	1391.7	32.735	2418.2	19.032	0.027750999999999998	1039.1	290.43	78.687	0.3806	741.1	1325.8	3614.6	841.21	245.13	459.05	15501.0	469.33	1379.0	0.0	5.3289	69.657	0	633.76	11548.0	3568.1	954.26	1781.8	380.64	0.055390999999999996	216.09	13.322000000000001	15937.0	1369.5	3935.4	2.2838	1184.5	150.35	2009.4	1391.5	35.78	157.58	0.040652999999999995	102.01	6.8515	252.36	3.9943	43.012	1.5226	401.5	3303.2	984.71	0	1	691.62	-1	0	0
TCGA-39-5019	LUSC_6	7084.4	1	5698.4	69.05199999999999	7492.0	608.25	2133.9	7058.5	121.4	39493.0	1932.2	9719.3	913.87	18012.0	264.49	4384.6	9239.9	6534.2	528.23	19191.0	2782.0	515.02	4051.1	0.15145	2531.7	1560.0	559.39	21.838	7438.6	5182.1	1769.9	343.51	3004.9	1897.5	2366.9	200.92	4620.0	1675.4	13921.0	293.1	1378.8	573.1	2142.8	1031.3	20518.0	346.25	260.5	0.074679	41.302	240.31	74.03699999999999	467.41	471.64	1649.5	6062.1	0.067979	41.381	1778.1	366.45	1949.2	148.67	0.66463	1017.3	1517.2	365.64	3687.7	1073.5	730.4	1140.0	3368.8	0.1597	427.27	82.51299999999999	145.55	13.710999999999999	2118.9	574.85	362.46	853.55	2297.2	837.59	4512.8	177.49	4051.8	150.57	89.742	428.77	0	1554.8	4914.4	1447.8	291.16	969.71	175.99	0.26992	526.86	876.73	3448.8	648.88	710.96	94.229	1309.7	271.97	531.22	2940.8	35.648	56.836999999999996	0.38587	172.5	198.18	1384.3	6.0766	85.50399999999999	36.981	205.97	2087.5	1010.6	1	0	505.8	-1	0	1
TCGA-39-5021	LUSC_5	19992.0	0	66670.0	117.31	6380.9	436.7	19592.0	21408.0	2718.4	49289.0	8729.3	7689.5	436.7	10512.0	417.06	1737.0	16204.0	10426.0	551.94	6762.9	4349.9	316.28	7087.6	0.10618	2392.3	1898.2	7022.8	127.13	3762.3	5060.0	2453.8	519.9	1343.7	1067.7	1175.2	190.7	3414.5	11986.0	4697.7	402.96	2029.5	6968.5	2184.0	879.59	20531.0	302.85	334.37	0.072475	181.06	116.34	94.05799999999999	517.83	436.7	893.03	5794.9	0.054227	29.458000000000002	1675.0	488.38	4781.4	186.12	6.1638	1169.5	1479.9	215.73	363.83	6717.4	3566.4	1446.5	2000.0	0.1054	670.29	87.339	107.1	1.0336	732.3	648.07	223.26	408.27	975.72	1139.5	5066.2	126.62	2331.8	7.752000000000001	51.68	437.73	0	879.59	12642.0	2455.3	3867.2	639.8	360.73	0.14269	506.2	627.91	11687.0	685.79	451.17	103.88	929.21	132.3	1240.8	2005.1	25.84	104.91	0.029329	298.19	22.739	826.88	8.4752	35.659	8.8424	181.1	2313.7	1853.8	0	-1	606.21	0	0	1
TCGA-39-5022	LUSC_1	10104.0	0	23037.0	273.92	2357.9	473.48	20751.0	10908.0	923.98	221020.0	9906.5	6665.1	1307.0	4204.4	821.48	1065.0	2513.0	5663.1	1841.9	6692.9	10766.0	1219.7	4723.7	0.13402	6087.1	5321.7	2345.0	56.063	4963.6	3691.1	1980.3	1384.0	1211.1	608.14	3067.4	351.16	1591.0	3034.9	4114.6	131.18	563.06	2613.4	4873.4	1019.3	75245.0	613.02	654.94	0.060479	40.29	52.626999999999995	157.35	635.71	1032.2	1938.7	30578.0	0.077554	157.63	2691.0	826.93	903.02	604.03	3.4356	3072.3	161.88	291.4	779.27	2631.3	370.97	3456.2	450.51	0.0343	1910.3	389.92	268.91	7.7525	1981.2	1632.0	2290.7	1280.9	1116.1	323.6	12378.0	544.4	5721.9	5.1683	51.396	319.86	1	352.88	7142.9	3696.5	1227.8	4876.9	108.53	0.12119	494.1	394.23	6566.4	4365.2	1498.0	24.693	835.26	451.08	1064.1	1893.3	124.61	297.47	0.20813	167.97	25.842	345.99	1.0932	167.97	20.78	230.18	2341.0	2055.8	0	0	507.07	0	1	1
TCGA-39-5024	LUSC_3	2364.4	0	1754.8	63.443000000000005	23293.0	2101.3	4691.9	1354.2	91.039	52156.0	1854.6	2197.7	1872.3	885.64	61.167	1174.7	1097.3	2210.0	401.14	32631.0	1973.8	162.73	15992.0	0.20761	5435.0	774.68	343.96	48.763999999999996	11208.0	8951.1	837.56	180.94	768.14	194.31	11046.0	143.39	113.23	2044.4	8453.8	509.47	2275.7	1193.2	789.76	802.56	14378.0	101.28	170.13	0.09942999999999999	119.82	53.873000000000005	37.553000000000004	613.09	1012.5	3584.4	3594.6	0.066198	18.492	2135.1	190.04	429.59	57.534	4.6442	2074.8	24.467	412.87	4600.3	145.27	17.923	466.86	347.94	0.025061	343.96	36.131	353.89	89.616	3456.1	273.4	1721.5	2401.4	1800.3	77.383	2245.0	541.4	21887.0	4.5519	28.165	157.61	0	181.79	4888.2	440.4	180.94	1057.5	759.89	0.20873000000000003	619.54	1889.9	4835.0	284.21	701.85	2.276	2880.8	288.48	358.18	1557.0	12.802	44.097	0.049201999999999996	52.916000000000004	5.6899	112.66	4.6442	292.18	4.5519	151.16	2100.2	676.82	0	0	558.47	-1	0	1
TCGA-39-5027	LUSC_2	6899.5	0	30293.0	22.441999999999997	7927.6	348.0	15291.0	10614.0	1163.1	17785.0	8020.9	9418.6	1281.0	22316.0	28.127	3411.4	12827.0	21500.0	77.499	13851.0	786.36	342.61	10907.0	0.32871	543.09	242.07	4430.9	142.29	9944.0	10908.0	3219.9	49.67100000000001	3721.7	1090.4	1310.0	78.097	2811.8	509.87	19645.0	287.58	10143.0	3028.1	184.92	383.6	3734.3	26.331	40.096	0.046394	132.23	389.06	30.221	81.98700000000001	118.49	351.26	1507.5	0.063221	1.7953	1111.0	38.6	6841.7	17.654	4.0811	1133.8	2174.1	996.06	2921.6	1570.2	319.57	75.703	3126.6	0.11465999999999998	59.843999999999994	9.2759	109.65	6.5829	311.79	76.9	316.88	480.55	2347.1	686.72	766.91	41.891000000000005	8444.3	59.545	52.065	390.49	0	1595.5	14688.0	170.26	2677.4	301.32	141.53	0.3675	880.43	824.36	15902.0	292.04	274.99	45.482	1300.1	99.94	239.68	2912.8	5.0868	8.3782	0.58412	101.74	1.4961	995.81	6.5298	73.01	2.0946	385.8	2806.1	1142.1	1	0	330.94	0	-1	1
TCGA-39-5028	LUSC_3	1968.7	0	2221.0	104.25	23413.0	435.36	1477.1	1584.2	176.4	37691.0	2537.9	1568.0	1160.5	107.59	367.81	964.14	361.97	756.46	517.93	28308.0	3752.7	144.7	17783.0	0.14545999999999998	1983.7	1296.5	388.66	90.714	4754.8	8727.7	272.73	340.7	290.24	240.2	12682.0	165.97	166.81	6728.8	10841.0	730.38	2487.5	2776.5	4726.9	1012.5	15773.0	369.89	326.94	0.083424	151.41	101.39	63.803000000000004	437.03	894.49	3634.7	4357.8	0.036452	58.799	3069.2	367.81	212.26	101.48	56.696000000000005	1128.9	20.851	378.2	2325.3	124.72	21.268	998.33	262.72	0.016836	321.1	138.03	104.72	52.544	6306.9	1862.0	910.34	2468.3	2900.8	55.463	5063.0	343.2	8877.4	3.3361	39.616	51.71	0	65.054	5781.9	1401.6	88.40700000000001	1945.4	377.4	0.21500999999999998	518.27	3158.5	4367.8	432.86	1347.8	20.017	3554.2	251.04	482.07	511.06	52.544	66.722	0.044493	65.054	7.0892	92.16	2.668	168.47	6.6722	118.12	3209.8	517.51	0	0	426.61	-1	1	1
TCGA-39-5029	LUSC_3	9393.0	0	9968.7	109.7	8403.8	1978.8	14558.0	4334.1	80.521	37519.0	7684.9	1610.0	3139.2	630.94	278.91	1021.5	916.46	13747.0	538.36	25511.0	2919.0	445.39	4546.0	0.056385000000000005	2347.6	995.82	666.73	48.106	5083.7	7025.2	1747.3	521.64	1598.4	799.38	16414.0	297.58	301.08	8260.1	16280.0	270.13	1398.4	2376.3	1889.3	894.68	13336.0	204.22	654.67	0.059120000000000006	82.64399999999999	200.44	79.354	600.6	350.48	3939.3	5770.7	0.052844	362.54	2479.0	282.02	175.05	141.17	25.287	1500.7	95.07700000000001	243.61	4711.5	351.93	10.113999999999999	932.8	630.55	0.022054	518.53	76.631	143.09	68.852	6456.5	595.55	427.11	1743.1	1212.1	79.354	4927.7	424.78	3240.3	658.17	52.125	47.068000000000005	0	143.54	8001.2	1383.6	708.35	1665.7	487.8	0.47661000000000003	426.17	1763.3	5224.9	478.46	3289.7	14.392999999999999	3573.7	206.94	240.79	1540.6	36.954	91.024	0.040277	31.508000000000003	5.4459	149.37	4.3172	68.852	5.0569	581.28	5697.2	858.12	-1	1	598.27	0	1	1
TCGA-39-5030	LUSC_1	96.869	0	578.74	299.24	480.02	372.67	272.1	2042.9	3.702	100350.0	201.76	2024.4	905.75	5126.0	642.29	1920.1	1285.8	362.18	1606.0	9221.7	8295.5	1627.0	9221.5	0.14114000000000002	5564.1	3170.1	0.617	68.99600000000001	1973.8	1206.2	418.94	1581.4	1073.0	117.85	1028.5	471.39	3612.5	8580.3	8168.4	463.13	810.12	53.062	3194.2	2051.5	44722.0	541.73	915.62	0.091316	74.858	58.173	217.8	644.76	582.45	1950.3	11098.0	0.053697	25.296999999999997	2890.0	3022.7	202.38	839.8	4.0586	3820.4	22.829	121.31	382.54	288.77	16.659000000000002	3418.8	686.72	0.018958000000000003	2075.0	328.86	167.75	6.787000000000001	6605.0	1763.4	881.69	1422.8	628.72	301.1	10548.0	374.52	2920.2	9.872	86.38	186.95	0	265.31	4006.2	4014.8	54.29600000000001	2094.1	209.78	0.12588	339.57	944.62	3016.5	1556.1	1170.5	14.808	326.39	517.04	719.42	1465.6	114.14	512.11	0.23373000000000002	71.572	33.318000000000005	676.23	5.8624	100.57	11.106	101.84	1459.2	2801.8	0	-1	693.51	1	0	1
TCGA-39-5031	LUSC_6	787.23	0	1559.1	100.42	6500.2	882.65	1494.0	2536.7	13.467	40994.0	341.67	7120.4	2166.2	11447.0	320.12	3245.1	7073.1	5415.9	572.91	13390.0	2757.2	1153.5	3536.4	0.13647	2774.1	1484.0	126.59	41.562	3203.9	6936.1	721.82	472.49	3838.8	177.38	2022.7	333.59	1346.7	8448.3	14965.0	2060.2	3143.9	654.87	2784.5	851.87	19447.0	383.99	285.11	0.057165999999999995	138.09	60.778999999999996	104.27	358.6	634.48	1760.3	5911.1	0.052336	273.18	2046.2	399.0	740.28	139.13	1.3407	931.51	136.51	301.21	3752.2	136.2	503.65	1150.8	3112.7	0.17725	520.59	102.35	121.56	26.164	287.42	884.57	451.33	864.56	4647.9	387.46	5095.8	182.76	6718.7	74.64399999999999	191.23	547.9	0	1042.7	2610.2	1691.4	120.43	1085.4	158.91	0.33754	578.29	883.8	2735.7	1130.8	921.89	129.66	671.8	425.93	475.95	1245.9	62.332	86.95700000000001	0.06352200000000001	164.68	113.5	2618.7	16.982	160.83	302.04	158.93	1729.1	1088.5	0	1	481.34	1	-1	1
TCGA-39-5034	LUSC_1	3877.7	1	16168.0	122.3	5.9952	925.66	4939.4	16505.0	25.779	35116.0	35418.0	546.16	2102.5	91.727	314.15	337.53	669.66	2713.4	553.96	1998.3	3664.3	1185.2	108.6	0.045368	4781.2	1039.6	136.09	100.12	1201.4	1313.0	2757.2	430.46	240.41	257.79	1744.0	1513.2	241.01	5399.3	17.386	32.315	10.192	17.386	1459.2	1650.5	10586.0	202.64	217.63	0.09477200000000001	187.0	1.5893	83.333	422.06	288.37	1354.3	3416.7	0.043168	37.17	3166.7	270.38	377.7	114.48	4.7678	747.0	446.03	64.1	1051.6	321.94	6.5947	940.05	2.3981	0.019551	402.88	67.146	49.797	0.0	702.04	756.0	5066.6	2137.3	5.3957	208.03	3722.4	606.72	1833.3	2.9976	16.787	134.29	0	245.8	7840.5	2370.5	1828.5	3031.8	508.39	0.044997	226.21	1.199	3047.4	371.1	6688.2	5.9952	622.3	313.55	3634.9	233.82	49.161	67.74600000000001	0.042456	184.65	11.390999999999998	551.56	4.238	26.379	7.0863	32.218	901.68	1056.3	0	0	282.37	-1	0	0
TCGA-39-5035	LUSC_1	161.31	0	143.87	147.14	263.21	570.03	48.501000000000005	3764.6	10.899000000000001	96379.0	2268.1	2083.4	139.51	657.22	285.01	275.75	326.43	44.687	866.49	9678.6	4607.6	1206.0	4922.9	0.063453	3104.6	2683.9	335.69	79.737	3340.1	2188.6	201.09	533.51	380.38	99.18299999999999	1010.9	207.08	1.0899	10021.0	13024.0	1179.8	108.45	7.6294	3401.6	1849.0	48678.0	279.02	426.7	0.051635	66.393	30.918000000000003	80.654	782.56	305.18	2445.8	13071.0	0.045337	13.079	3183.1	298.64	105.72	172.21	83.96799999999999	1731.9	11.444	398.68	1867.0	69.21	11.444	1503.5	51.226000000000006	0.0232	731.88	190.74	112.28	3.2698	972.21	1160.8	2125.3	2305.2	2426.7	215.8	6249.1	858.86	8612.5	23.978	76.294	206.54	0	64.305	2988.6	2100.8	31.608	730.25	273.02	0.053978	196.9	853.41	3718.3	1896.5	2874.7	7.0845	180.38	494.28	786.92	1287.6	33.788000000000004	97.00299999999999	0.024291	32.153	5.9946	420.16	2.2782	74.65899999999999	3.2698	40.36	2130.2	1013.6	-1	-1	401.09	-1	0	1
TCGA-39-5036	LUSC_2	57169.0	1	76893.0	21.673000000000002	5035.6	656.01	45802.0	21540.0	4299.8	21277.0	27654.0	6433.8	7559.2	14063.0	105.19	1299.3	3794.9	31574.0	157.53	55979.0	1500.2	188.19	10801.0	0.22473	2494.5	544.47	6437.5	153.31	6187.4	6459.1	4761.8	162.28	1783.5	1331.6	1480.7	167.57	1912.0	6430.5	15625.0	411.22	1141.8	4687.8	582.53	269.06	7814.5	56.033	149.07	0.053354	199.88	543.04	37.003	363.16	170.21	207.75	3214.0	0.060619000000000006	1.0572	1165.6	52.861000000000004	939.35	38.288000000000004	17.194000000000003	1260.8	1683.6	347.46	1986.0	6332.3	130.57	287.04	3239.3	0.020291	149.07	30.131	67.343	46.518	4129.5	195.06	397.52	754.33	3679.2	270.12	1865.0	131.62	15970.0	1.5858	48.633	209.33	0	271.71	21545.0	411.26	8102.6	628.52	495.31	0.27571	555.22	971.07	24649.0	287.57	871.69	8.9865	1749.2	49.69	288.1	2182.6	10.572000000000001	39.646	0.14057	110.48	1.5858	89.336	2.8656	133.74	3.7003	62.255	5149.8	930.36	0	1	761.74	1	-1	1
TCGA-39-5037	LUSC_2	28195.0	1	32862.0	9.1781	6445.1	316.23	25300.0	14990.0	1997.5	9783.9	14988.0	12852.0	902.38	11579.0	11.264000000000001	4624.5	17804.0	30617.0	46.308	26591.0	322.9	143.93	39912.0	0.1814	871.51	207.76	8513.6	72.156	8391.7	24867.0	6362.9	30.872	8571.1	652.07	1360.9	82.603	1942.8	3092.9	23373.0	2445.3	623.7	9894.9	131.83	470.59	3707.6	30.455	31.289	0.0398	504.2	664.55	10.847000000000001	151.02	144.76	222.78	1164.4	0.037466	2.5031	872.76	36.713	2539.0	13.033	0.8908200000000001	891.11	1389.1	368.8	2554.4	2372.6	2189.8	51.731	2781.8	0.13234	19.191	10.43	58.794	12.097999999999999	224.86	64.247	109.3	406.76	3250.3	1226.5	382.56	29.62	13987.0	26.7	53.817	906.55	0	1703.8	13158.0	188.99	3822.7	195.66	324.99	0.32513000000000003	1437.8	923.24	12008.0	179.81	118.48	293.28	1615.8	131.0	292.45	3307.3	2.5031	5.0063	0.53417	145.6	2.0859	601.59	16.035	90.947	32.123000000000005	535.92	2311.2	790.99	1	1	276.18	-1	-1	1
TCGA-39-5039	LUSC_3	1347.0	0	1217.5	148.32	16150.0	1116.8	2828.9	2433.6	104.03	62473.0	3400.7	1592.6	5814.8	598.66	216.78	1137.6	691.27	2545.0	420.81	21184.0	2811.4	149.66	8040.4	0.065083	3681.9	1647.7	420.13	68.187	2845.6	5218.1	764.43	265.1	510.74	197.99	7628.2	275.84	12.752	3792.2	3438.3	180.79	1410.7	2230.9	2377.2	1267.1	20826.0	159.06	263.76	0.060676999999999995	121.36	31.904	176.51	459.73	1587.9	2902.7	8938.2	0.077921	77.852	3352.3	149.66	110.07	34.228	24.397	4452.4	95.973	163.27	941.61	249.66	0.6711	512.08	535.57	0.016364	200.0	49.663999999999994	127.62	234.9	6446.3	383.89	1457.7	2365.8	277.85	62.416000000000004	3442.3	291.27	7775.2	397.99	51.007	117.45	0	142.95	4912.8	1898.0	240.27	1723.5	659.06	0.27659	449.78	1593.3	4206.0	1560.4	1826.2	9.396	13569.0	143.62	371.14	948.76	50.336000000000006	16.779	0.16960999999999998	73.154	46.98	47.651	12.511	183.89	5.3691	186.38	3268.5	265.1	0	0	387.25	0	0	0
TCGA-39-5040	LUSC_1	15.517999999999999	1	26.691999999999997	53.073	46.865	13.655999999999999	0.9311	6654.6	0.6207	14388.0	168.53	914.96	892.3	16.139	123.84	1496.0	47.176	1.2415	286.16	660.13	798.26	105.21	565.59	0.048935	12393.0	515.83	0.9311	492.03	902.24	3932.0	112.97	156.43	2805.7	82.868	1950.7	1214.2	2.1726	3866.4	188.7	80.08	48.107	0.0	1297.6	775.92	5954.7	163.56	116.7	0.50508	10.243	9.1254	40.037	230.29	128.8	492.24	2544.4	0.32398000000000005	3.7244	2841.4	1514.3	253.57	73.017	11.174000000000001	348.85	10.863	662.99	76.66	108.95	0.0	753.88	59.59	0.36845	300.44	51.831	415.67	0.0	5454.7	597.76	178.15	8184.4	1.2415	130.04	1795.5	187.77	3977.0	0.3104	6.5177	255.43	0	135.94	4102.1	1838.0	32.278	5393.5	120.73	0.09245199999999999	135.76	229.98	4136.6	322.78	828.68	4.3451	3758.8	60.211000000000006	4159.5	1178.2	24.209	26.691999999999997	0.063376	439.79	14.898	300.12	1.8623	5.5866	19.972	103.84	2168.8	886.72	1	-1	430.79	0	1	1
TCGA-43-2578	LUSC_1	11924.0	1	20437.0	85.163	481.07	1550.7	5702.5	10953.0	220.29	50561.0	9423.2	2185.1	960.26	245.27	415.22	224.45	3662.0	9372.5	499.24	4348.1	2499.6	137.4	3787.3	0.048188999999999996	2008.3	1207.4	1112.0	148.2	1931.1	2014.0	2082.5	375.85	1232.4	239.21	1930.0	279.71	184.33	6214.2	424.68	1128.7	486.75	275.55	1671.5	1536.0	18502.0	182.44	227.86	0.035608999999999995	567.83	11.463	68.13	196.06	487.89	1589.7	6067.4	0.11141	60.93899999999999	3507.6	261.17	1574.9	120.15	44.623999999999995	560.18	184.55	152.7	268.74	4757.3	106.74	729.37	79.86399999999999	0.12385	456.09	70.023	48.309	0.0	1149.9	659.35	1168.0	298.26	62.074	377.37	4175.6	582.89	1417.9	0.3785	65.48100000000001	87.434	0	584.41	5880.8	1431.9	1722.6	802.04	146.48	0.080777	198.97	136.26	2626.8	1116.6	1673.0	84.406	3363.4	263.44	434.14	841.97	34.065	82.135	0.018904	314.16	124.15	903.86	3.6845	45.42	18.547	287.44	1538.2	1455.7	-1	1	154.81	0	0	1
TCGA-43-2581	LUSC_1	722.82	1	903.17	190.43	5.3996	745.86	866.09	3123.5	6.1195	69359.0	5794.5	1160.9	2766.7	8.6393	1237.6	415.41	3.5997	40.317	1025.2	2159.1	4693.7	165.59	28.765	0.035069	9390.2	2173.5	1.0799	43.316	814.62	2212.7	378.33	1398.1	264.58	98.992	1741.9	731.46	7.1994	5638.9	62.995	19.965999999999998	2.5198	1.0799	5019.1	1295.5	29248.0	1403.5	979.48	0.042076999999999996	64.63600000000001	1.3536	110.87	1023.0	1251.6	1443.8	11836.0	0.5129100000000001	26.998	7944.2	714.18	561.2	279.5	6.7682	1729.3	35.997	101.52	131.03	39.874	1.7999	2554.0	214.54	0.028694	872.57	470.84	54.145	0.0	67.675	2010.8	3088.9	3844.1	2.8798	165.23	20298.0	148.31	354.57	0.0	4.3197	392.37	0	236.14	2896.3	1281.1	753.42	2457.2	581.35	0.046256	156.68	7.1994	2503.2	1021.6	437.73	6.1195	2434.5	289.06	1313.2	2006.5	73.794	86.39299999999999	0.019116	235.42	5.3996	807.41	2.7073	64.075	4.1721	266.88	988.84	2365.0	-1	0	539.24	0	-1	0
TCGA-43-3394	LUSC_2	42391.0	0	43753.0	63.413000000000004	4854.9	135.23	30743.0	12984.0	284.21	18446.0	5412.3	8381.6	2919.7	30728.0	259.76	3494.2	8706.3	8009.2	193.3	11882.0	1871.1	211.25	9335.8	0.3281	1664.0	857.61	133.32	42.538000000000004	4014.1	4918.0	2510.6	211.63	4706.3	681.5	2044.1	169.99	2024.6	3652.0	14804.0	2607.0	2716.1	6179.0	1701.8	699.07	10279.0	150.51	194.44	0.028648000000000003	262.81	247.37	53.481	187.95	294.15	695.25	2470.4	0.042435	22.92	1461.6	169.99	4142.1	29.548000000000002	4.8769	439.69	506.18	500.43	1776.0	1346.0	932.86	517.62	3259.7	0.062440999999999997	119.57	48.515	89.411	9.9322	938.97	352.59	192.91	733.84	2742.1	2137.3	3532.0	95.884	4868.3	51.571000000000005	61.885	373.22	0	1330.9	8590.2	901.16	814.82	692.2	118.42	0.17603	2107.7	664.31	8207.8	354.5	395.38	58.446999999999996	1187.7	106.58	491.64	3379.8	12.988	11.46	0.42151000000000005	287.27	20.246	674.24	1.8966	96.266	7.6631	247.2	1231.2	1347.0	1	-1	664.31	1	-1	1
TCGA-43-3920	LUSC_6	1008.8	0	2933.2	213.0	8613.0	700.72	1133.1	1996.6	91.41799999999999	27018.0	330.93	1821.0	831.45	2490.7	444.75	6208.7	1115.3	306.71	303.05	6898.8	4679.2	417.32	8974.6	0.044394	2656.6	2853.6	241.8	23.506999999999998	4377.6	1965.5	1385.0	569.08	2144.2	197.92	1627.2	107.42	751.91	5899.1	4402.7	3817.4	3008.6	126.61	7206.0	596.05	37611.0	763.34	524.74	0.059613	73.78699999999999	49.626999999999995	184.66	795.34	1197.1	3996.3	6163.9	0.049239	579.59	1543.1	251.86	358.82	51.651	14.366	654.55	62.163999999999994	167.82	1050.4	167.17	112.9	1731.5	172.78	0.16707	188.78	179.64	127.33	10.513	267.86	641.3	254.14	4080.4	1693.1	411.84	4983.7	169.58	9754.3	69.021	440.18	359.73	0	331.39	2417.6	1855.3	108.79	1864.9	150.38	0.092306	731.34	249.11	3477.6	527.02	820.48	115.19	1102.5	264.66	824.59	866.56	52.565	40.681	0.02642	286.14	11.427	1030.7	82.27600000000001	676.04	22.855	350.04	2254.8	319.96	-1	0	222.6	-1	0	1
