CESC	Labels	N:GEXP::TMPRSS2:7113:	N:GEXP::DSP:1832:	N:GEXP::KRT5:3852:	N:GEXP::TOX3:27324:	N:GEXP::EPCAM:4072:	N:GEXP::CYP4F3:4051:	N:GEXP::ABCC5:10057:	N:GEXP::SPRR3:6707:	N:GEXP::C17orf28:283987:	N:GEXP::PVRL1:5818:	N:GEXP::AKR1B10:57016:	N:GEXP::SOX2:6657:	N:GEXP::A2ML1:144568:	N:GEXP::TRIM2:23321:	N:GEXP::GPX2:2877:	N:GEXP::SPRR1A:6698:	N:GEXP::AGR2:10551:	N:GEXP::C5orf32:84418:	N:GEXP::SH3BGRL2:83699:	N:GEXP::SFN:2810:	N:GEXP::FUT6:2528:	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::CLDN3:1365:	N:GEXP::KRT13:3860:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::TTC39A:22996:	N:GEXP::PKP1:5317:	B:MUTA:COMP:ERBB2::	N:GEXP::DNALI1:7802:	N:GEXP::ABCA13:154664:	N:GEXP::TMPRSS4:56649:	N:GEXP::CXCL17:284340:	N:GEXP::C10orf81:79949:	N:GEXP::CEACAM5:1048:	N:GEXP::SPRR1B:6699:	B:MUTA:COMP:EYA4::	N:GEXP::DSC3:1825:	N:GEXP::ADH7:131:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::UGDH:7358:	N:GEXP::C3orf54:389119:	N:GEXP::EMP1:2012:	N:GEXP::C10orf99:387695:	N:GEXP::BNC1:646:	N:GEXP::ZNF385A:25946:	N:GEXP::ASRGL1:80150:	N:GEXP::ARHGEF38:54848:	N:GEXP::TMPRSS11A:339967:	N:GEXP::JUP:3728:	N:GEXP::SHROOM3:57619:	N:GEXP::RARG:5916:	N:GEXP::THBD:7056:	N:METH:cg12275348:SOCS2:TssD133:Island	N:GEXP::FAM83C:128876:	N:GEXP::ARMC3:219681:	N:GEXP::C9orf125:84302:	N:GEXP::CRYM:1428:	N:GEXP::TMPRSS11D:9407:	N:GEXP::VSNL1:7447:	N:GEXP::B4GALT4:8702:	N:GEXP::CSTA:1475:	N:GEXP::LOC642587:642587:	N:GEXP::ATP7B:540:	B:MUTA:LOF:CYP7B1::	N:MIR::hsa-miR-181c-3p:Corrected:	N:GEXP::DSG3:1830:	N:GEXP::PRICKLE3:4007:	N:METH:cg05140069:PDPN:TssD78:Island	N:GEXP::KLK12:43849:	N:GEXP::IVL:3713:	N:GEXP::SPRR2C:6702:	N:GEXP::GPR87:53836:	N:GEXP::ATP13A4:84239:	N:GEXP::BICD2:23299:	N:GEXP::TMEM40:55287:	N:GEXP::RAD51AP2:729475:	N:GEXP::IGSF3:3321:	N:METH:cg03794550:GAS2:TssU592:Shore	N:GEXP::SPRR4:163778:	N:GEXP::SPINK5:11005:	N:GEXP::C8orf31:286122:	N:GEXP::C9orf3:84909:	N:GEXP::CLCA3P:9629:	N:GEXP::CPA6:57094:	N:METH:cg25970832:DSC3:TssD1057:Island	N:GEXP::C2orf70:339778:	B:MUTA:COMP:DKK3::	N:GEXP::FREM2:341640:	N:GEXP::OSBPL10:114884:	N:GEXP::TMPRSS11B:132724:	N:GEXP::TMEM79:84283:	N:GEXP::BMPER:168667:	N:GEXP::CTNNBIP1:56998:	N:GEXP::CHRNB4:1143:	N:GEXP::OAS2:4939:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::PLCE1:51196:	N:GEXP::C4orf19:55286:	N:GEXP::BSN:8927:	N:GEXP::C2orf39:92749:	N:GEXP::?:729884:	N:GEXP::RNF126P1:376412:	N:METH:cg04553707:RP11-763E3.1:TssD27631:Shore	N:GEXP::LOC643008:643008:	N:METH:cg03393638:ATN1:TssU132:Island	N:GEXP::BTBD10:84280:	I:CNVR::LRRC38:126755:	N:GEXP::CYP2C18:1562:	N:GEXP::C1orf194:127003:	N:METH:cg06899953:ZNF878:TssD76:Shore	N:GEXP::PGAM2:5224:	N:METH:cg24310038:CAMK1G:TssD2180:NA	N:METH:cg27382164:RP11-46H11.12:TssD308:Island	N:METH:cg17147211:RP4-712E4.2:TssU41:Island	N:GEXP::HOXB4:3214:	N:GEXP::RPL13AP17:399670:	I:CNVR::MIR601:693186:	I:CNVR::ULK4:54986:	I:CNVR::PID1:55022:	I:CNVR::PCNP:57092:	I:CNVR::DLGAP2:9228:	I:CNVR::EMR4P:326342:	I:CNVR::hsa-mir-548i-4:-1221:	N:METH:cg08855288:NKAIN3:TssD66:Island	N:METH:cg01924448:NFIB:TssD624:Island	N:METH:cg02232320:RP11-345M22.2:TssU222:NA	N:METH:cg13690989:MEF2C:TssD240:Island	N:METH:cg16218980:RGMA:TssU108:Island
TCGA-EK-A2H1	CESC_2	346.06	9643.5	98203.0	1.2058	3432.5	7.2347	1258.4	673.23	156.35	9108.1	190.92	22.91	139.47	165.19	78.778	90.03200000000001	1106.5	693.73	227.49	64741.0	26.929000000000002	5.8338	11.655999999999999	13775.0	391.23	50.24100000000001	37.781	2582.8	0	18.087	45.016000000000005	1048.2	152.73	45.418	393.09	385.05	0	3829.2	1.6077	53.233000000000004	708.6	248.79	1793.0	96.865	2061.1	2305.9	112.14	0.0	43.81	13629.0	338.02	961.82	1941.3	0.050203	32.154	1.6077	359.32	7.2347	196.94	456.59	758.44	1317.1	2852.9	36.576	0	31.355999999999998	2554.3	366.56	0.023395	8.8424	164.79	2.8135	3753.2	1.6077	1838.0	582.39	3.6174	1084.4	0.25754	0.0	405.95	5.627000000000001	1195.9	1.2058	4.4212	0.024548	3.2154	0	0.0	1097.3	5.627000000000001	252.41	96.061	1272.9	8.4405	4184.9	0.0	96.463	108.02	16.077	1.2058	78.376	0.8039	0.097166	12.862	0.19503	1089.6	0	1.2058	0.8039	0.10657	9.2444	0.22978	0.022158	0.021092	172.43	0.0	1	0	-1	0	0	0	0	0.021628	0.06363400000000001	0.076686	0.054215	0.07451100000000001
TCGA-EK-A2IP	CESC_1	466.92	18126.0	153810.0	1.2563	2959.4	454.77	1620.6	373.95	502.93	6842.6	359.3	860.55	6638.6	202.26	1205.6	656.62	809.04	471.52	141.96	67559.0	54.02	1.8973	39.782	9302.8	71.074	44.806999999999995	402.43	6247.5	0	8.3752	211.89	2536.0	8700.2	20.519000000000002	1703.9	7349.2	1	14049.0	85.427	72.68	443.05	163.32	4732.4	195.98	3032.2	3173.8	35.176	0.0	54.43899999999999	32546.0	273.87	2366.0	4753.4	0.055987999999999996	1103.4	0.0	548.58	0.4188	5180.9	554.44	765.49	10901.0	6510.1	19.682000000000002	0	36.486	9120.6	780.57	0.020191	66.164	1294.4	9.6315	2569.5	3.7688	7833.8	718.59	30.151	2958.1	0.074526	11.306	251.68	0.4188	1050.8	21.357	30.988000000000003	0.016839	2.9313	0	0.4188	282.66	3.3501	1568.3	2.5126	1657.5	25.125999999999998	3376.9	0.0	119.77	111.55	0.4188	1.2563	1167.5	5.8626	0.22714	383.58	0.074681	963.99	0	9.2127	0.8375	0.68483	72.86399999999999	0.018387999999999998	0.027649	0.018655	94.64	0.0	0	-1	0	0	0	-1	-1	0.020063	0.37133	0.042781	0.47305	0.055677
TCGA-EK-A2PG	CESC_1	403.91	32498.0	193360.0	0.0	2620.0	190.15	6416.6	715.1	162.68	4425.8	2253.9	1729.8	1386.8	809.96	936.58	2098.5	3570.3	1257.7	257.97	56900.0	37.772	2.1413	7.2969	183140.0	64.454	100.87	805.24	12468.0	0	12.017999999999999	491.04	8306.0	11032.0	3.0046	838.72	8129.6	1	14447.0	463.57	187.58	470.01	633.12	4159.7	1787.8	737.42	2015.7	149.8	0.0	57.088	35881.0	117.18	2855.2	5845.3	0.062311	1636.7	0.0	472.58	1.2877	1201.0	526.24	421.93	6380.5	10820.0	21.462	0	25.054000000000002	10858.0	319.78	0.021184	19.315	2291.2	88.851	3167.7	3.0046	2722.2	1528.9	10.302	2249.6	0.13539	3.8631	1389.4	0.0	1450.1	16.74	5.1508	0.067109	0.0	1	0.0	245.09	3.4338	1404.0	4.7215	3384.1	118.47	406.05	0.21413000000000001	316.34	11.4	3.4338	0.8585	95.71799999999999	0.8585	0.37096999999999997	80.266	0.06866599999999999	985.51	-1	56.229	1.7169	0.39203000000000005	80.266	0.022588	0.021254	0.018268	225.35	1.2877	-1	-1	-1	1	1	0	1	0.7416	0.070749	0.07372100000000001	0.9128200000000001	0.06852799999999999
TCGA-EK-A2PI	CESC_1	261.49	11632.0	232870.0	2.6084	4022.8	1332.2	11599.0	3872.2	83.14299999999999	8427.5	39855.0	5490.7	839.26	2590.2	20608.0	1704.6	110.2	642.0	202.48	82551.0	29.345	1.9374	53.146	11904.0	138.42	71.079	67.167	41556.0	0	4.2387	850.02	4341.4	861.1	30.323	539.94	1652.4	1	23149.0	9549.7	166.4	957.94	137.59	5167.9	1345.0	1708.5	3190.7	382.78	0.0	41.735	33276.0	189.11	2507.0	3562.1	0.11239	74.34	0.0	492.01	2.6084	2324.1	1441.5	1405.0	2442.4	4587.2	38.474000000000004	0	55.323	13801.0	283.34	0.021154	10.434000000000001	2315.9	7.8252	2210.3	9.4555	7120.0	568.96	26.41	9557.2	0.06719800000000001	4.2387	367.46	0.0	2182.4	0.3261	51.19	0.023802	0.3261	0	1.3042	195.63	41.735	2160.7	1.6303	1554.3	85.425	801.76	0.0	187.15	217.15	25.432	2.2824	516.47	0.0	0.15741	73.688	0.086395	1036.2	-1	209.23	0.6521	0.6232300000000001	273.56	0.021001	0.017296000000000002	0.65584	162.37	0.9782	0	-1	-1	1	-1	-1	0	0.011792	0.037455	0.037288	0.040493	0.060889
TCGA-EK-A2PK	CESC_2	0.4331	15459.0	117.81	1.2994	6650.8	1.7325	204.87	5.1976	2341.1	579.53	7.3633	1.2994	3.8982	87.493	1.2994	12.561	7040.2	1194.2	76.665	4489.6	32.485	14.138	281.1	5964.7	86.815	526.26	131.24	6.497000000000001	0	19.058	0.0	352.57	46.345	80.563	6517.4	17.759	0	24.689	0.0	0.0	854.58	27.721	1237.9	0.4331	57.174	269.41	68.002	20.791	0.0	9473.5	1080.7	2137.1	458.26	0.064913	0.4331	0.4331	130.81	0.4331	3.8982	27.721	472.55	38.116	5.6308	13.86	0	38.446999999999996	12.561	126.91	0.032365	0.0	1.7325	0.0	328.75	3.0319	1753.8	0.8663	4.3313	982.35	0.077309	0.0	149.43	6.0639	281.14	2.5988	0.0	0.013722999999999999	0.0	0	0.0	639.31	3.0319	153.76	0.8663	553.11	0.4331	4103.9	0.0	33.351	234.59	5.1976	1.2994	3.4651	0.4331	0.42532	12.994000000000002	0.19430999999999998	557.88	0	281.23	0.0	0.084338	26.421	0.052627999999999994	0.28404	0.016489	62.371	0.0	1	0	0	0	0	-1	0	0.012065000000000001	0.05925	0.050371	0.46847	0.047682
TCGA-EK-A2PL	CESC_1	327.33	36346.0	173620.0	0.0	3496.1	88.86399999999999	1647.4	32545.0	263.22	16814.0	1285.2	604.05	2586.6	448.82	894.83	9898.8	854.33	553.99	211.47	51575.0	266.59	3.6968	899.89	182420.0	117.29	114.74	174.92	15206.0	0	4.4994	11.249	3675.5	1289.7	0.5624	10342.0	58856.0	1	15250.0	154.67	110.91	427.45	366.7	11774.0	1749.7	1155.2	2754.8	48.369	0.0	1830.2	37166.0	458.38	3735.1	1208.7	0.04003	681.66	0.0	589.99	11.249	9389.8	1108.0	1753.1	13604.0	3635.0	11.811	0	34.28	24906.0	414.51	0.02315	1347.0	7806.0	80.99	2448.3	163.67	2809.3	1104.6	21.935	1535.4	0.089764	5.6243	13835.0	0.5624	758.8	25.309	1.1249	0.02112	0.0	0	0.0	414.51	647.36	2194.6	1.1249	2515.2	25.872	1751.4	0.0	375.14	66.85600000000001	4.4994	0.0	3097.9	0.5624	0.37006999999999995	100.11	0.08555	830.71	0	66.367	0.0	0.63932	103.49	0.019396	0.021996	0.028406	137.23	0.0	-1	-1	0	0	0	-1	-1	0.56626	0.096151	0.052065999999999994	0.064836	0.05928200000000001
TCGA-EK-A2PM	CESC_1	46.474	42040.0	244180.0	0.0	4751.1	162.48	2517.5	39295.0	130.06	9569.0	44600.0	6788.1	1240.8	650.27	7997.1	12043.0	20.535	299.02	424.75	16770.0	81.419	4.7276	27.38	95790.0	79.582	12.249	101.59	60673.0	0	4.3232	247.14	734.94	123.21	0.3603	34.225	9932.1	0	23626.0	5033.2	201.71	1709.5	210.03	733.13	16.212	1231.0	498.96	32.063	0.0	204.63	16069.0	124.65	1788.0	862.11	0.073015	263.71	0.0	486.0	29.541999999999998	709.0	1442.8	724.49	4308.8	5426.3	81.059	0	66.712	44428.0	277.76	0.020138	4.6834	2085.6	864.27	667.93	153.83	4152.4	429.43	2.1616	3318.0	0.24458000000000002	58.001999999999995	585.43	1.0808	1429.1	3.9629	0.0	0.014975	0.3603	0	873.28	546.88	8.286	931.28	28.820999999999998	1039.0	12.97	74.935	0.26265	105.2	14.425	5.7642	0.3603	256.15	1.0808	0.033225	1.8013	0.077999	598.4	-1	103.31	0.3603	0.07863200000000001	16.572	0.035035000000000004	0.018859	0.014441999999999998	18.012999999999998	0.0	1	1	0	1	1	1	-1	0.010043999999999999	0.046689999999999995	0.050106	0.045198	0.073766
TCGA-EK-A2R7	CESC_3	1382.0	5109.1	6790.5	2188.4	7497.3	74.83800000000001	1968.0	17.116	812.48	2392.5	81.88600000000001	7579.2	16.78	1588.0	786.98	4.6984	56295.0	1131.6	983.98	11453.0	468.83	44.306999999999995	2425.7	331.24	26.799	2446.5	197.33	1616.6	0	126.86	641.33	3829.8	28752.0	4157.1	205510.0	15.773	1	327.21	3316.4	38.946999999999996	1047.7	58.059	953.1	12.082	59.401	638.98	4194.3	11.075	0.3356	10187.0	996.39	1570.9	427.55	0.053251	209.75	6.712000000000001	700.73	870.88	4.6984	8.7256	1492.7	362.45	962.83	1562.9	0	28.228	85.57799999999999	224.52	0.020346	17.116	1.3424	0.0	371.84	15.773	997.74	19.8	2.0136	1201.8	0.076204	0.3356	39.265	38.929	553.59	0.3356	2.6848	0.056684000000000005	2.0136	0	183.24	458.43	0.3356	222.5	2.0136	1467.2	2.6848	695.7	2.5012	1573.0	342.55	58.73	32.218	0.3356	2.0136	0.73005	50.34	0.07852200000000001	824.9	1	100.01	16.109	0.06843400000000001	33.56	0.023245	0.22505	0.31648000000000004	268.14	0.0	-1	-1	0	1	0	-1	0	0.012625	0.07371	0.072629	0.045375	0.048842
TCGA-EK-A2R8	CESC_2	2761.7	13195.0	19501.0	2.4765	3047.8	3.302	631.1	0.0	130.84	4756.2	26.003	0.8255	158.91	422.25	2.0638	0.4128	7207.1	1257.7	208.03	18705.0	40.45	8.8354	56.547	1417.4	265.62	335.98	131.67	3181.1	0	37.973	2.0638	513.05	202.25	48.705	11.97	2.0638	1	739.65	0.0	19.328	1067.4	21.875999999999998	3534.4	0.0	1485.9	338.46	279.44	3.302	0.0	9597.0	840.78	4182.4	109.38	0.053233	5.3658	0.0	198.95	0.4128	0.0	7.4296	712.0	177.07	525.85	13.620999999999999	0	102.16	1832.2	297.6	0.021626	0.0	6.1913	0.0	925.39	0.0	1428.1	5.7786	0.4128	637.29	0.071173	0.0	106.9	0.8255	779.77	3.302	0.4128	0.01762	0.4128	0	77.185	561.76	0.0	165.1	72.232	1031.1	2.0638	1275.8	0.0	139.1	9.9061	5.3658	0.0	0.0	1.2383	0.5079199999999999	11.97	0.35097	758.23	0	165.92	0.4128	0.10097	20.638	0.021692	0.014376	0.017781	78.423	0.0	0	0	-1	0	0	-1	0	0.6222300000000001	0.049811	0.050594	0.04244	0.076847
TCGA-EK-A2R9	CESC_2	57.6	5808.6	91702.0	22.965	3480.1	22.212	1853.0	3.0118	274.07	4467.6	7.5294	721.32	62.118	720.94	1.1294	4.8941	33.882	865.13	311.34	18986.0	3.3882	17.366	26.729	159.62	80.065	46.681999999999995	258.63	2759.5	0	7.1529	6.4	3755.3	96.75299999999999	26.729	10.540999999999999	24.471	1	8387.8	0.7529	50.817	572.61	327.15	1575.9	46.306000000000004	280.47	3300.1	399.81	0.0	0.0	18239.0	389.65	2010.3	2727.9	0.067458	444.99	3.7647	526.68	12.424000000000001	1.1294	392.28	856.09	262.02	2763.3	179.2	0	87.194	441.6	361.79	0.022465	0.3765	28.612	0.0	1896.3	0.3765	1267.6	140.8	12.8	4020.7	0.071185	3.0118	103.15	7.5294	842.15	0.0	0.7529	0.017712000000000002	15.812000000000001	0	0.3765	724.71	0.0	284.61	134.78	1310.1	25.224	1225.0	0.0	153.22	123.48	20.329	11.294	2.2588	1.1294	0.6017399999999999	10.165	0.1294	596.71	0	27.105999999999998	2.6353	0.095737	28.235	0.024612000000000002	0.024938	0.021744	132.89	0.0	0	0	0	1	0	0	0	0.7009	0.038262	0.054509	0.5564	0.055455
TCGA-EK-A2RA	CESC_2	185.94	24266.0	161740.0	0.0	2365.0	46.875	1608.4	516.25	39.688	6464.1	64.062	407.81	303.75	682.5	5.9375	21.875	744.06	1055.3	80.938	88544.0	68.75	7.2678	15.0	54583.0	62.986999999999995	4.0625	102.19	10654.0	0	3.4375	33.75	2347.8	967.5	5.9375	2734.7	93.43799999999999	1	10726.0	48.75	230.06	368.44	595.31	2517.8	86.25	638.75	1680.3	159.38	0.0	102.5	19263.0	351.25	2446.2	1723.1	0.036869	705.0	0.0	35.312	1.25	1513.1	728.75	506.88	1394.7	3825.3	7.8125	0	40.431999999999995	2228.8	160.94	0.022921	0.3125	977.19	12.187999999999999	2883.4	4.6875	2096.6	954.38	5.625	4198.4	0.073286	0.0	101.25	0.0	410.77	33.125	2.1875	0.026787000000000002	0.625	1	2.1875	644.38	0.9375	1682.2	5.0	4115.6	12.5	3756.6	0.0	163.44	62.503	16.25	0.0	234.38	0.625	0.27158000000000004	189.38	0.076195	685.62	1	1.5625	0.3125	0.09833099999999999	17.188	0.020694999999999998	0.17074	0.021648	124.06	0.0	0	1	0	1	0	-1	1	0.66494	0.06744700000000001	0.056596	0.7622399999999999	0.044670999999999995
TCGA-EK-A2RB	CESC_1	739.44	28287.0	489230.0	0.0	298.46	47.769	3811.3	19379.0	33.162	17363.0	10629.0	845.24	3672.7	249.9	7433.1	4018.9	467.43	105.41	53.691	116510.0	866.17	1.8003	27.635	361320.0	223.5	27.24	386.89	26240.0	1	3.1583	49.743	4844.4	9043.8	3.5531	2756.0	5469.8	1	14212.0	4746.9	68.155	232.14	404.66	8557.0	2324.5	658.11	3978.3	12.239	0.0	1792.3	36630.0	81.721	3910.0	2392.0	0.077921	852.74	0.0	480.85	0.0	20529.0	2382.9	678.25	20430.0	15090.0	22.503	0	30.605999999999998	23896.0	268.85	0.018716999999999998	2825.5	2421.2	822.74	3049.3	57.244	2799.1	772.21	58.428999999999995	2105.0	0.072392	3.1583	37865.0	0.7896	8248.5	250.3	1.9739	0.020669	0.0	0	0.0	278.72	997.24	1118.4	1.9739	2117.7	29.214000000000002	3760.8	0.0	240.43	190.99	3.9479	0.7896	5937.2	0.0	0.18217	189.1	0.07384600000000001	1356.9	0	102.64	0.0	0.6925100000000001	218.71	0.020856	0.018414	0.014743000000000001	60.008	1.9739	0	-1	0	1	0	0	1	0.5976100000000001	0.060911	0.047641	0.8344	0.051907
TCGA-EK-A2RC	CESC_1	283.9	12577.0	436290.0	35.961	1586.8	289.96	3424.6	2372.3	236.59	13771.0	168.07	1181.4	5968.4	309.26	1817.0	995.17	5108.7	568.18	282.39	74098.0	534.12	5.0521	265.35	444090.0	66.23899999999999	281.63	419.8	27606.0	0	131.73	137.79	8819.9	8223.7	427.75	3318.6	5553.9	1	18596.0	376.64	47.34	475.82	397.84	6550.6	761.62	1538.8	3566.2	375.89	3.0283	6697.8	32068.0	129.08	3452.6	5114.0	0.054637	1239.0	1.8927	284.66	83.65700000000001	9980.9	2514.2	936.88	3950.8	7308.4	28.39	0	44.907	18504.0	467.87	0.022591999999999998	49.588	6640.7	844.52	4717.7	31.419	2512.0	991.39	51.102	3093.4	0.07222200000000001	4.5424	1461.5	10.978	3312.6	31.796999999999997	3.4068	0.042347	0.7571	0	3.0283	420.56	41.261	1686.8	6.0566	1774.2	97.662	1811.3	0.18711	386.49	186.82	6.4351	2.2712	2958.3	1.1356	0.38382	171.48	0.092997	1388.1	0	219.72	0.0	0.58615	91.227	0.022629	0.020706	0.016569999999999998	95.391	0.7571	0	-1	0	1	0	0	0	0.55858	0.49716000000000005	0.047830000000000004	0.48605	0.061549
TCGA-EK-A2RE	CESC_1	168.25	103950.0	521300.0	3.7089999999999996	925.23	235.69	1408.1	64938.0	133.86	14177.0	703.36	627.5	15430.0	373.6	645.71	71964.0	926.24	410.01	395.85	100070.0	169.94	2.7748	1.6859	8260.0	392.36	118.01	796.43	65831.0	0	6.7437	221.87	4084.6	164.21	0.6744	3503.3	89172.0	0	19940.0	481.83	184.8	723.93	100.48	11729.0	4573.6	3725.5	3782.5	34.056	2.6975	506.45	63698.0	434.63	2898.8	5473.5	0.03381	2808.1	2.6975	893.53	45.52	9847.8	1877.1	1580.0	48279.0	1702.1	56.309	0	31.633000000000003	40555.0	394.84	0.025147	1834.6	33639.0	1171.7	2095.9	270.76	7622.0	1498.8	13.825	5251.6	0.089127	1326.8	22058.0	0.6744	871.74	19.894000000000002	62.379	0.010374	1.0115	0	2.0231	454.52	1471.5	4417.1	3.7089999999999996	3142.5	43.833999999999996	1881.8	0.0	183.76	32.333	4.7206	0.0	3864.1	1.0115	0.050361	211.75	0.095691	1411.8	0	809.7	0.0	0.72491	76.878	0.020607	0.021893	0.017611	80.92399999999999	0.0	1	-1	0	0	0	0	-1	0.34611	0.042664	0.040587	0.041361	0.07007999999999999
TCGA-EK-A2RJ	CESC_2	1.3895	43855.0	17056.0	0.0	325.14	10.769	79.548	464.79	219.89	3343.8	199.39	0.0	6398.6	180.98	0.3474	335.56	203.21	792.01	35.085	7601.2	58.011	17.953	1.7369	234.48	520.09	18.410999999999998	834.04	2382.6	0	3.1264	65.306	47.938	2647.7	9.3791	2600.4	2275.3	0	97.264	0.0	5.0494	1033.1	22.927	1801.1	0.0	2002.6	1243.9	20.842	20.148	1.7369	16123.0	1328.3	2829.3	483.54	0.059311	1.3895	0.3474	4.5158	0.0	23.621	35.085	1015.4	595.05	18.063	202.87	0	14.587	665.91	178.55	0.032966	0.3474	1883.8	2.0842	421.36	1.3895	3089.9	581.85	2.0842	2258.3	0.07310599999999999	0.0	3009.6	2.0842	304.79	0.0	0.6947	0.021766999999999998	0.0	0	0.0	341.47	0.3474	419.28	146.24	1065.0	1.0421	2570.6	0.0	8.337	10.386	5.558	0.6947	115.33	3.8211	0.057302	9.7264	0.18076	900.74	-1	85.10600000000001	0.0	0.098922	11.811	0.027094999999999998	0.025639	0.017251	48.632	0.0	0	0	-1	-1	0	-1	0	0.06794700000000001	0.055517	0.08884500000000001	0.08142200000000001	0.062807
TCGA-EK-A2RK	CESC_2	213.09	49236.0	467030.0	0.0	1991.3	2.5455	948.36	84.36399999999999	18.546	11754.0	164.0	2754.2	68.0	288.0	6053.1	58.545	192.73	372.36	39.635999999999996	69288.0	26.909000000000002	4.7432	72.36399999999999	246310.0	36.048	559.64	349.45	28135.0	0	4.0	326.91	5257.8	11127.0	26.546	1672.4	646.18	1	40443.0	92.727	115.54	680.36	200.36	5561.1	12.364	1379.3	620.36	315.27	0.0	159.64	31822.0	75.63600000000001	738.91	158.18	0.1118	776.36	1.4545	140.36	1.0909	3835.3	3451.3	1169.5	1817.5	11618.0	17.090999999999998	0	57.677	39948.0	307.64	0.021275	0.0	356.0	1.0909	355.27	1.4545	3805.8	199.64	30.182	1644.0	0.091206	0.3636	179.27	1.8182	2302.0	10.182	5.0909	0.01969	0.0	0	1.0909	296.73	1.8182	705.09	46.181999999999995	4355.3	38.909	2597.4	0.0	150.55	160.23	6.5455	0.0	21.090999999999998	1.0909	0.25784	12.0	0.09447	747.27	0	6.6109	0.0	0.10295	106.18	0.020725999999999998	0.028674	0.018907	57.818000000000005	0.0	0	0	0	0	-1	0	-1	0.4905	0.061761	0.06356200000000001	0.058514	0.061946
TCGA-EK-A2RL	CESC_3	638.35	4719.8	11681.0	1494.0	13180.0	98.334	749.12	14.785	2456.5	731.05	15.255	3079.8	84.48700000000001	2749.8	30.744	4.2244	47552.0	4047.4	2221.3	5068.2	686.46	18.579	4573.3	324.81	140.16	1388.4	1848.6	89.885	0	1847.0	233.51	3486.5	13427.0	5788.8	60969.0	1.1734	0	7.7447	2.1122	1.0929	1486.7	12.673	1047.4	0.4694	0.0	534.15	3299.2	34.968	0.0	7698.4	2433.0	1151.4	188.69	0.27279000000000003	2.5816	396.39	1553.6	646.33	0.0	5.8672	4759.2	117.58	59.141000000000005	1196.9	1	22.404	3.9897	168.04	0.9054399999999999	0.4694	0.0	0.0	27.458000000000002	592.82	397.32	1.6428	0.4694	320.58	0.081468	0.0	64.07	20.418	414.04	1.4081	1.6428	0.58092	13.377	1	333.25	2228.6	0.0	280.69	0.4694	714.86	0.4694	544.0	0.0	601.97	1991.9	9.6222	148.56	0.2347	21.590999999999998	0.8439	65.947	0.07500599999999999	808.5	0	395.39	164.99	0.77609	26.05	0.018039	0.02712	0.017464	388.88	0.0	0	0	0	1	0	0	0	0.012548	0.04186	0.89825	0.9283299999999999	0.050305
TCGA-EK-A2RM	CESC_3	1003.5	2786.8	88.111	527.51	14209.0	962.68	1517.1	252.02	2001.2	1109.7	3819.2	1957.7	46.941	613.7	6671.8	23.855	14457.0	956.14	242.02	10063.0	712.58	5.0073	2065.4	25.394000000000002	266.14	1577.9	1685.7	255.87	1	31.166	2.6933	5669.9	19054.0	1536.7	67421.0	12.697000000000001	0	18.084	350.13	10.765999999999998	5770.3	25.779	1854.6	0.0	5.7715	863.02	908.81	12.312000000000001	0.0	10695.0	3320.9	1379.0	273.18	0.12982	0.3848	5.3867	159.29	40.015	1.1543	11.158	1617.9	455.56	901.5	1773.8	0	79.615	4.2324	165.06	0.077649	31.551	30.396	0.0	629.09	20.008	545.98	258.18	0.0	1124.3	0.067014	0.0	1.5391	84.648	674.5	0.0	3.8476	0.015253999999999998	14.235999999999999	0	0.0	704.5	0.3848	661.41	7.6953	748.75	11.927999999999999	3015.0	0.25035999999999997	125.43	103.5	15.39	6.1562	10.004	2.6933	0.79714	58.099	0.10712	447.48	-1	0.0	5.0019	0.07799500000000001	82.339	0.022469	0.019198	0.018419	295.11	0.0	-1	1	-1	1	-1	-1	1	0.012653	0.048445	0.041178	0.8210200000000001	0.06439
TCGA-EK-A2RN	CESC_1	687.58	23708.0	717900.0	0.0	124.08	428.45	3462.6	15515.0	44.559	17729.0	2344.5	1461.5	13541.0	219.37	108.31	5955.8	54.842	331.79	598.46	109260.0	110.37	1.3883	1.371	391290.0	261.0	9.5973	162.47	22351.0	0	6.1697	349.61	4218.7	21020.0	3.4276	2744.8	15740.0	1	18087.0	634.11	115.23	320.82	639.59	2059.3	4810.3	2881.2	10426.0	40.446	0.0	826.74	17167.0	174.81	3646.3	7929.4	0.035434	396.23	0.0	150.81	0.6855	11017.0	360.58	636.85	35892.0	16733.0	16.452	0	23.949	19321.0	486.03	0.018918	12.339	12266.0	40.446	2545.3	10.968	5245.6	3171.9	6.1697	5033.8	0.073814	6.8552	27338.0	2.7421	5355.1	10.968	8.2262	0.023178999999999998	0.0	0	0.0	829.48	1457.4	3878.7	2.0566	2795.5	6.1697	4712.2	0.0	147.39	654.67	0.6855	0.0	1655.5	8.9117	0.42728999999999995	320.14	0.07469500000000001	1363.5	1	502.66	1.371	0.58835	101.46	0.027393	0.01875	0.015546	157.67	0.0	1	0	-1	1	1	-1	0	0.60682	0.044399	0.045097000000000005	0.7427199999999999	0.031276
