SKCM	Labels	N:GEXP::TIMP1:7076:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	B:MUTA:HOTS:NRAS:pQ61:	B:MUTA:nons:NF1::	N:METH:cg08195943:TRH:TssD955:Island	B:MUTA:nons:NRAS::	B:MUTA:COMP:NF1::	B:MUTA:COMP:NRAS::	B:MUTA:COMP:SPTA1::	B:MUTA:nons:SPTA1::	N:GEXP::TFAP2A:7020:	N:GEXP::ETV1:2115:	N:GEXP::TIMP2:7077:	N:GEXP::SPRY2:10253:	N:GEXP::KIT:3815:	N:GEXP::NF1:4763:	B:MUTA:COMP:APOB::	B:MUTA:LOF:NF1::	B:MUTA:COMP:SETD2::	N:GEXP::DTX4:23220:	B:MUTA:nons:SETD2::	N:MIR::hsa-miR-4746-5p:Corrected:	N:METH:cg10205753:RGS20:TssD66:Island	N:MIR::hsa-miR-125b-1-3p:Corrected:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::NUMA1:4926:	N:GEXP::CALU:813:	N:GEXP::LMNA:4000:	N:METH:cg01522826:LRRIQ1:TssD4:NA	N:GEXP::PLXNA1:5361:	N:MIR::hsa-miR-153-5p:Corrected:	N:MIR::hsa-miR-1:Corrected:	N:GEXP::CSDE1:7812:	N:GEXP::EGR1:1958:	B:MUTA:nons:KEL::	B:MUTA:LOF:FOXA1::	N:GEXP::TF:7018:	N:GEXP::NUDT19:390916:	N:GEXP::SNX19:399979:	N:MIR::hsa-miR-615-3p:Corrected:	N:MIR::hsa-miR-212-3p:Corrected:	B:MUTA:HOTS:BRAF:pK601:	B:MUTA:COMP:KEL::	N:METH:cg22376940:MPZL3:TssD24:NA	B:MUTA:LOF:UNCX::	N:GEXP::CASC2:255082:	N:MIR::hsa-miR-16-2-3p:Corrected:	N:GEXP::ALDH1A3:220:	N:GEXP::BMPER:168667:	N:METH:cg19430897:HIST1H2AB:TssU348:Shore	N:GEXP::ART5:116969:	I:CNVR::PARP12:64761:	N:MIR::hsa-miR-671-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::GSPT2:23708:	N:METH:cg06078334:GABBR1:TssD163:Island	N:GEXP::LOC401431:401431:	N:MIR::hsa-miR-431-3p:Corrected:	B:MUTA:nons:MAP2K1::	B:MUTA:COMP:MAP2K1::	N:METH:cg19190714:GMPR:TssD129:Island	N:GEXP::H19:283120:	N:MIR::hsa-miR-671-3p:Corrected:	N:MIR::hsa-miR-33a-5p:Corrected:	N:METH:cg02569458:RASSF9:TssD256:NA	B:MUTA:HOTS:NRAS:pG13:	N:GEXP::HSPA8:3312:	N:GEXP::PYROXD2:84795:	N:METH:cg04829853:HAPLN3:TssD537:Island	N:GEXP::SPTBN1:6711:	N:METH:cg15700487:GOLPH3L:TssU138:NA	I:CNVR::FRMD3:257019:	I:CNVR::NFASC:23114:	I:CNVR::FUCA1:2517:	B:MUTA:HOTS:NRAS:pG12:	N:METH:cg26789869:BASP1:TssD1350:Shore	N:METH:cg20072442:LRRTM1:TssD1145:Island	N:METH:cg14263942:CDKL2:TssU61:Island	N:MIR::hsa-miR-337-3p:Corrected:	N:MIR::hsa-miR-1249:Corrected:	N:GEXP::BAGE:574:	N:METH:cg06626655:RSPO1:TssD373:Island	I:CNVR::DAAM1:23002:	I:CNVR::ZNF493:284443:	I:CNVR::ATAD5:79915:	I:CNVR::GRAMD1B:57476:	I:CNVR::MIR4533:100616362:	I:CNVR::PRKCE:5581:	I:CNVR::ABHD15:116236:	I:CNVR::FLJ46257:400932:	I:CNVR::MIR490:574443:	I:CNVR::ARHGEF19:128272:	I:CNVR::KPNA3:3839:	I:CNVR::BTBD6:90135:	N:GEXP::ZC3H13:23091:	N:GEXP::CFL1:1072:	N:MIR::hsa-miR-504-5p:Corrected:	N:METH:cg18791121:CYB5R2:TssU81:Island	N:METH:cg07057636:CYP1B1-AS1:TssD81:Island	N:METH:cg09290941:COCH:TssU36:Island	N:METH:cg15945016:HIST1H3A:TssU21:Island	N:METH:cg12991522:PPL:TssD405:Island
TCGA-BF-AAP6	SKCM_1	8880.2	1	1	1	0	0	0.76984	0	0	0	0	0	7794.9	916.4	25713.0	3363.6	2139.9	2238.4	0	0	0	1136.0	0	6.084	0.058514	3.042	9.6329	8643.2	16833.0	26110.0	0.05848300000000001	11412.0	0.507	2.028	8409.7	613.16	0	0	19.708	610.93	2521.0	25.35	34.983000000000004	0	0	0.034261	0	9.8538	16.730999999999998	10232.0	2.5429	0.043463	3.1786	1	20.28	21.801	351.24	0.039044	60.995	15.717	0	0	0.026376	200.57	23.829	3.042	0.044905	0	35180.0	79.46600000000001	0.013147	13984.0	0.08418300000000001	-1	1	0	0	0.05481900000000001	0.022862	0.012129000000000001	25.857	14.196	71.28699999999999	0.089742	0	0	0	1	1	0	0	0	1	0	1	0	6722.8	30812.0	0.0	0.020913	0.05139	0.020291	0.043459	0.036578
TCGA-BF-AAP7	SKCM_1	25924.0	1	1	1	0	0	0.22644	0	0	0	0	0	6663.6	630.59	43425.0	1322.4	264.36	1243.2	0	0	0	1222.6	0	10.734000000000002	0.049492	4.7705	8.3483	6553.2	3846.1	52575.0	0.06543	4954.8	0.39754	1.1926	6673.5	2642.9	0	0	2881.9	460.12	1634.7	25.84	19.877	0	0	0.049751	0	3.3294	11.925999999999998	2986.6	17.979	0.065401	0.0	0	9.1434	13.914000000000001	278.34	0.034854	88.04299999999999	10.335999999999999	0	0	0.029597000000000002	2294.6	8.3483	5.5655	0.22976	0	23820.0	233.06	0.021450999999999998	12682.0	0.33419	-1	1	0	0	0.08000399999999999	0.033	0.012395	17.492	9.9385	0.6659	0.088994	0	0	0	0	0	0	0	0	0	0	0	0	3557.8	42702.0	5.5655	0.025664999999999997	0.054313	0.021948	0.038106	0.038152
TCGA-BF-AAP8	SKCM_3	11874.0	0	0	0	0	0	0.054838	0	0	0	0	0	2550.3	252.95	14802.0	809.2	1666.9	1713.5	0	0	0	102.55	0	1.3734	0.046975	2.0601	4.8069999999999995	7854.5	3249.2	17888.0	0.08468400000000001	1993.8	1.8312	14.879000000000001	6990.1	3660.0	0	0	1097.0	709.76	1877.6	5.0359	35.251	0	0	0.09599400000000001	0	7.457999999999999	8.6983	165.27	5.5935	0.07160599999999999	277.19	0	13.048	25.866	198.88	0.027301	74.083	4.8069999999999995	0	0	0.037413999999999996	756.37	6.1804	7.3249	0.039957	0	8017.4	471.72	0.011984	8627.7	0.14235	0	1	-1	0	0.41303999999999996	0.016085	0.01285	34.793	4.8069999999999995	0.0	0.085833	0	0	0	0	0	1	0	0	0	-1	0	0	1298.9	15226.0	1.1445	0.0315	0.056727	0.020228	0.046488	0.024967
TCGA-D3-A1Q1	SKCM_2	4317.0	0	0	0	0	0	0.91737	1	0	1	0	0	4047.6	3091.3	16036.0	3441.6	569.84	2655.4	0	0	0	205.23	0	3.1821	0.045027	8.8391	18.032	3607.8	24242.0	11923.0	0.85583	9007.9	1.4143	1.0607	28045.0	3338.5	0	0	12457.0	575.57	1352.1	34.649	36.064	0	0	0.060985000000000004	0	16.476	4.9499	432.1	4.6562	0.07382799999999999	2.5072	1	17.325	0.70713	243.55	0.024041999999999997	238.47	2.1214	0	0	0.031157	45640.0	4.5963	12.375	0.30312	0	38920.0	238.54	0.012891999999999999	16596.0	0.045138	-1	1	-1	1	0.05656799999999999	0.76865	0.8708	2.475	10.960999999999999	0.0	0.029175	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	7648.6	10342.0	0.0	0.02334	0.062786	0.024205	0.040701	0.034645
TCGA-D3-A1Q3	SKCM_3	6983.2	0	0	0	0	0	0.5171399999999999	0	0	0	0	0	9321.9	42.175	63754.0	618.56	28737.0	2587.8	0	0	0	2550.7	0	12.265999999999998	0.040151	0.95578	8.7613	6204.3	10858.0	36762.0	0.64194	9615.2	4.6196	1.5930000000000002	11853.0	3955.4	0	1	20.209	382.21	2134.0	36.957	4.9382	0	0	0.67618	1	15.155999999999999	3.9824	747.86	4.1735	0.41381999999999997	1.318	1	18.477999999999998	2.8673	336.52	0.094519	45.522	1.7523	0	0	0.041283	1016.8	9.5578	11.31	0.5882	0	35374.0	92.696	0.3873	18885.0	0.04467	0	1	0	0	0.76007	0.57495	0.009964299999999999	2.8673	2.8673	0.0	0.57097	0	0	0	0	0	0	0	0	1	0	1	0	3065.1	19723.0	3.3452	0.61193	0.6116	0.52947	0.47462	0.68071
TCGA-D3-A1Q4	SKCM_1	13072.0	1	1	1	0	0	0.5021800000000001	0	0	0	0	0	388.54	3453.4	27625.0	2141.6	273.36	2726.5	1	0	0	219.51	0	6.5646	0.05462	9.1435	3.7512	7423.2	12571.0	15550.0	0.040731	2371.2	12.895	5.1579	8714.6	3299.4	0	0	21676.0	468.19	1722.0	26.726999999999997	16.410999999999998	0	0	0.048889999999999996	0	22.436999999999998	7.0335	1300.4	6.7311	0.07205299999999999	4.1135	0	12.190999999999999	60.722	255.78	0.039138	166.89	42.67	0	0	0.033115	7801.8	6.3301	5.1579	0.079177	0	38188.0	286.07	0.014776	15356.0	0.46642	0	0	-1	0	0.20349	0.025509	0.015201	81.354	4.2201	0.0	0.065819	-1	0	0	0	0	0	0	0	0	-1	0	-1	4873.7	13160.0	7.2679	0.019503	0.11235999999999999	0.017876	0.042176	0.046527
TCGA-D3-A1Q5	SKCM_1	49492.0	1	1	1	0	0	0.85049	0	0	0	0	0	1496.3	4703.0	7338.7	3966.9	896.06	2784.7	0	0	0	243.29	0	4.6683	0.049076999999999996	6.3488	3.3611	8149.4	8210.7	7996.0	0.026933	4286.1	8.5896	4.5749	8531.1	2435.8	0	0	5498.0	645.35	1194.8	6.6289	12.604000000000001	0	0	0.068634	0	52.541000000000004	8.4962	1903.1	349.51	0.10242000000000001	10.28	1	11.297	2.6142	998.29	0.04308	187.21	3.5479	0	0	0.034873	17168.0	4.2948	5.6953	0.042723000000000004	0	16598.0	561.39	0.013535	9523.7	0.10534	-1	0	0	0	0.056926	0.84475	0.012355	5.5085	2.8943	90.337	0.0775	0	1	0	-1	1	0	0	0	1	0	0	-1	3576.2	6974.3	6.4422	0.029764999999999996	0.081192	0.022331999999999998	0.077295	0.031833
TCGA-D3-A1Q6	SKCM_1	48723.0	1	1	1	0	0	0.61033	0	0	0	1	1	336.1	4525.3	4668.1	8493.1	12.431	2206.7	0	0	0	23.02	0	3.341	0.059989999999999995	9.2211	9.4884	3672.5	29718.0	8934.6	0.37504	1268.4	2.0046	0.66819	10694.0	2062.2	0	0	110.5	1359.6	2628.9	5.2119	7.7511	0	0	0.047409	0	10.129	6.281000000000001	5757.1	5.9853	0.067424	2.302	1	18.041	338.51	1272.6	0.057395	63.536	127.76	1	1	0.028123000000000002	65.377	22.719	2.0046	0.097975	0	65599.0	3.2228	0.025462000000000002	4093.9	0.46205	1	0	0	0	0.063093	0.036974	0.015405	204.2	3.8755	0.4604	0.064101	0	1	0	0	0	1	0	1	1	0	1	0	2331.9	18265.0	2.0046	0.021478	0.08747200000000001	0.018504	0.069802	0.045504
TCGA-D3-A1Q7	SKCM_1	8578.7	1	1	1	0	0	0.33375	0	0	0	0	0	4096.9	1328.9	17702.0	493.6	931.93	2221.5	0	0	0	765.28	0	21.588	0.041694999999999996	1.6479	25.214000000000002	3216.8	5493.5	20905.0	0.039941000000000004	4485.5	12.524000000000001	0.8239700000000001	9684.2	3947.9	0	1	3789.1	498.23	1473.6	32.135	30.651999999999997	0	0	0.035097	0	15.913	16.15	1003.7	8.1013	0.08518200000000001	1.736	0	6.5918	29.498	341.41	0.17476	72.555	15.82	0	0	0.027487	4929.3	5.603	6.7566	0.23740999999999998	0	28536.0	86.79899999999999	0.017539	23654.0	0.040688999999999996	0	1	0	0	0.42958	0.43782	0.031385	35.266	4.9438	0.0	0.21591999999999997	0	0	0	-1	0	0	0	0	0	0	0	0	6756.2	14364.0	1.1536	0.31513	0.093132	0.59363	0.09555	0.15972999999999998
TCGA-D3-A1Q8	SKCM_2	25637.0	0	0	0	1	0	0.55005	1	0	1	0	0	2119.1	2194.7	18839.0	3055.6	119.74	2283.9	0	0	0	138.74	0	10.446	0.037021	9.9404	6.5708	5123.9	22462.0	32287.0	0.042705	4810.7	0.84241	8.4241	13820.0	2192.7	0	0	19.335	500.34	914.86	25.104	8.9296	0	0	0.04927	0	23.406	8.4241	13204.0	129.24	0.050835000000000005	1.0176	0	15.332	33.359	381.27	0.5728300000000001	143.4	18.533	1	1	0.02823	6192.3	9.2665	1.8533	0.089186	0	35811.0	50.203	0.4384	28228.0	0.066356	-1	1	0	0	0.067273	0.01971	0.01316	42.794	3.8751	46.593999999999994	0.081014	0	0	0	0	0	0	0	-1	0	0	-1	0	2482.0	16360.0	2.5272	0.59125	0.57235	0.017057	0.037152	0.063238
TCGA-D3-A1Q9	SKCM_1	9582.5	1	1	1	0	0	0.27396	0	0	0	0	0	3242.5	608.24	22444.0	522.57	278.09	4074.1	0	0	0	1092.6	0	12.257	0.044752	0.0	27.068	3742.7	10545.0	10910.0	0.037712	11672.0	4.0858	1.0214	5408.6	395.39	0	0	192.09	208.24	1125.2	9.193	7.1501	0	0	0.071465	0	7.5783	9.193	418.36	0.3295	0.083071	16.804000000000002	1	21.961	7.6609	70.181	0.046694	17.822	4.5965	0	0	0.026156	1537.7	3.0643	3.0643	0.047788	0	34641.0	38.88	0.012117000000000001	34106.0	0.62739	1	-1	-1	0	0.088811	0.025863	0.012440000000000001	12.767999999999999	10.725	5.196000000000001	0.034722	1	-1	1	-1	1	1	1	1	1	0	0	1	2175.9	11051.0	0.51072	0.023516	0.087791	0.021277	0.048875999999999996	0.037712
TCGA-D3-A1QA	SKCM_1	3809.9	1	1	1	0	0	0.65909	0	1	0	1	1	14216.0	1178.9	42480.0	1438.1	7.2139	4453.7	0	1	0	73.881	0	4.5489	0.037785	0.41353	10.752	7235.6	18515.0	15520.0	0.82965	7123.1	1.2406	1.2406	16102.0	1236.6	0	1	0.2488	299.25	2370.2	13.232999999999999	6.202999999999999	0	0	0.16535999999999998	0	12.189	6.6166	50.848	1.4925	0.31744	1.4925	1	4.5489	4.9624	19.901	0.75683	10.204	2.0677	0	0	0.027147000000000004	184.83	1.2406	2.0677	0.36785	0	39207.0	131.09	0.014444	8824.6	0.047242	-1	0	0	0	0.78515	0.88712	0.8793200000000001	2.8947	4.1353	13.259	0.034221	0	0	1	0	0	0	1	0	1	0	0	0	3756.0	17580.0	1.2406	0.95849	0.84015	0.034248	0.7337899999999999	0.61168
TCGA-D3-A1QB	SKCM_2	3901.3	0	0	0	1	0	0.41026999999999997	1	0	1	0	0	10558.0	274.57	20185.0	482.53	1260.8	1507.7	0	0	0	487.82	0	6.1085	0.062314	1.3883	14.437999999999999	8072.7	6973.9	28795.0	0.07821399999999999	8686.4	9.4404	0.0	10087.0	619.82	0	0	890.03	669.0	1188.9	15.549000000000001	13.328	0	0	0.37640999999999997	0	20.858	7.7745	203.99	0.0	0.47936999999999996	13.075	0	18.602999999999998	19.159000000000002	198.93	0.0349	86.413	50.812	0	0	0.029663	956.34	6.9415	5.5532	0.29167	0	31267.0	198.3	0.014584999999999999	11725.0	0.5058699999999999	0	1	0	0	0.053054	0.023241	0.01251	9.4404	5.5532	0.0	0.068699	0	1	0	-1	0	0	0	0	0	0	-1	0	1082.7	20803.0	3.0543	0.021869	0.11227000000000001	0.022296	0.073765	0.047626
TCGA-D3-A2J6	SKCM_3	4525.2	0	0	0	0	0	0.64222	0	0	0	0	0	6358.3	279.36	30615.0	717.32	1093.6	746.85	0	0	1	325.81	1	29.747	0.048544	0.0	24.93	13307.0	16750.0	13844.0	0.5252100000000001	7130.7	3.6829	1.1332	9953.2	891.84	0	0	89.25	628.07	1440.3	3.1163	9.9155	0	0	0.060192999999999997	0	30.855999999999998	10.199	317.07	1.6589	0.094102	0.9954	0	42.211999999999996	16.430999999999997	381.55	0.029904000000000003	36.244	5.9493	0	0	0.026289999999999997	1038.2	4.5328	2.2664	0.039267	0	42228.0	36.165	0.016063	10462.0	0.058872	0	0	0	0	0.10337	0.43737	0.012819999999999998	6.7992	13.315	0.0	0.053189	-1	0	-1	-1	0	0	-1	0	0	0	-1	-1	1083.0	19276.0	0.5666	0.028602	0.069063	0.031955000000000004	0.10024	0.030114
TCGA-D3-A2J7	SKCM_1	18125.0	1	1	1	0	0	0.37739	0	0	0	0	0	755.54	1935.0	39180.0	929.82	61.138999999999996	2237.7	1	0	0	1190.2	0	3.6789	0.06396	1.8988	5.9337	6651.3	26701.0	12148.0	0.40771999999999997	8725.5	5.9337	1.0681	4519.2	864.09	0	0	0.0	579.29	882.43	5.459	8.9005	0	0	0.049855000000000003	0	30.06	6.2897	3585.3	3.0569	0.057496000000000005	0.0	1	12.579	23.379	43.816	0.04635	52.513000000000005	8.7819	0	0	0.029731999999999998	1879.5	7.4764	12.817	0.38921	0	32200.0	407.08	0.092114	16481.0	0.049384	-1	0	0	0	0.31995	0.19339	0.013297	22.548000000000002	5.5777	7.9175	0.10357000000000001	0	0	0	-1	0	0	0	1	1	0	-1	0	3116.6	18045.0	0.0	0.024988	0.081763	0.5244300000000001	0.07275	0.038785
TCGA-D3-A2J8	SKCM_2	14111.0	0	0	0	1	0	0.31871	1	0	1	0	0	645.57	799.71	12262.0	2541.9	26.705	636.28	0	0	0	311.76	0	15.174000000000001	0.041083	17.287	34.958	4585.8	7709.7	39398.0	0.049633	19493.0	8.4514	0.57624	9400.9	3670.0	0	0	14.514000000000001	642.09	1597.7	9.0277	19.784000000000002	0	0	0.30844	0	11.321	38.224000000000004	615.53	26.415	0.056749	0.2903	0	28.236	24.201999999999998	262.41	0.028026	38.647	14.214	0	0	0.032806	1681.0	10.372	5.9544	0.12012	0	43502.0	86.50200000000001	0.014466	5505.9	0.052926	0	1	0	0	0.061475999999999996	0.06428500000000001	0.013401	22.857	5.1861	0.0	0.23371	0	0	0	0	0	0	0	0	0	0	0	0	997.68	29597.0	0.38416	0.028415	0.10021000000000001	0.024909999999999998	0.080952	0.25309
TCGA-D3-A2J9	SKCM_3	21242.0	0	0	0	0	0	0.054974	0	0	0	0	0	2752.1	2035.1	9939.0	2197.8	37.519	1575.8	0	0	1	331.55	1	5.2791	0.046951	1.6893	24.284000000000002	8246.0	4136.5	13771.0	0.34565	3953.8	26.184	1.4782	11791.0	1759.0	0	0	211.62	408.49	1955.4	3.1675	16.26	0	0	0.035919	0	11.382	14.148	20568.0	2.1078	0.077597	0.0	1	18.583	3.5898	380.67	0.032623	124.21	1.2670000000000001	0	0	0.035739	1428.0	6.1238	9.7136	0.32474000000000003	0	22506.0	511.14	0.013924	11264.0	0.053273	0	1	0	0	0.06377200000000001	0.10743	0.012567	9.5024	6.9684	1.3616	0.11832999999999999	0	0	0	0	0	0	0	0	1	0	0	0	11103.0	18099.0	0.21116999999999997	0.022354	0.09710099999999999	0.021497	0.06981699999999999	0.07243
TCGA-D3-A2JA	SKCM_1	32439.0	1	1	1	0	1	0.5546399999999999	0	1	0	0	0	147.75	1873.9	14770.0	1973.4	43.693999999999996	787.84	1	0	0	127.03	0	9.5258	0.05268099999999999	9.3333	9.2371	5810.1	17136.0	18784.0	0.041184	3405.4	3.8488	0.38488	14367.0	2773.0	0	0	2.2523	525.23	1747.3	5.5808	58.693999999999996	0	0	0.102	0	8.5586	10.969000000000001	11408.0	576.58	0.055463	2.7027	1	20.88	160.98	388.29	0.177	76.18	115.27	0	0	0.032560000000000006	2617.1	8.6598	3.4639	0.16064	0	32109.0	47.748000000000005	0.014849000000000001	15485.0	0.042698	0	1	1	0	0.082966	0.035437	0.011378000000000001	152.32	3.7526	0.0	0.06580599999999999	-1	1	0	0	1	1	0	1	1	1	-1	-1	1584.2	15277.0	2.5979	0.026226	0.11329000000000002	0.021629	0.075896	0.049105
TCGA-D3-A2JB	SKCM_3	6501.4	1	1	0	0	0	0.30633	0	0	0	0	0	4909.2	491.39	17329.0	2043.8	100.28	1406.7	0	0	1	664.22	1	7.3091	0.042868	0.0	21.51	5029.0	5725.6	25590.0	0.051805	7989.0	10.024	3.1325	10718.0	2862.4	0	0	44.794	419.19	952.37	6.0561	10.65	0	0	0.053511	0	10.697000000000001	16.08	810.97	7.6885	0.078497	1.0028	0	15.454	1.4618	234.66	0.033341	48.486999999999995	1.8795	0	0	0.0274	1317.7	11.277000000000001	5.8473	0.27981999999999996	0	15306.0	140.4	0.014719999999999999	11124.0	0.47886000000000006	1	0	0	0	0.051698	0.031083999999999997	0.010206999999999999	4.8031	5.012	0.0	0.14505	0	0	1	-1	0	0	1	-1	0	0	0	0	4331.6	19267.0	2.2971	0.018884	0.06913	0.019346000000000002	0.11345999999999999	0.044746
TCGA-D3-A2JC	SKCM_3	26057.0	0	0	0	0	1	0.5292100000000001	0	1	0	1	1	951.15	1415.8	34025.0	1819.1	524.83	2287.8	0	0	1	5728.7	1	7.0906	0.051724	1.1818	13.545	7292.6	16041.0	16048.0	0.43051000000000006	11725.0	2.1817	1.4545	10828.0	40992.0	0	0	1695.6	727.9	2075.1	6.1816	9.7269	0	0	0.083196	0	6.8631	9.0905	562.77	4.8446	0.052672000000000004	0.4037	1	18.454	11.272	521.2	0.043970999999999996	112.7	2.9999	1	1	0.046881	183.29	8.4542	6.9088	0.083437	0	34744.0	379.89	0.012614	13338.0	0.056153999999999996	0	1	0	0	0.30211	0.048191000000000005	0.012204000000000001	9.0905	2.909	0.0	0.16625	0	1	1	-1	1	-1	1	-1	1	0	-1	0	3350.8	21102.0	1.7272	0.02191	0.077291	0.50676	0.051134	0.04952
TCGA-D3-A2JD	SKCM_1	21393.0	1	1	1	0	1	0.35144000000000003	0	1	0	0	0	3529.6	573.17	61070.0	964.89	1696.2	787.51	0	1	0	245.75	0	9.0906	0.063111	1.7045	23.011	8577.9	13390.0	29317.0	0.070453	9736.1	6.818	5.6816	9698.1	3554.7	0	0	43.236999999999995	409.83	1384.0	20.454	23.295	0	0	0.059499	0	8.4996	12.784	1792.3	11.825999999999999	0.075021	6.6519	1	10.227	18.465	322.62	0.21805	91.01299999999999	5.6816	0	0	0.031841	3488.5	32.101	5.9657	0.19525	0	38673.0	236.14	0.018917	21020.0	0.08454099999999999	0	1	1	0	0.06339600000000001	0.16299	0.013347999999999999	14.204	6.818	3.6659	0.07326	0	-1	-1	-1	1	0	-1	0	1	1	0	0	3752.8	23244.0	0.85225	0.033804	0.58646	0.026813999999999998	0.092158	0.035894999999999996
TCGA-D3-A2JE	SKCM_1	5264.8	1	1	1	0	0	0.77464	0	0	0	0	0	7223.0	661.89	9737.3	471.85	85.295	2100.0	0	0	1	24.224	1	11.274000000000001	0.045337	0.0	9.7186	3013.6	11552.0	10977.0	0.58965	2602.9	1.555	2.3325	8698.1	393.38	0	0	855.34	1304.7	941.32	5.8311	32.266	0	0	0.85509	0	8.5295	5.8311	182.27	0.3412	0.5775600000000001	7.8472	1	2.7212	4.2762	166.84	0.021922999999999998	49.082	1.1662	0	0	0.029495999999999998	2925.3	0.0	3.8874	0.12163	0	38508.0	17.059	0.064499	10052.0	0.07393999999999999	0	1	0	0	0.10897000000000001	0.44553000000000004	0.81496	3.1099	6.2199	0.2286	0.10105	0	1	1	0	1	0	1	1	1	0	0	0	5486.2	17087.0	3.1099	0.85106	0.50055	0.62362	0.050428	0.055211
TCGA-D3-A2JF	SKCM_4	84341.0	0	0	0	0	1	0.65404	0	1	0	0	0	2854.6	5554.7	34064.0	11899.0	19.25	769.0	1	1	0	171.23	0	23.289	0.055496000000000004	4.1192	4.7529	13361.0	4877.9	30028.0	0.36141	5968.1	1.2674	0.23764000000000002	10133.0	8571.9	1	0	759.88	410.84	647.42	0.5545100000000001	9.0305	0	1	0.090177	0	10.638	8.7929	71144.0	5.5724	0.064779	0.0	0	12.912	4.5945	125.63	0.035577	16.733	1.5051	0	0	0.038267	2268.5	3.4062	3.2478	0.061513	0	9535.0	8475.2	0.015931999999999998	12040.0	0.062859	0	0	0	0	0.043331	0.021346	0.01089	2.2972	0.95058	0.5066	0.077541	-1	0	-1	-1	1	0	-1	-1	0	0	1	-1	3445.8	27266.0	2.3765	0.55499	0.16673	0.029166	0.06195	0.32153000000000004
TCGA-D3-A2JG	SKCM_1	9552.9	1	1	1	0	0	0.69655	0	0	0	0	0	15592.0	1049.9	17510.0	1355.1	59.685	1175.3	0	0	0	55.556000000000004	0	6.4141	0.041624	2.6726	11.402999999999999	7486.7	24725.0	16647.0	0.027933999999999997	5034.9	0.71268	1.3363	17358.0	5430.9	0	1	266.89	502.63	2004.9	4.9888	9.0867	0	0	0.04645	0	7.8829	3.2961	332.12	1.8769	0.055373	0.0	1	14.61	15.323	293.92	0.66464	258.72	3.8307	0	0	0.75152	831.83	4.0979	1.8708	0.11016	0	75557.0	76.20100000000001	0.13119	4979.7	0.29586999999999997	0	0	0	0	0.48262	0.25263	0.20511999999999997	9.1758	1.6926	2.6239	0.050463	0	0	-1	0	1	-1	-1	0	1	0	0	1	2075.4	26854.0	0.80177	0.79708	0.055726	0.020189	0.06792999999999999	0.4146
TCGA-D3-A2JH	SKCM_1	4345.1	1	1	0	0	0	0.25849	0	0	0	1	1	4707.9	334.67	10096.0	1073.4	290.17	2026.1	1	0	0	866.04	0	13.73	0.047602	2.7459	63.156000000000006	6133.6	13230.0	30539.0	0.41812	11046.0	16.476	0.68648	10418.0	706.72	0	0	48.95399999999999	475.89	1833.3	10.984000000000002	8.9242	1	0	0.06833099999999999	0	6.2305	52.858999999999995	756.52	5.9338	0.07416	0.5934	1	15.789000000000001	34.324	302.63	0.031608	57.178000000000004	10.297	0	0	0.03028	2963.4	5.4918	6.8648	0.058128	0	34428.0	167.93	0.016319	10243.0	0.094683	0	0	0	0	0.0678	0.022665	0.19910999999999998	74.14	12.357000000000001	231.6	0.085759	0	0	0	0	1	0	0	0	1	0	0	0	4024.6	21344.0	1.3730000000000002	0.026485	0.072659	0.025691000000000002	0.16385	0.062822
TCGA-D3-A2JK	SKCM_1	72954.0	1	1	1	0	0	0.6219100000000001	0	0	0	0	0	3887.6	147.29	49484.0	337.21	3209.3	414.73	0	0	0	1798.5	0	35.553000000000004	0.033086000000000004	5.1402	11.994000000000002	11771.0	1155.0	46019.0	0.06814400000000001	11140.0	0.0	0.8567	3980.6	891.47	1	0	1600.8	356.59	786.82	17.134	11.994000000000002	0	1	0.046058999999999996	0	3.8760000000000003	0.8567	89.264	0.0	0.06394	0.0	0	9.852	31.698	166.67	0.22630999999999998	93.06200000000001	14.992	0	0	0.03363	8294.6	14.992	0.0	0.054122	0	5162.8	356.59	0.061134	8783.0	0.056146	0	0	0	0	0.17065999999999998	0.015833	0.010256999999999999	8.1386	4.2835	0.0	0.10524000000000001	0	0	0	0	0	0	0	0	0	0	0	0	2178.3	74670.0	2.1417	0.70406	0.09690399999999999	0.017475	0.05393200000000001	0.60227
TCGA-D3-A2JL	SKCM_2	12301.0	0	0	0	0	0	0.62936	1	1	1	0	0	8005.7	1016.8	23047.0	1014.8	39.305	1713.5	0	1	1	214.79	1	14.085	0.37088000000000004	0.69728	19.245	4734.8	6150.7	16913.0	0.044338	16726.0	4.881	0.41836999999999996	9945.0	2187.2	1	0	142.53	455.78	677.32	26.636	4.1837	0	1	0.054684	0	43.275	18.129	2661.4	0.794	0.2284	0.397	1	37.374	4.0442	273.55	0.32725	154.2	1.8129	0	0	0.03801	5496.0	9.9014	3.068	0.44653999999999994	0	10504.0	367.64	0.036817	15361.0	0.042807	-1	1	1	1	0.12276	0.0261	0.011787	3.2075	5.0204	0.0	0.11429	1	-1	1	-1	1	0	1	-1	1	0	-1	1	1664.3	18382.0	5.5782	0.04668	0.096479	0.022875	0.26359	0.058467
