KIRP	Labels	N:GEXP::KRT7:3855:	N:GEXP::TPX2:22974:	N:METH:cg03588357:GPR68:TssD52:Island	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::NQO1:1728:	N:GEXP::SQSTM1:8878:	N:GEXP::HSP90AB1:3326:	N:GEXP::BUB1:699:	N:GEXP::MET:4233:	N:GEXP::RNF43:54894:	N:GEXP::BCL2:596:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::SATB2:23314:	N:METH:cg00828602:WNT5A:TssD837:Island	N:GEXP::FHL1:2273:	N:GEXP::QPRT:23475:	N:GEXP::CDCA2:157313:	N:GEXP::RELN:5649:	B:MUTA:COMP:CD70::	N:GEXP::TNFSF13:8741:	N:GEXP::ME1:4199:	N:MIR::hsa-miR-224-5p:Corrected:	N:GEXP::DTL:51514:	N:GEXP::ABCA17P:650655:	N:GEXP::MACC1:346389:	N:GEXP::ACCN2:41:	N:GEXP::CPA3:1359:	N:METH:cg05705583:CAMLG:TssU760:Shore	N:GEXP::TSKU:25987:	N:GEXP::HSD17B14:51171:	N:GEXP::C1orf107:27042:	N:MIR::hsa-miR-126-3p:Corrected:	N:GEXP::GPC4:2239:	N:GEXP::DYNC2LI1:51626:	N:METH:cg07440414:TCF7:TssU23:Island	N:METH:cg09009259:MUM1:TssU189:Island	B:MUTA:COMP:SETD2::	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::EXO1:9156:	N:METH:cg13264741:GRIN2B:TssU128:Shore	N:GEXP::MAL2:114569:	N:GEXP::UGT1A9:54600:	N:GEXP::NPM1:4869:	N:GEXP::BRCA1:672:	N:METH:cg20947775:SCD5:TssU229:Island	N:GEXP::GNAI1:2770:	N:GEXP::KCTD15:79047:	N:GEXP::CCDC65:85478:	N:GEXP::CLDN10:9071:	N:GEXP::PBK:55872:	N:GEXP::PLEKHH2:130271:	N:GEXP::HEATR1:55127:	N:GEXP::TES:26136:	N:GEXP::ZNF167:55888:	N:METH:cg19044630:PRUNE2:TssU528:Shore	N:GEXP::METT10D:79066:	N:GEXP::KITLG:4254:	N:GEXP::UCK2:7371:	N:GEXP::WNT5A:7474:	N:GEXP::CHP2:63928:	N:GEXP::SOSTDC1:25928:	N:GEXP::RNF186:54546:	N:GEXP::XK:7504:	N:GEXP::PROM1:8842:	N:GEXP::CHST2:9435:	N:GEXP::WSCD1:23302:	N:GEXP::WDR60:55112:	N:GEXP::GPR125:166647:	N:GEXP::CCL28:56477:	N:METH:cg23097681:ARHGAP24:TssU94:Shore	N:GEXP::ATOX1:475:	N:GEXP::EIF2S3:1968:	N:GEXP::AP1S3:130340:	N:GEXP::ZKSCAN5:23660:	N:GEXP::SIGLECP3:284367:	N:GEXP::CTSC:1075:	N:GEXP::WNT3:7473:	N:GEXP::CCT3:7203:	N:GEXP::ATF5:22809:	N:GEXP::TMEM107:84314:	N:METH:cg18840461:SOWAHA:TssU415:Island	N:GEXP::TLE4:7091:	N:METH:cg05894797:PSEN2:TssU25:Shore	N:GEXP::NONO:4841:	N:MIR::hsa-miR-452-3p:Corrected:	N:GEXP::SBK1:388228:	N:GEXP::CSPG5:10675:	N:GEXP::TNFAIP1:7126:	N:METH:cg21311175:HIRA:TssU520:Shore	N:GEXP::TPK1:27010:	N:GEXP::SDR42E1:93517:	N:GEXP::ISPD:729920:	N:GEXP::BMP6:654:	N:GEXP::C19orf12:83636:	N:GEXP::REXO2:25996:	N:MIR::hsa-miR-1295a:Corrected:	N:GEXP::LOC338758:338758:	N:GEXP::PAK3:5063:	N:GEXP::FLJ32063:150538:	N:GEXP::MEIS3P1:4213:	N:GEXP::C15orf51:196968:	N:GEXP::CCDC13:152206:	I:CNVR::MYO1C:4641:	N:GEXP::FDX1:2230:	I:CNVR::PCSK5:5125:	I:CNVR::LOC101927722:101927722:	I:CNVR::SNCB:6620:	I:CNVR::PTP4A1:7803:	I:CNVR::POLR1D:51082:	N:GEXP::FAM185A:222234:
TCGA-DZ-6132	KIRP_1	4596.9	213.58	0.070825	2947.0	104.93	328.47	13941.0	19907.0	84.735	16739.0	241.19	2087.6	0.09374400000000001	1847.0	0.053205999999999996	6021.6	604.57	17.772000000000002	4458.9	0	4091.2	335.77	8.2683	99.334	16.82	3257.4	32.053000000000004	149.16	0.07145900000000001	910.19	343.38	549.35	706.28	1760.1	959.06	0.09010499999999999	0.06547599999999999	0	24.805	23.166999999999998	0.056462	2325.0	4.8746	5218.3	178.36	0.061623000000000004	1698.8	47.287	188.19	178.79	9.2034	1538.6	802.6	2854.3	106.95	0.0708	768.96	2131.1	132.97	1017.8	1.5868	2427.2	3.491	10.79	4989.5	278.64	486.19	611.24	1366.2	159.95	0.056760000000000005	865.44	2938.4	636.94	501.43	17.455	19209.0	24.119	3607.4	1264.7	236.75	0.057236	593.14	0.11116	5324.7	1.5956	268.49	3.8083	1934.1	0.038258999999999994	414.79	99.96799999999999	234.53	72.025	427.8	639.16	0.14506	48.556000000000004	26.340999999999998	8.8861	711.52	10.472999999999999	99.016	0	381.47	0	0	0	0	0	100.29
TCGA-DZ-6133	KIRP_1	16497.0	115.09	0.044213	2653.6	5702.8	416.49	6863.3	18242.0	56.513000000000005	22392.0	598.9	2547.2	0.029385	2852.8	0.032412	45689.0	3076.3	25.04	9482.0	0	5012.0	8.9593	2.0665	53.067	2.5269999999999997	4610.8	36.297	46.175	0.044456	689.41	484.95	542.38	519.72	4539.4	2554.3	0.070701	0.058386	0	33.654	13.094000000000001	0.060045	5523.8	185.47	2405.0	332.87	0.062653	2102.9	56.972	217.32	840.91	17.689	4916.6	728.23	6121.4	175.51	0.024804	866.53	2459.9	87.985	923.96	0.0	781.99	63.403999999999996	0.2297	915.92	28.715999999999998	1324.4	1185.8	2487.9	199.17	0.072075	637.03	1692.4	1367.3	840.57	2.2973	28462.0	10.797	4197.3	431.66	470.71	0.030758999999999998	504.48	0.05796900000000001	5578.9	0.44282	827.25	5.053999999999999	2284.7	0.087379	957.96	216.86	123.59	393.68	319.55	424.54	1.0333	16.54	2.5269999999999997	8.7296	960.72	1.3784	100.16	1	283.48	0	0	0	0	1	196.65
TCGA-DZ-6134	KIRP_2	9258.3	88.441	0.070494	3095.2	1945.3	1185.6	14438.0	17146.0	48.145	14817.0	438.02	1545.4	0.09395	743.38	0.067308	27799.0	1079.6	6.8032	52.07	0	2389.1	212.73	3.7917	37.941	2.8783	3969.7	14.915	296.46	0.089244	1559.2	204.62	548.7	1005.7	2932.9	1313.3	0.11715999999999999	0.08542899999999999	0	18.236	16.223	0.052025999999999996	3930.7	111.43	4611.2	155.95	0.06565	1236.3	91.84299999999999	77.19	437.07	9.1581	726.89	791.0	2271.7	38.202	0.08494	879.18	3014.8	117.22	592.14	0.2617	2109.2	56.78	10.728	6032.8	159.87	982.01	709.62	1162.0	409.24	0.088309	686.34	2480.0	743.9	423.11	16.223	13669.0	15.175999999999998	4338.6	971.02	271.6	0.043805000000000004	543.99	0.11084000000000001	4865.8	0.9027799999999999	318.7	2.6166	2745.7	0.051891999999999994	983.32	105.45	134.23	85.251	411.85	505.79	0.9027799999999999	43.43600000000001	2.6166	1.8316	924.71	2.3549	65.938	1	515.21	0	0	0	0	0	91.84299999999999
TCGA-DZ-6135	KIRP_1	15915.0	79.295	0.05499	1749.4	193.5	329.28	8256.4	16345.0	51.49	16299.0	453.63	2990.0	0.060738	2539.5	0.041529	14900.0	318.72	17.507	197.46	0	5042.0	20.853	1.6119	61.016000000000005	1.8021	5853.4	7.466	261.57	0.053871	149.32	67.967	509.49	406.84	6998.0	1720.0	0.060828999999999994	0.074987	0	20.417	13.902000000000001	0.064363	6330.2	56.086000000000006	4486.1	101.18	0.049967000000000004	1151.3	33.726	129.5	304.56	14.417	2723.3	754.84	3347.6	126.41	0.036416000000000004	721.38	5133.0	53.55	771.06	0.2574	21153.0	9.5256	15.19	24398.0	141.85	1383.0	721.89	2380.1	5035.5	0.038936	712.88	2686.5	1195.3	371.24	25.745	15488.0	20.853	3659.9	846.5	378.45	0.035613	769.26	0.07310599999999999	6267.9	0.42983999999999994	505.63	1.0298	2234.7	0.034255	513.87	216.77	510.01	474.52	482.98	433.29	0.64476	16.734	0.5149	11.585	726.01	7.7235	92.682	0	352.96	0	0	0	0	0	70.541
TCGA-EV-5901	KIRP_1	17482.0	117.13	0.078328	1793.3	26.298000000000002	549.58	7113.4	17191.0	71.168	26870.0	675.36	3968.9	0.1274	1665.8	0.037537	19420.0	166.8	16.062	40.032	0	4052.0	84.512	2.1835	48.187	5.4365	5779.9	19.275	565.39	0.030435000000000004	407.49	52.388000000000005	517.21	446.19	5245.7	1469.3	0.06644	0.055452999999999995	0	16.049	21.005	0.041395999999999995	5573.9	0.6375	4009.4	188.3	0.057073	2407.6	99.09200000000001	92.914	26.513	24.464000000000002	3383.2	888.61	4178.2	151.97	0.039492	1186.6	5430.3	99.586	1008.0	0.0	1259.0	7.6605	19.275	13363.0	312.6	927.41	1074.9	2259.3	2290.7	0.032025	380.55	2982.9	1143.6	552.54	27.182	17579.0	26.688000000000002	3204.6	491.5	448.01	0.032310000000000005	649.66	0.10184	5486.9	0.32752	596.77	1.2356	2921.8	0.10542	480.88	227.84	219.19	608.08	396.12	561.44	0.65504	30.148000000000003	5.9307	13.838	1523.7	6.4249	87.97200000000001	1	292.83	0	0	0	0	0	92.42
TCGA-EV-5902	KIRP_1	27408.0	215.64	0.058511	1428.8	54.32899999999999	1796.9	12214.0	14311.0	44.797	8409.3	321.65	3505.8	0.044075	1192.3	0.041043	15451.0	286.87	12.520999999999999	3495.6	0	4843.9	13.356	0.32509	37.563	37.006	2898.2	17.529	26.433000000000003	0.045857	326.93	190.87	562.33	638.16	5169.7	1447.7	0.068928	0.05806	0	57.867	11.686	0.034020999999999996	8817.2	6.0489999999999995	7720.9	72.065	0.055839	1093.8	228.99	133.0	105.21	17.808	2372.3	879.24	3064.0	151.09	0.028781	931.27	3958.5	94.324	2675.8	1.113	3823.6	7.2343	6.3996	7802.4	28.101999999999997	786.87	930.44	2579.9	733.17	0.2922	1127.2	2905.4	821.65	419.59	1.3912	13678.0	9.7385	4629.4	526.71	441.29	0.030213	703.12	0.057711	5741.0	0.16255	988.87	11.13	1878.2	0.035737	1629.9	157.49	190.04	730.27	414.02	564.0	0.16255	28.381	0.5565	0.5565	608.51	10.573	133.56	0	332.5	0	-1	1	-1	0	115.47
TCGA-EV-5903	KIRP_1	13493.0	41.018	0.053077	1668.0	42.496	741.87	8688.5	20937.0	17.68	52388.0	417.96	1218.5	0.044099	1767.7	0.057646	60174.0	129.77	3.1825	3623.8	0	8280.5	41.018	4.9935	38.897	2.4752	6050.6	9.5474	488.69	0.045519	695.19	59.052	414.43	1012.6	5828.9	1899.2	0.063447	0.059604	0	12.998	4.2433	0.026202999999999997	8372.0	12.665999999999999	4439.5	179.28	0.040785	1977.7	96.535	72.48899999999999	337.05	2.4752	1303.0	728.43	5901.6	89.109	0.066117	1248.6	8226.3	97.596	578.85	0.0	22214.0	1.4144	8.8402	10532.0	120.58	1182.8	1090.9	1658.4	426.1	0.05169	555.52	2166.2	909.12	644.62	12.023	24620.0	23.338	3990.8	396.39	469.24	0.047182999999999996	628.36	0.083366	5572.1	2.4233	647.81	3.1825	3141.1	0.066585	1077.1	154.17	502.48	308.79	361.74	452.26	0.5140399999999999	33.239000000000004	13.790999999999999	27.228	977.72	4.2433	56.577	1	450.85	0	0	0	0	1	188.83
TCGA-F9-A4JJ	KIRP_4	307.46	1029.4	0.40805	27844.0	13744.0	9239.9	26049.0	39604.0	319.07	12348.0	107.03	359.46	0.5282	320.08	0.69545	1136.9	1924.0	67.65100000000001	15.651	1	3133.9	17.67	72.484	551.81	381.67	298.37	107.03	1116.8	0.7073	4697.7	45.942	790.11	837.54	1014.8	880.48	0.6005199999999999	0.1063	0	16.974	119.65	0.59601	6007.3	906.03	6820.6	374.1	0.080372	431.15	619.97	3.0292	41.893	256.47	558.88	1544.9	2426.3	9.5923	0.15249000000000001	912.28	19133.0	619.97	243.34	0.5049	2.0194	0.5049	355.42	176.2	366.02	248.9	437.71	383.69	3.0292	0.5449	419.54	6914.6	1020.3	351.38	30.291999999999998	3766.2	0.5049	9412.6	406.92	307.96	0.095221	177.71	0.15597	7084.2	2.2938	328.66	118.64	2386.3	0.042181	221.63	19.689	74.214	236.15	331.19	2227.9	0.15292	62.098	0.0	2.5243	373.09	0.5049	2.5243	0	581.09	-1	-1	-1	0	-1	135.3
TCGA-G7-6789	KIRP_3	164.25	229.54	0.21585	3482.5	16193.0	2148.2	20967.0	36235.0	82.73299999999999	11396.0	1408.9	888.98	0.054047000000000005	189.4	0.037387000000000004	1584.1	2349.4	107.07	23.928	0	1344.4	310.25	22.956	79.48899999999999	150.06	252.26	50.693999999999996	134.65	0.74016	1192.7	473.28	823.28	575.84	852.88	547.91	0.06135	0.095943	0	16.508	24.333000000000002	0.58526	5580.4	1969.1	15064.0	181.28	0.35251	2715.6	446.92	32.85	5.325	40.961000000000006	1173.7	1128.7	1721.5	27.171999999999997	0.036438	800.97	7266.8	275.37	538.58	0.0	78.678	0.4056	178.04	4.8667	156.14	176.82	547.91	2062.7	92.46700000000001	0.23621999999999999	970.9	6805.2	2880.7	459.5	4.8667	4543.0	68.945	7008.4	928.32	332.56	0.035177999999999994	270.91	0.093784	10376.0	4.6428	56.372	14.194	2244.2	0.041996	348.78	3.65	36.094	48.776	259.15	395.01	0.25794	30.416999999999998	10.544	0.0	276.18	32.85	28.389	-1	107.47	-1	-1	1	-1	-1	100.17
TCGA-G7-6790	KIRP_1	2678.8	72.447	0.059923000000000004	4183.9	13300.0	1698.6	17902.0	21855.0	23.566999999999997	10006.0	372.71	1715.2	0.068024	1526.9	0.050663	18025.0	2972.9	28.513	1702.7	0	6009.3	214.43	5.8431	27.349	1.7457	4818.4	27.058000000000003	37.533	0.047132	2279.0	59.93600000000001	553.97	632.03	4397.4	1395.4	0.06878200000000001	0.064489	0	18.665	8.7285	0.09564199999999999	2261.6	559.8	4204.2	233.05	0.043133	1322.1	18.912	60.227	1352.7	16.584	771.6	659.3	2503.0	79.721	0.038914	1360.8	606.05	130.06	867.03	0.0	575.21	9.8923	0.29100000000000004	3526.6	142.28	1361.1	696.25	905.15	42.188	0.18153	787.02	2416.1	711.38	552.52	3.4914	22144.0	21.53	6294.4	723.2	527.5	0.044297	393.07	0.097961	5341.9	0.32461999999999996	613.91	2.9095	3188.1	0.039264999999999994	1585.1	77.102	75.938	179.09	493.16	530.7	0.64923	23.276	5.2371	7.5647	1285.1	5.819	114.05	1	454.18	0	0	0	0	1	171.08
TCGA-G7-6792	KIRP_1	16409.0	122.96	0.050214999999999996	2281.6	176.22	171.62	12536.0	16800.0	62.036	23055.0	544.95	1484.4	0.058802	1691.7	0.045614999999999996	10321.0	46.434	7.8009	228.83	0	8219.3	18.202	1.4949	134.47	1.1144	6881.9	1.4859	800.52	0.060149	104.38	62.407	447.25	584.05	5888.2	653.05	0.077697	0.081664	0	12.557	17.831	0.056604999999999996	4420.1	2.0877	6174.6	203.19	0.046785	1159.0	24.889	303.49	305.73	33.061	492.2	594.35	3419.7	66.493	0.054562	641.53	5182.8	55.721000000000004	704.68	0.0	80.609	3.7147	2.6003	30317.0	199.11	1631.9	884.47	1763.7	208.77	0.15214	530.46	3101.4	1480.3	297.18	29.718000000000004	11102.0	2.9718	5141.5	313.15	401.19	0.029483999999999996	649.7	0.070536	7353.3	0.44846	445.76	3.7147	3452.4	0.037744	505.57	87.296	195.76	298.72	538.26	421.99	0.14949	44.577	18.202	6.6865	653.42	7.0579	210.25	0	352.53	0	0	0	0	0	80.609
TCGA-G7-6793	KIRP_4	460.91	750.94	0.36830999999999997	9978.8	43403.0	8017.6	42639.0	22809.0	393.83	17077.0	175.68	464.43	0.48378999999999994	192.61	0.6140800000000001	2320.2	84.325	62.605	11.499	1	1951.8	590.91	35.650999999999996	322.61	215.92	743.27	245.63	560.57	0.5425399999999999	3799.4	55.897	605.61	2355.7	2260.2	634.67	0.64986	0.046560000000000004	0	5.297999999999999	60.688	0.34228000000000003	13288.0	1391.5	6355.7	202.83	0.07903099999999999	1565.4	518.09	0.6388	37.269	172.16	990.5	1073.5	1668.9	12.777000000000001	0.59577	466.02	13191.0	524.48	365.09	0.0	20.123	0.3194	309.19	3.5135	2139.7	539.81	263.83	1240.9	1.9165	0.5765100000000001	789.91	6277.4	960.15	287.79	19.804000000000002	4200.6	1.5971	6131.4	855.39	188.77	0.045875	76.97800000000001	0.0621	5395.2	1.9868	415.88	127.13	2538.3	0.041341	155.23	1.2776	17.567999999999998	299.1	424.5	715.8	0.11037999999999999	28.428	0.9582	0.0	75.70100000000001	0.9582	4.7912	-1	308.23	0	-1	0	0	-1	60.369
TCGA-G7-6795	KIRP_1	9730.9	170.09	0.071082	2305.6	1383.5	356.27	7799.9	11516.0	10.731	9610.7	540.85	1749.7	0.055552	1702.5	0.039435000000000005	51258.0	761.37	7.5117	2012.1	0	7008.7	28.974	2.5221	16.097	3.7559	12577.0	55.265	46.68	0.057593	1242.7	161.5	150.77	942.0	2532.0	1513.1	0.075455	0.06617200000000001	0	56.387	3.7559	0.056115	2006.7	48.95	1612.3	151.84	0.04554	1615.0	50.972	97.116	344.27	17.17	3721.0	284.37	3069.1	144.33	0.06339	2191.3	626.16	68.142	822.53	0.0	323.0	0.5366	1.0731	1011.4	76.191	1891.3	995.3	1410.6	182.43	0.4112	1241.0	1483.0	931.99	564.45	8.5848	13956.0	90.141	4787.1	1230.8	373.44	0.037457	407.24	0.064541	4159.9	0.7206	1695.0	4.2924	4919.1	0.071185	3954.4	106.24	167.4	237.7	390.07	218.38	1.0809	38.632	1.0731	65.99600000000001	847.22	15.56	59.021	1	287.59	0	0	0	0	0	157.75
TCGA-G7-6796	KIRP_2	2374.8	31.524	0.061831	1561.0	4791.8	1219.5	27706.0	21218.0	7.0053	6280.2	133.68	1085.2	0.094605	827.2	0.072885	1805.6	688.27	4.0864	152.36	0	3061.7	181.55	7.9786	9.9241	7.0053	3930.5	25.101999999999997	50.788000000000004	0.072365	1491.5	391.71	325.74	2037.2	3555.8	1492.7	0.073847	0.07311799999999999	0	15.425	3.5026	0.060702	1860.5	279.64	5725.6	66.55	0.047972	967.89	30.355999999999998	112.08	787.15	1.7513	1059.5	453.59	2510.8	65.382	0.091102	1220.7	434.91	131.35	422.65	0.5838	136.02	8.1728	1.1675	2265.6	279.63	1341.5	410.98	1123.8	38.529	0.044253	2932.9	3376.5	544.66	246.94	1.1675	19336.0	3.5026	6751.9	1196.2	400.47	0.054669	263.87	0.12504	4847.1	2.6595	138.94	5.2539	2829.6	0.049697000000000005	349.1	124.93	116.75	82.265	1036.8	804.44	0.1773	19.848	0.0	1.7513	781.09	1.7513	137.19	1	464.1	-1	0	0	0	1	105.08
TCGA-G7-6797	KIRP_1	6692.1	93.61399999999999	0.071671	1292.1	41.185	991.67	9683.0	10104.0	20.627	6456.2	638.37	3208.2	0.039659	2092.3	0.033926	32679.0	95.2	7.4045	6816.3	0	4479.1	14.809000000000001	0.9779200000000001	33.849000000000004	4.2311	3071.8	4.76	567.5	0.040114	402.49	25.916	270.26	322.52	5778.1	1184.7	0.064	0.05724	0	25.816999999999997	7.4045	0.060641999999999995	6635.5	2.9353	4303.6	118.47	0.054939999999999996	2302.8	81.978	63.467	421.14	11.636	4023.8	763.19	2673.0	106.31	0.025159	1114.9	3334.1	47.071000000000005	6222.4	0.5289	13505.0	5.2889	5.8178	4804.4	26.973000000000003	871.61	1044.6	1242.9	211.03	0.13285999999999998	434.75	2256.8	1323.8	473.36	12.165	19527.0	21.156	2179.0	637.31	370.75	0.03184	692.85	0.04344	5673.4	0.39116999999999996	573.32	11.636	2418.2	0.042469	3127.9	194.63	374.98	245.7	471.77	525.19	0.19559	39.138000000000005	0.5289	29.618000000000002	593.94	8.9911	170.3	1	226.37	0	-1	0	0	0	105.25
TCGA-G7-7501	KIRP_2	174.76	1081.8	0.097675	6085.1	9240.2	2980.2	38096.0	32858.0	506.34	4992.6	246.19	3036.1	0.08041799999999999	764.5	0.050195	1437.3	6995.8	164.79	109.64	0	2186.3	424.28	4.0038	323.27	4.9837	182.07	38.873000000000005	1.329	0.071753	2906.2	2229.4	575.78	1562.3	1188.1	889.09	0.069386	0.21503000000000003	0	0.21073000000000003	141.54	0.035116	142.53	3579.5	14562.0	334.57	0.05869	1570.2	115.29	33.556999999999995	789.68	341.55	711.34	1149.2	2396.8	64.123	0.03771	755.19	648.88	356.17	151.17	1.6612	72.097	54.156000000000006	5.6482	159.48	522.29	867.16	464.48	922.98	59.14	0.045466	1337.3	5758.8	848.22	429.26	2.658	30614.0	31.896	7631.0	945.24	248.85	0.046264	218.62	0.061062	8884.6	0.84291	64.123	6.9772	1386.7	0.05458	496.71	133.9	94.025	29.65	783.1	1238.0	5.4789	12.625	0.3322	0.0	886.1	2.3257	21.596	0	692.73	-1	-1	0	0	0	108.64
TCGA-G7-7502	KIRP_1	4753.9	117.17	0.050907	2078.3	607.72	1352.2	11056.0	20068.0	45.038999999999994	14698.0	466.06	2321.8	0.054508	2605.7	0.042702	50537.0	88.447	14.36	1909.9	0	4276.0	157.96	3.9735	26.761999999999997	20.888	1702.7	13.708	71.475	0.06339299999999999	501.96	328.98	333.22	1188.1	4641.0	1888.0	0.07284	0.071291	0	43.519	15.339	0.20926	2961.5	57.823	4493.8	81.593	0.044064	2703.3	448.11	178.53	574.67	5.5483	2983.7	435.38	4507.1	162.86	0.037787	1236.6	1523.8	104.77	2985.6	0.3264	11498.0	0.9791	61.358000000000004	3459.9	92.037	1132.2	606.4	1871.4	319.19	0.25426	1274.2	3001.6	1335.8	560.05	9.1384	22891.0	31.331999999999997	3471.6	863.58	492.49	0.042754	567.56	0.085089	6002.0	1.5137	461.16	6.2010000000000005	1994.1	0.075004	1298.6	105.42	224.87	119.95	399.15	552.55	0.18921	75.065	4.5692	17.624000000000002	645.56	19.256	136.1	1	408.94	0	-1	0	-1	-1	147.85
TCGA-G7-A4TM	KIRP_1	36896.0	121.75	0.049222	1973.2	69.244	171.38	8680.9	14503.0	46.917	28488.0	481.58	1787.5	0.045622	1847.6	0.031366000000000005	22528.0	44.591	12.796	1808.5	0	7806.6	28.305	2.3076	46.917	8.1427	9198.1	19.775	2418.4	0.037406	255.14	77.937	422.26	99.073	2877.9	1904.2	0.044879	0.042295	0	10.923	20.551	0.052057000000000006	7720.4	4.0403	5435.4	150.45	0.042862	3128.7	86.08	162.08	268.69	33.734	3625.8	445.91	6156.6	120.2	0.038219	1026.4	8958.1	110.51	2136.5	0.0	12219.0	2.3265	6.204	7525.8	101.2	1728.6	1207.1	2319.5	449.4	0.037306	631.25	1865.5	1110.1	595.19	91.12100000000001	14453.0	83.75299999999999	3898.0	290.81	353.24	0.02855	597.91	0.058851	5586.7	0.15384	589.38	3.4897	3350.9	0.10729000000000001	1160.1	63.59	461.03	216.69	363.32	379.6	0.5384399999999999	53.50899999999999	1.551	41.876999999999995	1037.6	13.571	58.55	1	407.52	0	0	0	0	0	177.59
TCGA-GL-6846	KIRP_1	12359.0	367.35	0.096454	1495.1	73.21300000000001	311.39	9753.5	18864.0	101.05	19495.0	329.49	2201.1	0.13752	1272.5	0.035551	7000.3	3989.5	22.712	15896.0	0	3085.3	42.133	2.7866	139.56	2.3041	6232.4	24.358	79.329	0.037793	913.76	30.612	525.67	1162.6	4751.8	2681.7	0.087035	0.09643600000000001	0	5.7589999999999995	33.246	0.11505	7874.6	48.578	4726.5	365.37	0.046571	770.57	149.77	178.41	365.15	75.708	1504.0	832.13	4233.7	159.64	0.0352	1115.5	4411.4	140.22	1303.8	0.9875	477.29	11.192	1.3167	5263.3	44.766000000000005	2715.9	803.49	2053.0	210.99	0.11294000000000001	684.66	2116.2	1062.9	555.3	3.95	20640.0	26.333000000000002	4698.2	465.11	424.95	0.028651999999999997	448.32	0.057774	5363.4	0.37155	1087.9	9.8749	2262.8	0.36401	1465.8	104.34	172.48	25.135	316.33	474.32	0.7430899999999999	57.604	8.2291	4.6083	1049.0	1.6458	149.44	1	321.92	0	0	0	0	0	132.32
TCGA-GL-7773	KIRP_1	3941.8	58.618	0.044782	1401.6	115.49	278.65	8404.1	19789.0	30.184	13232.0	269.9	2168.8	0.039267	1428.7	0.045629	16839.0	41.556999999999995	6.1242	638.67	0	3936.3	10.936	1.8737	43.745	3.937	1178.5	4.8119	234.03	0.042761	383.2	50.744	418.2	243.98	4675.0	1595.8	0.079551	0.066977	0	21.949	6.9991	0.034069999999999996	2953.2	0.0	6608.1	87.927	0.044531	1926.5	111.99	184.6	126.18	12.248	3492.6	723.97	3121.8	134.3	0.041722	755.03	1210.4	106.74	1310.6	0.0	46.806999999999995	29.309	3.937	16760.0	429.57	1120.3	597.55	1565.2	1458.4	0.030160000000000003	306.65	3637.4	1386.7	319.77	5.6868	24542.0	8.3115	4120.3	380.14	533.68	0.027958999999999998	541.12	0.06266000000000001	7257.7	0.13383	766.4	0.4374	1995.9	0.030064999999999998	290.46	128.61	111.55	1702.6	414.26	571.3	0.0	41.12	14.436	9.1864	866.58	5.6868	132.98	0	463.69	0	0	0	0	0	107.61
TCGA-GL-7966	KIRP_4	1726.2	1277.6	0.43586	16776.0	1738.5	6416.8	13007.0	57057.0	600.08	11257.0	531.83	506.9	0.60628	464.34	0.7568600000000001	1496.9	45.629	169.48	3675.6	1	1119.2	36.81	19.208	1007.3	142.64	582.82	189.42	1781.4	0.7311300000000001	3476.6	139.57	1380.0	386.89	2085.9	747.32	0.66266	0.25104	0	4.1531	246.93	0.65698	6996.2	6608.3	10079.0	978.53	0.50788	1323.2	947.47	7.2853	483.81	314.03	2408.0	2398.8	2303.2	25.307	0.39991	1493.1	14221.0	491.95	205.14	0.0	54.06399999999999	11.12	791.03	1199.8	257.67	688.27	480.06	714.72	43.328	0.58431	270.7	8110.1	770.32	396.47	44.861999999999995	12775.0	3.4509	6540.3	1228.9	266.1	0.033711	489.65	0.10535	9628.1	3.5042	372.32	88.574	3081.3	0.080265	192.1	374.62	57.132	409.73	392.64	1311.3	0.0	50.23	11.12	1.1503	340.11	0.7669	7.2853	1	416.8	1	-1	-1	1	-1	109.28
TCGA-GL-8500	KIRP_1	3090.8	112.82	0.048608	2704.7	1083.9	2248.9	12742.0	28579.0	41.062	7061.8	239.32	1544.2	0.031514999999999994	1255.9	0.033942	58080.0	1218.6	8.7101	3825.8	0	9842.2	169.22	0.5310199999999999	74.243	2.4886	7222.7	3.3181	203.65	0.036683	597.26	29.448	157.2	674.22	7941.1	2204.1	0.053275	0.0621	0	28.144000000000002	16.176	0.038311000000000005	6484.4	2.3808	5187.5	175.03	0.045214	1823.7	42.306000000000004	126.09	2130.5	28.204	2541.3	219.0	4056.8	132.72	0.029902999999999996	977.19	2927.8	50.601000000000006	1019.9	0.0	48.942	69.266	6.2215	4666.9	31.936999999999998	696.39	2342.2	1017.8	41.477	0.044926999999999995	837.83	2396.1	759.44	734.55	10.784	39012.0	7.8805	2806.7	1046.5	507.26	0.030443	354.62	0.069248	3854.0	0.5310199999999999	17.42	6.6363	1460.5	0.037846	1665.3	265.04	157.61	559.17	510.58	2074.7	0.35401	64.703	0.8295	3.3181	571.13	4.5624	103.28	0	488.59	0	0	0	0	0	157.2
