human_gene_symbol	gs_name
GPX3	APOPTOSIS
GPX3	MYOGENESIS
GPX3	REACTIVE_OXYGEN_SPECIES_PATHWAY
GPX3	UV_RESPONSE_UP
GPX4	ADIPOGENESIS
GPX4	APOPTOSIS
GPX4	DNA_REPAIR
GPX4	IL2_STAT5_SIGNALING
GPX4	OXIDATIVE_PHOSPHORYLATION
GPX4	REACTIVE_OXYGEN_SPECIES_PATHWAY
GPX7	EPITHELIAL_MESENCHYMAL_TRANSITION
GPX8	CHOLESTEROL_HOMEOSTASIS
GRB2	COMPLEMENT
GRB2	IL6_JAK_STAT3_SIGNALING
GRB2	PI3K_AKT_MTOR_SIGNALING
GRB7	APICAL_JUNCTION
GREB1	ESTROGEN_RESPONSE_EARLY
GREM1	EPITHELIAL_MESENCHYMAL_TRANSITION
GRHPR	FATTY_ACID_METABOLISM
GRHPR	HYPOXIA
GRID2	KRAS_SIGNALING_DN
GRINA	UV_RESPONSE_UP
GRK2	PI3K_AKT_MTOR_SIGNALING
GRK5	UV_RESPONSE_DN
GRM8	SPERMATOGENESIS
GRPEL1	ADIPOGENESIS
GRPEL1	OXIDATIVE_PHOSPHORYLATION
GRPEL1	UV_RESPONSE_UP
GRWD1	MYC_TARGETS_V2
GSDME	DNA_REPAIR
GSG1	SPERMATOGENESIS
GSK3B	MTORC1_SIGNALING
GSK3B	PI3K_AKT_MTOR_SIGNALING
GSN	APOPTOSIS
GSN	COAGULATION
GSN	MITOTIC_SPINDLE
GSN	MYOGENESIS
GSPT1	E2F_TARGETS
GSPT1	G2M_CHECKPOINT
GSPT1	MYC_TARGETS_V1
GSR	ANDROGEN_RESPONSE
GSR	APOPTOSIS
GSR	MTORC1_SIGNALING
GSR	REACTIVE_OXYGEN_SPECIES_PATHWAY
GSR	XENOBIOTIC_METABOLISM
GSS	XENOBIOTIC_METABOLISM
GSTA3	XENOBIOTIC_METABOLISM
GSTK1	BILE_ACID_METABOLISM
GSTK1	PEROXISOME
GSTM1	APOPTOSIS
GSTM2	CHOLESTEROL_HOMEOSTASIS
GSTM3	APICAL_SURFACE
GSTM3	SPERMATOGENESIS
GSTM4	XENOBIOTIC_METABOLISM
GSTO1	IL2_STAT5_SIGNALING
GSTO1	XENOBIOTIC_METABOLISM
GSTT2	XENOBIOTIC_METABOLISM
GSTZ1	FATTY_ACID_METABOLISM
GTF2A2	DNA_REPAIR
GTF2B	DNA_REPAIR
GTF2F1	APICAL_JUNCTION
GTF2F1	DNA_REPAIR
GTF2H1	DNA_REPAIR
GTF2H1	MTORC1_SIGNALING
GTF2H3	DNA_REPAIR
GTF2H5	DNA_REPAIR
GTF3C5	DNA_REPAIR
GTF3C5	KRAS_SIGNALING_DN
GUCY1A1	ANDROGEN_RESPONSE
GUCY1A1	KRAS_SIGNALING_UP
GUCY1B1	IL2_STAT5_SIGNALING
GUCY2D	APOPTOSIS
GUK1	DNA_REPAIR
GUSB	CHOLESTEROL_HOMEOSTASIS
GUSB	GLYCOLYSIS
GYPA	HEME_METABOLISM
GYPB	HEME_METABOLISM
GYPC	HEME_METABOLISM
GYPC	KRAS_SIGNALING_UP
GYPE	HEME_METABOLISM
GYS1	GLYCOLYSIS
GYS1	HYPOXIA
GYS2	GLYCOLYSIS
GZMA	ALLOGRAFT_REJECTION
GZMA	COMPLEMENT
GZMA	INTERFERON_GAMMA_RESPONSE
GZMB	ALLOGRAFT_REJECTION
GZMB	COMPLEMENT
GZMK	COMPLEMENT
H1-0	ANDROGEN_RESPONSE
H1-0	APOPTOSIS
H1-0	HEME_METABOLISM
H1-2	P53_PATHWAY
H1-6	SPERMATOGENESIS
H2AJ	P53_PATHWAY
H2AW	P53_PATHWAY
H2AX	E2F_TARGETS
H2AX	G2M_CHECKPOINT
H2AX	UNFOLDED_PROTEIN_RESPONSE
H2AX	UV_RESPONSE_UP
H2AZ1	E2F_TARGETS
H2AZ1	FATTY_ACID_METABOLISM
H2AZ1	G2M_CHECKPOINT
H2AZ1	MYC_TARGETS_V1
H2AZ2	G2M_CHECKPOINT
H2BC12	G2M_CHECKPOINT
H2BC3	KRAS_SIGNALING_UP
H4C3	HEME_METABOLISM
HACL1	BILE_ACID_METABOLISM
HACL1	XENOBIOTIC_METABOLISM
HADH	ADIPOGENESIS
HADH	APICAL_JUNCTION
HADH	FATTY_ACID_METABOLISM
HADHA	OXIDATIVE_PHOSPHORYLATION
HADHB	FATTY_ACID_METABOLISM
HADHB	OXIDATIVE_PHOSPHORYLATION
HAGH	HEME_METABOLISM
HAO1	BILE_ACID_METABOLISM
HAO2	FATTY_ACID_METABOLISM
HAO2	PEROXISOME
HAS1	HYPOXIA
HAS2	INFLAMMATORY_RESPONSE
HAS2	UV_RESPONSE_DN
HAX1	GLYCOLYSIS
HAX1	IL6_JAK_STAT3_SIGNALING
HBB	HEME_METABOLISM
HBBP1	HEME_METABOLISM
HBD	HEME_METABOLISM
HBEGF	INFLAMMATORY_RESPONSE
HBEGF	KRAS_SIGNALING_UP
HBEGF	MYOGENESIS
HBEGF	P53_PATHWAY
HBEGF	TNFA_SIGNALING_VIA_NFKB
HBQ1	HEME_METABOLISM
HBZ	HEME_METABOLISM
HBZ	SPERMATOGENESIS
HCCS	FATTY_ACID_METABOLISM
HCCS	OXIDATIVE_PHOSPHORYLATION
HCLS1	ALLOGRAFT_REJECTION
HCLS1	DNA_REPAIR
HDAC1	TGF_BETA_SIGNALING
HDAC11	WNT_BETA_CATENIN_SIGNALING
HDAC2	MYC_TARGETS_V1
HDAC2	WNT_BETA_CATENIN_SIGNALING
HDAC3	P53_PATHWAY
HDAC5	MYOGENESIS
HDAC5	WNT_BETA_CATENIN_SIGNALING
HDAC6	MITOTIC_SPINDLE
HDAC9	ALLOGRAFT_REJECTION
HDAC9	KRAS_SIGNALING_UP
HDDC2	MYC_TARGETS_V1
HDGF	HEME_METABOLISM
HDGF	MYC_TARGETS_V1
HDLBP	GLYCOLYSIS
HDLBP	HYPOXIA
HEBP1	HEME_METABOLISM
HELLS	E2F_TARGETS
HELZ2	INTERFERON_ALPHA_RESPONSE
HELZ2	INTERFERON_GAMMA_RESPONSE
HERC3	ANDROGEN_RESPONSE
HERC6	INTERFERON_ALPHA_RESPONSE
HERC6	INTERFERON_GAMMA_RESPONSE
HERPUD1	UNFOLDED_PROTEIN_RESPONSE
HES1	ESTROGEN_RESPONSE_EARLY
HES1	NOTCH_SIGNALING
HES1	TNFA_SIGNALING_VIA_NFKB
HES6	XENOBIOTIC_METABOLISM
HEXA	HYPOXIA
HEXIM1	P53_PATHWAY
HEY1	HEDGEHOG_SIGNALING
HEY1	WNT_BETA_CATENIN_SIGNALING
HEY2	HEDGEHOG_SIGNALING
HEY2	WNT_BETA_CATENIN_SIGNALING
HEYL	NOTCH_SIGNALING
HGF	APOPTOSIS
HGFAC	XENOBIOTIC_METABOLISM
HHEX	REACTIVE_OXYGEN_SPECIES_PATHWAY
HIBCH	ADIPOGENESIS
HIBCH	FATTY_ACID_METABOLISM
HIF1A	ALLOGRAFT_REJECTION
HIF1A	G2M_CHECKPOINT
HIF1A	INFLAMMATORY_RESPONSE
HIF1A	INTERFERON_GAMMA_RESPONSE
HINT1	P53_PATHWAY
HIPK2	IL2_STAT5_SIGNALING
HIPK2	TGF_BETA_SIGNALING
HIRA	G2M_CHECKPOINT
HK1	HYPOXIA
HK2	GLYCOLYSIS
HK2	HYPOXIA
HK2	IL2_STAT5_SIGNALING
HK2	MTORC1_SIGNALING
HK2	MYC_TARGETS_V2
HKDC1	KRAS_SIGNALING_UP
HLA-A	ALLOGRAFT_REJECTION
HLA-A	INTERFERON_GAMMA_RESPONSE
HLA-B	INTERFERON_GAMMA_RESPONSE
HLA-C	INTERFERON_ALPHA_RESPONSE
HLA-DMA	ALLOGRAFT_REJECTION
HLA-DMA	INTERFERON_GAMMA_RESPONSE
HLA-DMB	ALLOGRAFT_REJECTION
HLA-DOA	ALLOGRAFT_REJECTION
HLA-DOB	ALLOGRAFT_REJECTION
HLA-DQA1	ALLOGRAFT_REJECTION
HLA-DQA1	INTERFERON_GAMMA_RESPONSE
HLA-DRA	ALLOGRAFT_REJECTION
HLA-DRB1	INTERFERON_GAMMA_RESPONSE
HLA-E	ALLOGRAFT_REJECTION
HLA-F	UV_RESPONSE_UP
HLA-G	ALLOGRAFT_REJECTION
HLA-G	INTERFERON_GAMMA_RESPONSE
HMBS	HEME_METABOLISM
HMBS	MTORC1_SIGNALING
HMGA1	E2F_TARGETS
HMGA1	G2M_CHECKPOINT
HMGB2	APOPTOSIS
HMGB2	E2F_TARGETS
HMGB3	E2F_TARGETS
HMGB3	G2M_CHECKPOINT
HMGCL	FATTY_ACID_METABOLISM
HMGCL	PEROXISOME
HMGCR	ANDROGEN_RESPONSE
HMGCR	CHOLESTEROL_HOMEOSTASIS
HMGCR	MTORC1_SIGNALING
HMGCS1	ANDROGEN_RESPONSE
HMGCS1	CHOLESTEROL_HOMEOSTASIS
HMGCS1	FATTY_ACID_METABOLISM
HMGCS1	MTORC1_SIGNALING
HMGCS2	COAGULATION
HMGCS2	ESTROGEN_RESPONSE_LATE
HMGCS2	FATTY_ACID_METABOLISM
HMGN2	G2M_CHECKPOINT
HMMR	E2F_TARGETS
HMMR	G2M_CHECKPOINT
HMMR	GLYCOLYSIS
HMOX1	APOPTOSIS
HMOX1	HYPOXIA
HMOX1	IL6_JAK_STAT3_SIGNALING
HMOX1	P53_PATHWAY
HMOX1	UV_RESPONSE_UP
HMOX1	XENOBIOTIC_METABOLISM
HMOX2	REACTIVE_OXYGEN_SPECIES_PATHWAY
HNF1A	KRAS_SIGNALING_DN
HNF1A	PANCREAS_BETA_CELLS
HNF4A	COAGULATION
HNF4A	COMPLEMENT
HNF4A	XENOBIOTIC_METABOLISM
HNRNPA1	MYC_TARGETS_V1
HNRNPA2B1	MYC_TARGETS_V1
HNRNPA3	MYC_TARGETS_V1
HNRNPC	MYC_TARGETS_V1
HNRNPD	E2F_TARGETS
HNRNPD	G2M_CHECKPOINT
HNRNPD	MYC_TARGETS_V1
HNRNPR	MYC_TARGETS_V1
HNRNPU	G2M_CHECKPOINT
HNRNPU	MYC_TARGETS_V1
HNRNPU	UV_RESPONSE_UP
HOMER1	GLYCOLYSIS
HOMER2	ANDROGEN_RESPONSE
HOMER2	ESTROGEN_RESPONSE_LATE
HOOK3	MITOTIC_SPINDLE
HOPX	IL2_STAT5_SIGNALING
HOXB1	SPERMATOGENESIS
HOXB9	HYPOXIA
HOXC10	G2M_CHECKPOINT
HOXD11	KRAS_SIGNALING_UP
HPCAL4	COMPLEMENT
HPGD	ANDROGEN_RESPONSE
HPGD	FATTY_ACID_METABOLISM
HPN	COAGULATION
HPN	INFLAMMATORY_RESPONSE
HPRT1	DNA_REPAIR
HPRT1	ESTROGEN_RESPONSE_LATE
HPRT1	MTORC1_SIGNALING
HPRT1	MYC_TARGETS_V1
HPRT1	XENOBIOTIC_METABOLISM
HR	ESTROGEN_RESPONSE_EARLY
HR	ESTROGEN_RESPONSE_LATE
HRAS	APICAL_JUNCTION
HRAS	P53_PATHWAY
HRAS	PEROXISOME
HRAS	PI3K_AKT_MTOR_SIGNALING
HRC	MYOGENESIS
HRG	COAGULATION
HRG	XENOBIOTIC_METABOLISM
HRH1	INFLAMMATORY_RESPONSE
HS2ST1	GLYCOLYSIS
HS3ST1	HYPOXIA
HS6ST2	GLYCOLYSIS
HSD11B1	KRAS_SIGNALING_UP
HSD11B1	XENOBIOTIC_METABOLISM
HSD11B2	KRAS_SIGNALING_DN
HSD11B2	PEROXISOME
HSD17B10	FATTY_ACID_METABOLISM
HSD17B10	OXIDATIVE_PHOSPHORYLATION
HSD17B11	BILE_ACID_METABOLISM
HSD17B11	FATTY_ACID_METABOLISM
HSD17B11	PEROXISOME
HSD17B14	ANDROGEN_RESPONSE
HSD17B2	XENOBIOTIC_METABOLISM
HSD17B4	BILE_ACID_METABOLISM
HSD17B4	FATTY_ACID_METABOLISM
HSD17B4	PEROXISOME
HSD17B6	BILE_ACID_METABOLISM
HSD17B7	CHOLESTEROL_HOMEOSTASIS
HSD17B7	FATTY_ACID_METABOLISM
HSD3B1	BILE_ACID_METABOLISM
HSD3B7	BILE_ACID_METABOLISM
HSD3B7	PEROXISOME
HSDL2	FATTY_ACID_METABOLISM
HSP90AA1	FATTY_ACID_METABOLISM
HSP90AB1	MYC_TARGETS_V1
HSP90B1	MTORC1_SIGNALING
HSP90B1	PI3K_AKT_MTOR_SIGNALING
HSP90B1	UNFOLDED_PROTEIN_RESPONSE
HSPA13	UV_RESPONSE_UP
HSPA1A	COMPLEMENT
HSPA1L	SPERMATOGENESIS
HSPA2	SPERMATOGENESIS
HSPA2	UV_RESPONSE_UP
HSPA4	MTORC1_SIGNALING
HSPA4L	ESTROGEN_RESPONSE_LATE
HSPA4L	P53_PATHWAY
HSPA4L	SPERMATOGENESIS
HSPA5	COMPLEMENT
HSPA5	GLYCOLYSIS
HSPA5	HYPOXIA
HSPA5	MTORC1_SIGNALING
HSPA5	UNFOLDED_PROTEIN_RESPONSE
HSPA8	G2M_CHECKPOINT
HSPA9	MTORC1_SIGNALING
HSPA9	OXIDATIVE_PHOSPHORYLATION
HSPA9	UNFOLDED_PROTEIN_RESPONSE
HSPB1	APICAL_SURFACE
HSPB1	APOPTOSIS
HSPB2	MYOGENESIS
HSPB8	ADIPOGENESIS
HSPB8	ESTROGEN_RESPONSE_EARLY
HSPB8	ESTROGEN_RESPONSE_LATE
HSPB8	MYOGENESIS
HSPD1	MTORC1_SIGNALING
HSPD1	MYC_TARGETS_V1
HSPD1	MYC_TARGETS_V2
HSPE1	MTORC1_SIGNALING
HSPE1	MYC_TARGETS_V1
HSPE1	MYC_TARGETS_V2
HSPH1	FATTY_ACID_METABOLISM
HTATIP2	HEME_METABOLISM
HTR1B	KRAS_SIGNALING_DN
HTR1D	KRAS_SIGNALING_DN
HTR5A	SPERMATOGENESIS
HTR7	UV_RESPONSE_UP
HTRA1	COAGULATION
HTRA1	EPITHELIAL_MESENCHYMAL_TRANSITION
HTRA2	HEME_METABOLISM
HTRA2	OXIDATIVE_PHOSPHORYLATION
HUS1	E2F_TARGETS
HUS1	G2M_CHECKPOINT
HUWE1	IL2_STAT5_SIGNALING
HYAL2	UV_RESPONSE_UP
HYOU1	UNFOLDED_PROTEIN_RESPONSE
IAPP	PANCREAS_BETA_CELLS
IARS1	MYC_TARGETS_V1
IARS1	UNFOLDED_PROTEIN_RESPONSE
ICA1	PROTEIN_SECRETION
ICA1	UV_RESPONSE_DN
ICAM1	ALLOGRAFT_REJECTION
ICAM1	APICAL_JUNCTION
ICAM1	INFLAMMATORY_RESPONSE
ICAM1	INTERFERON_GAMMA_RESPONSE
ICAM1	TNFA_SIGNALING_VIA_NFKB
ICAM1	UV_RESPONSE_UP
ICAM2	APICAL_JUNCTION
ICAM4	APICAL_JUNCTION
ICAM4	HEME_METABOLISM
ICAM4	INFLAMMATORY_RESPONSE
ICAM5	APICAL_JUNCTION
ICOS	IL2_STAT5_SIGNALING
ICOSLG	ALLOGRAFT_REJECTION
ICOSLG	INFLAMMATORY_RESPONSE
ICOSLG	TNFA_SIGNALING_VIA_NFKB
ID1	TGF_BETA_SIGNALING
ID1	UV_RESPONSE_DN
ID2	EPITHELIAL_MESENCHYMAL_TRANSITION
ID2	ESTROGEN_RESPONSE_LATE
ID2	KRAS_SIGNALING_UP
ID2	TGF_BETA_SIGNALING
ID2	TNFA_SIGNALING_VIA_NFKB
ID2	XENOBIOTIC_METABOLISM
ID3	TGF_BETA_SIGNALING
IDE	PEROXISOME
IDE	SPERMATOGENESIS
IDH1	ADIPOGENESIS
IDH1	BILE_ACID_METABOLISM
IDH1	FATTY_ACID_METABOLISM
IDH1	GLYCOLYSIS
IDH1	MTORC1_SIGNALING
IDH1	OXIDATIVE_PHOSPHORYLATION
IDH1	PEROXISOME
IDH1	XENOBIOTIC_METABOLISM
IDH2	BILE_ACID_METABOLISM
IDH2	ESTROGEN_RESPONSE_LATE
IDH2	OXIDATIVE_PHOSPHORYLATION
IDH2	PEROXISOME
IDH3A	ADIPOGENESIS
IDH3A	OXIDATIVE_PHOSPHORYLATION
IDH3B	FATTY_ACID_METABOLISM
IDH3B	OXIDATIVE_PHOSPHORYLATION
IDH3G	ADIPOGENESIS
IDH3G	FATTY_ACID_METABOLISM
IDH3G	OXIDATIVE_PHOSPHORYLATION
IDI1	ANDROGEN_RESPONSE
IDI1	BILE_ACID_METABOLISM
IDI1	CHOLESTEROL_HOMEOSTASIS
IDI1	FATTY_ACID_METABOLISM
IDI1	MTORC1_SIGNALING
IDI1	PEROXISOME
IDO1	INTERFERON_GAMMA_RESPONSE
IDS	HYPOXIA
IDUA	GLYCOLYSIS
IDUA	KRAS_SIGNALING_DN
IER2	TNFA_SIGNALING_VIA_NFKB
IER3	APOPTOSIS
IER3	GLYCOLYSIS
IER3	HYPOXIA
IER3	P53_PATHWAY
IER3	TNFA_SIGNALING_VIA_NFKB
IER5	P53_PATHWAY
IER5	TNFA_SIGNALING_VIA_NFKB
IFI27	INTERFERON_ALPHA_RESPONSE
IFI27	INTERFERON_GAMMA_RESPONSE
IFI30	INTERFERON_ALPHA_RESPONSE
IFI30	INTERFERON_GAMMA_RESPONSE
IFI30	MTORC1_SIGNALING
IFI30	P53_PATHWAY
IFI35	INTERFERON_ALPHA_RESPONSE
IFI35	INTERFERON_GAMMA_RESPONSE
IFI44	INTERFERON_ALPHA_RESPONSE
IFI44	INTERFERON_GAMMA_RESPONSE
IFI44L	INTERFERON_ALPHA_RESPONSE
IFI44L	INTERFERON_GAMMA_RESPONSE
IFI44L	KRAS_SIGNALING_DN
IFIH1	INTERFERON_ALPHA_RESPONSE
IFIH1	INTERFERON_GAMMA_RESPONSE
IFIH1	TNFA_SIGNALING_VIA_NFKB
IFIT1	INTERFERON_GAMMA_RESPONSE
IFIT1	UNFOLDED_PROTEIN_RESPONSE
IFIT2	INTERFERON_ALPHA_RESPONSE
IFIT2	INTERFERON_GAMMA_RESPONSE
IFIT2	TNFA_SIGNALING_VIA_NFKB
IFIT3	INTERFERON_ALPHA_RESPONSE
IFIT3	INTERFERON_GAMMA_RESPONSE
IFITM1	INFLAMMATORY_RESPONSE
IFITM1	INTERFERON_ALPHA_RESPONSE
IFITM2	INTERFERON_ALPHA_RESPONSE
IFITM2	INTERFERON_GAMMA_RESPONSE
IFITM3	APOPTOSIS
IFITM3	IL2_STAT5_SIGNALING
IFITM3	INTERFERON_ALPHA_RESPONSE
IFITM3	INTERFERON_GAMMA_RESPONSE
IFNAR1	IL6_JAK_STAT3_SIGNALING
IFNAR1	INFLAMMATORY_RESPONSE
IFNAR2	ALLOGRAFT_REJECTION
IFNAR2	INTERFERON_GAMMA_RESPONSE
IFNB1	APOPTOSIS
IFNG	ALLOGRAFT_REJECTION
IFNG	KRAS_SIGNALING_DN
IFNGR1	ADIPOGENESIS
IFNGR1	ALLOGRAFT_REJECTION
IFNGR1	APOPTOSIS
IFNGR1	IL2_STAT5_SIGNALING
IFNGR1	IL6_JAK_STAT3_SIGNALING
IFNGR2	ALLOGRAFT_REJECTION
IFNGR2	IL6_JAK_STAT3_SIGNALING
IFNGR2	INFLAMMATORY_RESPONSE
IFNGR2	TGF_BETA_SIGNALING
IFNGR2	TNFA_SIGNALING_VIA_NFKB
IFRD1	MTORC1_SIGNALING
IFRD1	MYC_TARGETS_V1
IFRD1	MYOGENESIS
IFT88	SPERMATOGENESIS
IGF1	MYOGENESIS
IGF1	XENOBIOTIC_METABOLISM
IGF1R	ESTROGEN_RESPONSE_EARLY
IGF1R	IL2_STAT5_SIGNALING
IGF1R	UV_RESPONSE_DN
IGF2	KRAS_SIGNALING_UP
IGF2R	APOPTOSIS
IGF2R	IL2_STAT5_SIGNALING
IGF2R	PROTEIN_SECRETION
IGFBP1	HYPOXIA
IGFBP1	UNFOLDED_PROTEIN_RESPONSE
IGFBP1	XENOBIOTIC_METABOLISM
IGFBP2	EPITHELIAL_MESENCHYMAL_TRANSITION
IGFBP2	KRAS_SIGNALING_DN
IGFBP2	UV_RESPONSE_UP
IGFBP3	EPITHELIAL_MESENCHYMAL_TRANSITION
IGFBP3	GLYCOLYSIS
IGFBP3	HYPOXIA
IGFBP3	KRAS_SIGNALING_UP
IGFBP3	MYOGENESIS
IGFBP4	EPITHELIAL_MESENCHYMAL_TRANSITION
IGFBP4	ESTROGEN_RESPONSE_EARLY
IGFBP4	ESTROGEN_RESPONSE_LATE
IGFBP4	XENOBIOTIC_METABOLISM
IGFBP5	MTORC1_SIGNALING
IGFBP5	UV_RESPONSE_DN
IGFBP6	APOPTOSIS
IGFBP7	MYOGENESIS
IGSF1	ESTROGEN_RESPONSE_LATE
IGSF3	HEME_METABOLISM
IGSF6	ALLOGRAFT_REJECTION
IKBKB	ALLOGRAFT_REJECTION
IKBKG	APICAL_JUNCTION
IKZF1	KRAS_SIGNALING_UP
IKZF2	IL2_STAT5_SIGNALING
IKZF4	IL2_STAT5_SIGNALING
IL10	ALLOGRAFT_REJECTION
IL10	IL2_STAT5_SIGNALING
IL10	INFLAMMATORY_RESPONSE
IL10RA	IL2_STAT5_SIGNALING
IL10RA	INFLAMMATORY_RESPONSE
IL10RA	INTERFERON_GAMMA_RESPONSE
IL10RA	KRAS_SIGNALING_UP
IL10RB	IL6_JAK_STAT3_SIGNALING
IL11	ALLOGRAFT_REJECTION
IL12A	ALLOGRAFT_REJECTION
IL12B	ALLOGRAFT_REJECTION
IL12B	INFLAMMATORY_RESPONSE
IL12B	KRAS_SIGNALING_DN
IL12B	TNFA_SIGNALING_VIA_NFKB
IL12RB1	ALLOGRAFT_REJECTION
IL12RB1	IL6_JAK_STAT3_SIGNALING
IL12RB2	SPERMATOGENESIS
IL13	ALLOGRAFT_REJECTION
IL13	IL2_STAT5_SIGNALING
IL13RA1	GLYCOLYSIS
IL13RA1	IL6_JAK_STAT3_SIGNALING
IL13RA2	SPERMATOGENESIS
IL15	ALLOGRAFT_REJECTION
IL15	EPITHELIAL_MESENCHYMAL_TRANSITION
IL15	INFLAMMATORY_RESPONSE
IL15	INTERFERON_ALPHA_RESPONSE
IL15	INTERFERON_GAMMA_RESPONSE
IL15RA	IL6_JAK_STAT3_SIGNALING
IL15RA	INFLAMMATORY_RESPONSE
IL15RA	INTERFERON_GAMMA_RESPONSE
IL15RA	TNFA_SIGNALING_VIA_NFKB
IL16	ALLOGRAFT_REJECTION
IL17RA	IL6_JAK_STAT3_SIGNALING
IL17RB	ESTROGEN_RESPONSE_EARLY
IL17RB	ESTROGEN_RESPONSE_LATE
IL17RB	IL6_JAK_STAT3_SIGNALING
IL18	ALLOGRAFT_REJECTION
IL18	APOPTOSIS
IL18	INFLAMMATORY_RESPONSE
IL18	TNFA_SIGNALING_VIA_NFKB
IL18BP	INTERFERON_GAMMA_RESPONSE
IL18R1	IL2_STAT5_SIGNALING
IL18R1	IL6_JAK_STAT3_SIGNALING
IL18R1	INFLAMMATORY_RESPONSE
IL18RAP	ALLOGRAFT_REJECTION
IL18RAP	INFLAMMATORY_RESPONSE
IL1A	APOPTOSIS
IL1A	INFLAMMATORY_RESPONSE
IL1A	P53_PATHWAY
IL1A	TNFA_SIGNALING_VIA_NFKB
IL1B	ALLOGRAFT_REJECTION
IL1B	APOPTOSIS
IL1B	IL6_JAK_STAT3_SIGNALING
IL1B	INFLAMMATORY_RESPONSE
IL1B	KRAS_SIGNALING_UP
IL1B	TNFA_SIGNALING_VIA_NFKB
IL1R1	IL6_JAK_STAT3_SIGNALING
IL1R1	INFLAMMATORY_RESPONSE
IL1R1	XENOBIOTIC_METABOLISM
IL1R2	IL2_STAT5_SIGNALING
IL1R2	IL6_JAK_STAT3_SIGNALING
IL1RL1	IL2_STAT5_SIGNALING
IL1RL2	KRAS_SIGNALING_UP
IL2	ALLOGRAFT_REJECTION
IL23A	TNFA_SIGNALING_VIA_NFKB
IL27RA	ALLOGRAFT_REJECTION
IL2RA	ALLOGRAFT_REJECTION
IL2RA	IL2_STAT5_SIGNALING
IL2RA	IL6_JAK_STAT3_SIGNALING
IL2RB	ALLOGRAFT_REJECTION
IL2RB	APICAL_SURFACE
IL2RB	IL2_STAT5_SIGNALING
IL2RB	INFLAMMATORY_RESPONSE
IL2RB	INTERFERON_GAMMA_RESPONSE
IL2RG	ALLOGRAFT_REJECTION
IL2RG	APICAL_SURFACE
IL2RG	IL6_JAK_STAT3_SIGNALING
IL2RG	KRAS_SIGNALING_UP
IL2RG	PI3K_AKT_MTOR_SIGNALING
IL32	EPITHELIAL_MESENCHYMAL_TRANSITION
IL33	KRAS_SIGNALING_UP
IL3RA	IL2_STAT5_SIGNALING
IL3RA	IL6_JAK_STAT3_SIGNALING
IL4	ALLOGRAFT_REJECTION
IL4	PI3K_AKT_MTOR_SIGNALING
IL4I1	FATTY_ACID_METABOLISM
IL4R	ALLOGRAFT_REJECTION
IL4R	IL2_STAT5_SIGNALING
IL4R	IL6_JAK_STAT3_SIGNALING
IL4R	INFLAMMATORY_RESPONSE
IL4R	INTERFERON_ALPHA_RESPONSE
IL4R	INTERFERON_GAMMA_RESPONSE
IL5	KRAS_SIGNALING_DN
IL6	ALLOGRAFT_REJECTION
IL6	APOPTOSIS
IL6	COMPLEMENT
IL6	EPITHELIAL_MESENCHYMAL_TRANSITION
IL6	HYPOXIA
IL6	IL6_JAK_STAT3_SIGNALING
IL6	INFLAMMATORY_RESPONSE
IL6	INTERFERON_GAMMA_RESPONSE
IL6	TNFA_SIGNALING_VIA_NFKB
IL6	UV_RESPONSE_UP
IL6ST	ESTROGEN_RESPONSE_EARLY
IL6ST	ESTROGEN_RESPONSE_LATE
IL6ST	IL6_JAK_STAT3_SIGNALING
IL6ST	TNFA_SIGNALING_VIA_NFKB
IL6ST	UV_RESPONSE_UP
IL7	ALLOGRAFT_REJECTION
IL7	IL6_JAK_STAT3_SIGNALING
IL7	INTERFERON_ALPHA_RESPONSE
IL7	INTERFERON_GAMMA_RESPONSE
IL7R	INFLAMMATORY_RESPONSE
IL7R	KRAS_SIGNALING_UP
IL7R	TNFA_SIGNALING_VIA_NFKB
IL9	ALLOGRAFT_REJECTION
IL9R	IL6_JAK_STAT3_SIGNALING
ILF2	MYC_TARGETS_V1
ILF3	E2F_TARGETS
ILF3	G2M_CHECKPOINT
ILVBL	HYPOXIA
IMMT	ADIPOGENESIS
IMMT	MTORC1_SIGNALING
IMMT	OXIDATIVE_PHOSPHORYLATION
IMP3	UNFOLDED_PROTEIN_RESPONSE
IMP4	MYC_TARGETS_V2
IMPA2	ESTROGEN_RESPONSE_LATE
IMPDH2	DNA_REPAIR
IMPDH2	MYC_TARGETS_V1
INCENP	G2M_CHECKPOINT
INCENP	MITOTIC_SPINDLE
ING3	E2F_TARGETS
INHA	HYPOXIA
INHBA	ALLOGRAFT_REJECTION
INHBA	EPITHELIAL_MESENCHYMAL_TRANSITION
INHBA	INFLAMMATORY_RESPONSE
INHBA	KRAS_SIGNALING_UP
INHBA	TNFA_SIGNALING_VIA_NFKB
INHBB	ALLOGRAFT_REJECTION
INHBB	ESTROGEN_RESPONSE_EARLY
INHBB	P53_PATHWAY
INHBE	IL6_JAK_STAT3_SIGNALING
INMT	FATTY_ACID_METABOLISM
INPP4B	ANDROGEN_RESPONSE
INPP4B	UV_RESPONSE_DN
INPP5F	ESTROGEN_RESPONSE_EARLY
INPPL1	APICAL_JUNCTION
INS	PANCREAS_BETA_CELLS
INSIG1	ANDROGEN_RESPONSE
INSIG1	APICAL_JUNCTION
INSIG1	MTORC1_SIGNALING
INSIG1	UV_RESPONSE_DN
INSL5	KRAS_SIGNALING_DN
INSM1	PANCREAS_BETA_CELLS
IP6K1	SPERMATOGENESIS
